"Rank","Word","Word in English","Happiness Score","Standard Deviation of Ratings"
"1856","小伙子","Lad","5.62","1.35"
"1857","请","Please","5.62","1.28"
"1858","讲演","Lecture","5.62","1.01"
"1859","宁","Rather","5.62","1.41"
"1860","股利","Dividend","5.62","1.4"
"1861","老人家","Elderly","5.62","1.46"
"1862","推选","Elect","5.62","1.19"
"1863","深切","Deep","5.62","1.18"
"1864","特性","Feature","5.62","1.21"
"1865","外币","Foreign currency","5.62","1.09"
"1866","姻","Marriage","5.62","1.35"
"1867","奥秘","Mystery","5.62","1.26"
"1868","航海","Navigation","5.62","1.37"
"1869","桥梁","Bridge","5.62","1.16"
"1870","眼神","Eyes","5.62","1.19"
"1871","播种","Sowing","5.62","1.1"
"1872","远古","Ancient","5.62","1.5"
"1873","耳朵","Ear","5.62","0.9"
"1874","首要","Primary","5.62","1.03"
"1875","时光","Time","5.62","1.05"
"1876","氛围","Atmosphere","5.62","1.21"
"1877","更加","More","5.62","1.61"
"1878","造就","Train","5.6","1.11"
"1879","奥地利","Austria","5.6","1.39"
"1880","楚","Chu","5.6","1.2"
"1881","努","Strive","5.6","1.12"
"1882","上学","Go to school","5.6","1.55"
"1883","亲眼","Eyes","5.6","1.18"
"1884","上去","Up","5.6","1.05"
"1885","studies","studies","5.6","0.99"
"1886","插图","Illustration","5.6","1.28"
"1887","王国","Kingdom","5.6","1.03"
"1888","研究生","Graduate","5.6","1.34"
"1889","归属","Vesting","5.6","1.34"
"1890","叶","Leaf","5.6","1.21"
"1891","任职","Office","5.6","1.18"
"1892","主席团","Bureau","5.6","1.26"
"1893","来信","Letters","5.6","1.07"
"1894","有意识","Conscious","5.6","0.93"
"1895","学士","Bachelor degree","5.6","1.39"
"1896","坦白","Frank","5.6","0.99"
"1897","library","library","5.6","1.36"
"1898","骄傲","Proud","5.6","1.46"
"1899","屋","House","5.6","1.41"
"1900","唱片","Record","5.6","1.09"
"1901","铃","Bell","5.6","1.18"
"1902","学术","Scholarship","5.6","1.28"
"1903","国力","National power","5.6","1.14"
"1904","中文","Chinese","5.6","1.37"
"1905","光","Light","5.6","1.54"
"1906","树立","Establishment","5.6","1.01"
"1907","选用","Selection","5.6","1.28"
"1908","全部","Entire","5.6","1.62"
"1909","冬天","Winter","5.6","1.5"
"1910","学者","Scholar","5.6","1.29"
"1911","生涯","Career","5.6","1.34"
"1912","改观","Changed","5.6","1.16"
"1913","存储","Storage","5.6","1.26"
"1914","威","Prestige","5.6","1.4"
"1915","倡议","Initiative","5.6","1.07"
"1916","智力","Intelligence","5.6","1.62"
"1917","相传","According to legend,","5.6","1.12"
"1918","海底","Seabed","5.6","1.44"
"1919","爱尔兰","Ireland","5.6","1.16"
"1920","来访","Visitors","5.6","1.32"
"1921","体育","Sports","5.6","1.18"
"1922","顾客","Customer","5.6","1.14"
"1923","增设","Creation","5.6","1.28"
"1924","美国","United States","5.6","1.5"
"1925","原意","Meaning","5.6","1.37"
"1926","we","we","5.6","1.09"
"1927","柏林","Berlin","5.6","1.11"
"1928","狂热","Fanaticism","5.6","1.78"
"1929","共识","Consensus","5.6","0.95"
"1930","船长","Captain","5.6","0.86"
"1931","分成","Divided","5.6","1.34"
"1932","world","world","5.6","1.47"
"1933","领会","Comprehend","5.6","0.97"
"1934","跳跃","Jump","5.6","1.41"
"1935","畜牧","Livestock","5.6","1.34"
"1936","停战","Armistice","5.6","1.73"
"1937","讲授","Lecture","5.6","1.31"
"1938","新式","New type","5.6","1.58"
"1939","休息","Rest","5.6","1.07"
"1940","展","Exhibition","5.6","1.07"
"1941","油田","Oilfield","5.6","1.59"
"1942","娜","Na","5.6","1.16"
"1943","夏天","Summer","5.6","1.6"
"1944","直觉","Intuition","5.6","0.93"
"1945","加倍","Double","5.6","1.23"
"1946","照明","Illumination","5.6","0.97"
"1947","德育","Moral","5.6","1.07"
"1948","行程","Stroke","5.6","1.29"
"1949","气势","Momentum","5.6","1.4"
"1950","火箭","Rocket","5.6","1.32"
"1951","家中","Home","5.6","1.53"
"1952","平衡","Balance","5.6","1.26"
"1953","澳门","Macao","5.6","1.25"
"1954","酝酿","Brew","5.6","1.25"
"1955","客","Passenger","5.6","0.99"
"1956","改正","Correction","5.6","1.31"
"1957","河","River","5.6","1.09"
"1958","宣誓","Vow","5.6","1.46"
"1959","创作","Creation","5.6","1.4"
"1960","思考","Think","5.58","1.07"
"1961","女士","Ms.","5.58","1.37"
"1962","旧金山","San Francisco","5.58","1.03"
"1963","周年","Anniversary","5.58","1.26"
"1964","负责","Be responsible for","5.58","1.11"
"1965","yuan","yuan","5.58","1.11"
"1966","出生","Birth","5.58","1.23"
"1967","教师","Teacher","5.58","1.68"
"1968","耶","Yeah","5.58","1.39"
"1969","功","Power","5.58","1.29"
"1970","采纳","Adoption","5.58","1.26"
"1971","互助组","Support Groups","5.58","1.11"
"1972","坚守","Hold fast","5.58","1.4"
"1973","资信","Credit","5.58","1.21"
"1974","回复","Reply","5.58","1.21"
"1975","主角","Protagonist","5.58","1.73"
"1976","孙子","Grandson","5.58","1.29"
"1977","对策","Countermeasure","5.58","1.4"
"1978","验收","Acceptance","5.58","1.14"
"1979","飞","Fly","5.58","1.33"
"1980","冷静","Cool","5.58","1.26"
"1981","自行","Voluntarily","5.58","1.18"
"1982","树林","Forest","5.58","1.37"
"1983","头脑","Mind","5.58","1.44"
"1984","共同体","Community","5.58","1.23"
"1985","接见","Receive","5.58","1.16"
"1986","business","business","5.58","1.16"
"1987","上","On","5.58","0.97"
"1988","天安门","Tiananmen Square","5.58","1.62"
"1989","特质","Characteristics","5.58","1.5"
"1990","及时","Timely","5.58","1.28"
"1991","饮食","Diet","5.58","1.23"
"1992","青岛","Qingdao","5.58","1.33"
"1993","棉花","Cotton","5.58","0.95"
"1994","通行","Pass through","5.58","1.26"
"1995","救国","Save the nation","5.58","1.43"
"1996","公积金","Fund","5.58","1.51"
"1997","看","Look","5.58","1.05"
"1998","可以","Can","5.58","1.23"
"1999","九","Nine","5.58","1.43"
"2000","异性","Heterosexual","5.58","1.59"
"2001","史书","Historical records","5.58","1.13"
"2002","英格兰","England","5.58","1.14"
"2003","草场","Pasture","5.58","1.13"
"2004","游客","Visitor","5.58","1.43"
"2005","发觉","Find","5.58","1.11"
"2006","取得","Obtain","5.58","1.43"
"2007","自尊心","Self-esteem","5.58","1.31"
"2008","探索","Explore","5.58","1.47"
"2009","创始","Founding","5.58","1.36"
"2010","知情","Informed","5.58","1.36"
"2011","深圳","Shenzhen","5.58","1.55"
"2012","海外","Overseas","5.58","1.28"
"2013","纪念","Commemorate","5.58","1.26"
"2014","人道","Humane","5.58","1.23"
"2015","树","Tree","5.58","1.47"
"2016","喝","Drink","5.58","0.99"
"2017","银行","Bank","5.58","1.26"
"2018","轻","Light","5.58","1.39"
"2019","造型","Modeling","5.58","1.42"
"2020","新区","New","5.58","1.23"
"2021","效力","Effectiveness","5.58","1.23"
"2022","顶点","Vertex","5.58","1.63"
"2023","可取","Advisable","5.58","1.43"
"2024","公用","Public","5.58","1.47"
"2025","来往","Contact","5.58","1.23"
"2026","抬头","Look up","5.58","1.16"
"2027","公民","Citizen","5.58","1.25"
"2028","证书","Certificate","5.58","1.67"
"2029","象征","Symbol","5.58","1.31"
"2030","息息相关","Closely","5.58","1.13"
"2031","准予","Grant","5.58","1.31"
"2032","犹太人","Jew","5.58","1.54"
"2033","生活","Life","5.58","1.47"
"2034","足","Foot","5.58","1.2"
"2035","艺人","Artist","5.58","1.18"
"2036","适销","Merchantability","5.58","1.05"
"2037","我","I","5.58","1.44"
"2038","均等","Equal","5.58","1.37"
"2039","浓郁","Rich","5.58","1.62"
"2040","攻读","Studying","5.58","1.07"
"2041","简化","Simplify","5.58","1.44"
"2042","顺差","Surplus","5.58","1.07"
"2043","比赛","Game","5.58","1.11"
"2044","货币","Currency","5.58","1.28"
"2045","华侨","Overseas Chinese","5.58","1.31"
"2046","外商","Foreign","5.58","1.28"
"2047","确凿","Conclusive","5.58","1.23"
"2048","卫星","Satellite","5.58","0.95"
"2049","回归","Return","5.58","1.26"
"2050","回答","Answer","5.58","1.16"
"2051","味道","Taste","5.58","1.29"
"2052","思路","Thinking","5.58","1.2"
"2053","无限","Unlimited","5.58","1.39"
"2054","包","Package","5.58","1.29"
"2055","日益","Increasingly","5.58","1.18"
"2056","核心","Core","5.58","1.29"
"2057","中学生","Students","5.58","0.97"
"2058","直观","Intuition","5.58","1.2"
"2059","广东","Guangdong","5.58","1.16"
"2060","曲线","Curve","5.56","1.21"
"2061","共有","Total","5.56","1.09"
"2062","德国","Germany","5.56","1.21"
"2063","表决权","Vote","5.56","1.47"
"2064","整合","Integrate","5.56","1.03"
"2065","光景","Scene","5.56","1.09"
"2066","专","Expert","5.56","1.43"
"2067","见识","Experience","5.56","1.15"
"2068","眼","Eye","5.56","1.2"
"2069","筹办","Organizing","5.56","1.09"
"2070","资讯","Information","5.56","1.25"
"2071","捷克","Czech","5.56","1.18"
"2072","打动","Move","5.56","1.5"
"2073","扶贫","Poverty","5.56","1.39"
"2074","游牧","Nomadic","5.56","1.07"
"2075","摆脱","Get rid of","5.56","1.76"
"2076","命运","Fate","5.56","1.54"
"2077","所有权","Ownership","5.56","1.31"
"2078","高峰","Peak","5.56","1.57"
"2079","顶","Top","5.56","1.05"
"2080","传授","Teach","5.56","1.07"
"2081","心情","Mood","5.56","0.97"
"2082","发表","Publication","5.56","0.73"
"2083","博览会","Fair","5.56","1.39"
"2084","因地制宜","Local conditions","5.56","1.3"
"2085","大家","Everyone","5.56","1.45"
"2086","上台","Stage","5.56","0.97"
"2087","意愿","Wish","5.56","1.11"
"2088","效能","Efficacy","5.56","0.86"
"2089","舞台","Stage","5.56","1.45"
"2090","百姓","Common people","5.56","1.21"
"2091","叶子","Leaf","5.56","1.25"
"2092","心头","Heart","5.56","1.28"
"2093","音","Sound","5.56","1.09"
"2094","散文","Prose","5.56","1.37"
"2095","到来","Arrival","5.56","1.21"
"2096","主权","Sovereignty","5.56","1.54"
"2097","时空","Time and space","5.56","1.15"
"2098","缓和","Mitigate","5.56","1.57"
"2099","展示","Show","5.56","0.97"
"2100","芝加哥","Chicago","5.56","1.37"
"2101","百年","Century","5.56","1.36"
"2102","融","Melt","5.56","1.13"
"2103","画面","Menu","5.56","1.07"
"2104","保全","Preservation","5.56","1.43"
"2105","shanghai","shanghai","5.56","1.53"
"2106","观察","Observation","5.56","0.93"
"2107","扶持","Aid","5.56","1.37"
"2108","青海","Qinghai","5.56","1.11"
"2109","一家","A","5.56","1.25"
"2110","雕刻","Carving","5.56","1.5"
"2111","学","Learn","5.56","1.31"
"2112","露","Dew","5.56","1.28"
"2113","日生","Nissei","5.56","1.21"
"2114","茶叶","Tea","5.56","1.05"
"2115","转变","Change","5.56","1.45"
"2116","轰动","Sensation","5.56","1.47"
"2117","股权","Equity","5.56","1.11"
"2118","准","Quasi-","5.56","1.21"
"2119","楚楚","Neat","5.56","1.07"
"2120","孔子","Confucius","5.56","1.59"
"2121","淡水","Freshwater","5.56","1.3"
"2122","思念","Miss","5.56","1.53"
"2123","密切","Close","5.56","1.25"
"2124","复合","Complex","5.56","1.5"
"2125","出席","Attend","5.56","1.05"
"2126","出发","Departure","5.56","1.46"
"2127","亲身","Personally","5.56","0.73"
"2128","实时","Real time","5.56","1.31"
"2129","祖先","Ancestry","5.56","1.34"
"2130","远程","Remote","5.56","1.18"
"2131","技能","Skill","5.56","1.25"
"2132","人际","Interpersonal","5.56","1.18"
"2133","终点","End","5.56","1.81"
"2134","邻居","Neighbor","5.56","1.07"
"2135","网络","Network","5.56","1.46"
"2136","提醒","Remind","5.56","1.03"
"2137","修复","Repair","5.56","1.26"
"2138","对象","Objects","5.56","1.13"
"2139","会见","Meet","5.56","1.21"
"2140","have","have","5.56","1.09"
"2141","学堂","School","5.56","1.09"
"2142","团体","Group","5.56","1.15"
"2143","活","Live","5.56","1.2"
"2144","投产","Production","5.56","1.23"
"2145","老百姓","Ordinary people","5.56","1.31"
"2146","红军","Red Army","5.56","1.42"
"2147","寿命","Life","5.56","1.31"
"2148","道理","Reason","5.56","1.11"
"2149","林地","Woodland","5.56","0.88"
"2150","活動","Activity","5.56","1.25"
"2151","领土","Territory","5.56","1.2"
"2152","自觉","Conscious","5.56","1.13"
"2153","重点","Emphasis","5.56","1.26"
"2154","客观","Objective","5.56","1.54"
"2155","航空","Aviation","5.56","1.25"
"2156","金山","Jinshan","5.56","1.63"
"2157","已","Already","5.54","1.22"
"2158","专用","Dedicated","5.54","1.37"
"2159","关联","Relevance","5.54","1.03"
"2160","执业","Practitioners","5.54","0.95"
"2161","实践","Practice","5.54","1.31"
"2162","散发","Distribute","5.54","1.33"
"2163","策略","Tactics","5.54","1.13"
"2164","外国","Foreign country","5.54","1.25"
"2165","小学","Primary school","5.54","1.18"
"2166","认证","Authenticate","5.54","1.11"
"2167","国际","International","5.54","1.11"
"2168","走出","Out","5.54","1.09"
"2169","抱","Hold","5.54","1.82"
"2170","黎","Li","5.54","1.09"
"2171","牧师","Pastor","5.54","1.4"
"2172","活生生","Living","5.54","1.58"
"2173","信件","Letter","5.54","0.86"
"2174","获悉","Informed","5.54","1.42"
"2175","建立","Establish","5.54","1.13"
"2176","人权","Human rights","5.54","1.42"
"2177","up","up","5.54","1.4"
"2178","无线","Wireless","5.54","0.95"
"2179","原来","Original","5.54","1.15"
"2180","山","Mountain","5.54","1.47"
"2181","营业","Trade","5.54","0.91"
"2182","预防","Prevention","5.54","1.03"
"2183","高原","Plateau","5.54","1.46"
"2184","放宽","Relaxation","5.54","1.3"
"2185","素材","Material","5.54","1.05"
"2186","护照","Passport","5.54","1.43"
"2187","小学生","Pupils","5.54","1.22"
"2188","节奏","Rhythm","5.54","1.31"
"2189","技巧","Skill","5.54","1.42"
"2190","意义","Significance","5.54","1.31"
"2191","作家","Writer","5.54","0.89"
"2192","萌芽","Bud","5.54","1.57"
"2193","格外","Particularly","5.54","1.23"
"2194","连贯","Coherent","5.54","1.09"
"2195","独到","Unique","5.54","1.54"
"2196","恰恰","Precisely","5.54","1.3"
"2197","眼光","Vision","5.54","0.99"
"2198","澄清","Clarify","5.54","1.27"
"2199","不要紧","Never mind","5.54","1.31"
"2200","愈","Heal","5.54","1.27"
"2201","影片","Movie","5.54","1.07"
"2202","到位","Place","5.54","1.2"
"2203","感受","Feelings","5.54","0.93"
"2204","温度","Temperature","5.54","1.09"
"2205","陪同","Accompany","5.54","1.03"
"2206","便于","Easy to","5.54","1.27"
"2207","大江","Oe","5.54","0.91"
"2208","男子","Man","5.54","1.11"
"2209","云南","Yunnan","5.54","1.07"
"2210","焦点","Focus","5.54","1.16"
"2211","兴办","Initiate","5.54","1.15"
"2212","仰","Yang","5.54","0.99"
"2213","形容","Describe","5.54","0.97"
"2214","点头","Nod","5.54","1.42"
"2215","进展","Progress","5.54","1.39"
"2216","天然气","Natural gas","5.54","1.3"
"2217","开展","Launch","5.54","1.2"
"2218","分担","Sharing","5.54","0.91"
"2219","帮","Help","5.54","1.45"
"2220","international","international","5.54","1.05"
"2221","微软","Microsoft","5.54","1.23"
"2222","开通","Opening","5.54","1.09"
"2223","化妆品","Cosmetic","5.54","1.09"
"2224","长沙","Changsha","5.54","1.31"
"2225","将军","General","5.54","1.58"
"2226","剧目","Repertoire","5.54","1.01"
"2227","稻","Rice","5.54","1.23"
"2228","办学","Sponsoring","5.54","1.18"
"2229","促使","Cause","5.54","1.22"
"2230","总算","Finally","5.54","1.22"
"2231","适应","Adaptation","5.54","1.28"
"2232","瑞典","Sweden","5.54","1.61"
"2233","欧","Europe","5.54","1.25"
"2234","容","Allow","5.54","1.31"
"2235","冲破","Break through","5.54","1.31"
"2236","星","Star","5.54","0.97"
"2237","真有","Really","5.54","1.3"
"2238","石油","Oil","5.54","1.39"
"2239","stanford","stanford","5.54","1.22"
"2240","自发","Spontaneous","5.54","1.11"
"2241","衣服","Clothes","5.54","1.15"
"2242","田地","Farmland","5.54","1.33"
"2243","动态","Dynamic","5.54","1.01"
"2244","吸收","Absorb","5.54","1.45"
"2245","灌溉","Irrigation","5.54","1.13"
"2246","养护","Curing","5.54","1.36"
"2247","first","first","5.54","1.49"
"2248","今天","Today","5.52","1.05"
"2249","回国","Home","5.52","1.47"
"2250","長","Long","5.52","1.16"
"2251","寄托","Sustenance","5.52","1.34"
"2252","备忘录","Memo","5.52","0.89"
"2253","创刊","Start publication","5.52","0.91"
"2254","菜","Dish","5.52","1.42"
"2255","所有","All","5.52","1.39"
"2256","授课","Teach","5.52","1.05"
"2257","互相","Mutual","5.52","1.18"
"2258","创汇","Foreign exchange","5.52","1.55"
"2259","自已","Own","5.52","1.33"
"2260","高速","High speed","5.52","1.42"
"2261","大选","General election","5.52","1.31"
"2262","电脑","Computer","5.52","1.71"
"2263","经理","Manager","5.52","1.45"
"2264","一致","Consistency","5.52","1.27"
"2265","齐","Together","5.52","1.5"
"2266","感","Sense","5.52","1.4"
"2267","采集","Collection","5.52","1.16"
"2268","领导","Leadership","5.52","1.69"
"2269","威力","Power","5.52","1.22"
"2270","联盟","Alliance","5.52","1.05"
"2271","展现","Show","5.52","1.18"
"2272","讲课","Lecture","5.52","1.18"
"2273","响应","Response","5.52","1.18"
"2274","常常","Often","5.52","1.05"
"2275","深刻","Profound","5.52","1.31"
"2276","冰箱","Refrigerator","5.52","1.22"
"2277","课堂","Classroom","5.52","1.07"
"2278","巨","Huge","5.52","1.55"
"2279","任教","Teach","5.52","0.89"
"2280","绘图","Draw","5.52","1.05"
"2281","终于","Finally","5.52","1.58"
"2282","重新","Again","5.52","1.16"
"2283","速度","Speed","5.52","1.15"
"2284","空气","Air","5.52","1.54"
"2285","电视台","TV station","5.52","1.33"
"2286","兰","Orchid","5.52","1.3"
"2287","院子","Courtyard","5.52","1.2"
"2288","如实","Truthfully","5.52","0.93"
"2289","治国","Country","5.52","1.33"
"2290","大潮","Tide","5.52","1.18"
"2291","微妙","Subtle","5.52","1.31"
"2292","统一","Unified","5.52","1.07"
"2293","媒体","Media","5.52","1.07"
"2294","一至","One to","5.52","1.09"
"2295","聘任","Engage","5.52","1.68"
"2296","藏书","Library","5.52","1.18"
"2297","迅猛","Swift and violent","5.52","1.13"
"2298","trade","trade","5.52","1.03"
"2299","剧场","Theater","5.52","1.09"
"2300","驾驭","Control","5.52","1.2"
"2301","想到","Think","5.52","1.28"
"2302","京剧","Beijing opera","5.52","1.11"
"2303","语言","Language","5.52","1.09"
"2304","最初","Initial","5.52","1.25"
"2305","改革","Reform","5.52","1.36"
"2306","意境","Artistic conception","5.52","1.4"
"2307","气氛","Atmosphere","5.52","1.52"
"2308","阳","Sun","5.52","0.97"
"2309","结盟","Ally","5.52","1.53"
"2310","应当","Should","5.52","1.34"
"2311","修建","Build","5.52","1.34"
"2312","天下","World","5.52","1.58"
"2313","国人","Country","5.52","0.97"
"2314","发布","Release","5.52","0.95"
"2315","粮","Grain","5.52","1.23"
"2316","技","Skill","5.52","1.18"
"2317","应变","Strain","5.52","1.13"
"2318","汉族","Han","5.52","1.63"
"2319","演讲","Lecture","5.52","1.25"
"2320","西藏","Tibet","5.52","1.42"
"2321","课外","Extracurricular","5.52","1.36"
"2322","轻易","Easily","5.52","1.36"
"2323","海运","Ocean shipping","5.5","0.95"
"2324","观","Watch","5.5","1.02"
"2325","周岁","Years","5.5","1.18"
"2326","娃","Baby","5.5","1.46"
"2327","航运","Shipping","5.5","1.11"
"2328","西欧","Western Europe","5.5","1.5"
"2329","风","Wind","5.5","0.97"
"2330","航天","Aerospace","5.5","1.27"
"2331","理念","Idea","5.5","1.17"
"2332","汉字","Chinese character","5.5","1.27"
"2333","扭转","Torsion","5.5","1.5"
"2334","册子","Book","5.5","1.18"
"2335","百科","Encyclopedia","5.5","1.22"
"2336","产地","Place of origin","5.5","1.09"
"2337","质量","Quality","5.5","1.23"
"2338","持久","Lasting","5.5","1.27"
"2339","莎士比亚","Shakespeare","5.5","1.33"
"2340","加盟","Affiliate","5.5","1.07"
"2341","感觉","Feeling","5.5","1.17"
"2342","演示","Demonstrate","5.5","1.07"
"2343","能动性","Initiative","5.5","1.27"
"2344","营造","Build","5.5","1.17"
"2345","性教育","Sex Education","5.5","1.18"
"2346","江苏","Jiangsu Province","5.5","1.25"
"2347","创","Create","5.5","0.97"
"2348","开办","Start","5.5","1.18"
"2349","场景","Scenes","5.5","0.99"
"2350","自动化","Automation","5.5","1.34"
"2351","东北","Northeast","5.5","1.61"
"2352","致力","Committed","5.5","0.95"
"2353","妥当","Proper","5.5","1.66"
"2354","听取","Listen to","5.5","1.09"
"2355","阁下","Excellency","5.5","0.89"
"2356","有偿","Paid","5.5","1.31"
"2357","麦","Wheat","5.5","0.95"
"2358","城市","City","5.5","1.22"
"2359","皮肤","Skin","5.5","0.99"
"2360","注视","Watch","5.5","1.2"
"2361","山上","Mountains","5.5","1.28"
"2362","种子","Seed","5.5","1.2"
"2363","书","Book","5.5","1.23"
"2364","财会","Finance and accounting","5.5","1.27"
"2365","开幕","Open","5.5","0.97"
"2366","总统","President","5.5","1.54"
"2367","完全","Entirely","5.5","1.13"
"2368","志愿","Volunteer","5.5","1.49"
"2369","雪","Snow","5.5","1.2"
"2370","渊源","Origin","5.5","1.09"
"2371","起来","Up","5.5","1.05"
"2372","开端","Beginning","5.5","1.23"
"2373","适时","Timely","5.5","1.31"
"2374","图片","Picture","5.5","1.09"
"2375","佛","Buddha","5.5","2.03"
"2376","海南","Hainan","5.5","1.31"
"2377","参谋","Staff officer","5.5","0.99"
"2378","外表","Outside","5.5","1.11"
"2379","纪念碑","Monument","5.5","1.23"
"2380","治学","Scholarship","5.5","1.2"
"2381","繁殖","Multiplication","5.5","1.27"
"2382","索引","Index","5.5","1.07"
"2383","车","Car","5.5","1.3"
"2384","手机","Phone","5.5","1.27"
"2385","切合","Suit","5.5","1.07"
"2386","国防","National defense","5.5","1.02"
"2387","扩充","Expansion","5.5","1.3"
"2388","旅客","Passenger","5.5","1.09"
"2389","造林","Afforestation","5.5","1.42"
"2390","打算","Plan","5.5","1.33"
"2391","脸","Face","5.5","1.4"
"2392","具有","Have","5.5","1.07"
"2393","秋季","Autumn","5.5","1.54"
"2394","生意","Business","5.5","1.23"
"2395","寂静","Silence","5.5","1.43"
"2396","接待","Reception","5.5","1.04"
"2397","长江","Yangtze","5.5","1.2"
"2398","施展","Display","5.5","1.15"
"2399","订单","Order","5.5","1.07"
"2400","总额","Total","5.5","1.31"
"2401","空调","Air conditioning","5.5","1.18"
"2402","像","Image","5.5","1.02"
"2403","权威","Authority","5.5","1.49"
"2404","生殖","Reproduction","5.5","1.28"
"2405","人士","Person","5.5","1.23"
"2406","手","Hand","5.5","1.34"
"2407","答案","Answer","5.5","1.5"
"2408","演进","Evolution","5.5","0.95"
"2409","use","use","5.5","1.02"
"2410","冬","Winter","5.5","1.49"
"2411","待遇","Treatment","5.5","1.05"
"2412","今后","In the future","5.5","1.04"
"2413","芬兰","Finland","5.5","1.17"
"2414","储备","Reserve","5.5","1.31"
"2415","聘","Engage","5.5","0.97"
"2416","易于","Apt","5.5","1.34"
"2417","湾","Bay","5.5","1.3"
"2418","强烈","Strong","5.5","1.33"
"2419","脑","Brain","5.5","1.45"
"2420","同事","Colleague","5.5","1.11"
"2421","运行","Run","5.5","1.36"
"2422","热点","Hot spot","5.5","0.97"
"2423","湖","Lake","5.5","1.28"
"2424","王","King","5.5","1.62"
"2425","修辞","Rhetoric","5.5","0.89"
"2426","九龙","Kowloon","5.5","1.23"
"2427","添","Add","5.48","1.13"
"2428","工艺","Crafts","5.48","1.34"
"2429","科教","Science and Education","5.48","1.11"
"2430","战斗力","Fighting","5.48","1.59"
"2431","搭配","Collocation","5.48","1.57"
"2432","万物","All","5.48","1.09"
"2433","奇异","Singular","5.48","1.42"
"2434","主意","Idea","5.48","1.22"
"2435","解救","Rescue","5.48","1.61"
"2436","文凭","Diploma","5.48","1.23"
"2437","专著","Monograph","5.48","0.89"
"2438","配备","With","5.48","0.99"
"2439","前列","Forefront","5.48","1.47"
"2440","遵照","Compliance","5.48","1.33"
"2441","立足","Based on","5.48","1.27"
"2442","交往","Contact","5.48","1.37"
"2443","拥","Have","5.48","1.66"
"2444","告知","Inform","5.48","1.05"
"2445","公立","Public","5.48","1.45"
"2446","一直","Has been","5.48","0.91"
"2447","书本","Book","5.48","1.07"
"2448","众所周知","As we all know","5.48","1.42"
"2449","东道国","Host country","5.48","1.27"
"2450","兼任","Part-time","5.48","0.97"
"2451","凝聚","Cohesion","5.48","1.34"
"2452","仪","Instrument","5.48","1.25"
"2453","见证","Witness","5.48","0.93"
"2454","我国","Country","5.48","1.74"
"2455","田","Field","5.48","1.11"
"2456","理所当然","Naturally","5.48","1.28"
"2457","夏","Summer","5.48","1.25"
"2458","渐进","Progressive","5.48","1.55"
"2459","学历","Educational background","5.48","0.99"
"2460","本能","Instinct","5.48","1.11"
"2461","同等","Equivalent","5.48","1.27"
"2462","人文","Humanities","5.48","1.09"
"2463","支撑","Support","5.48","1.34"
"2464","成都","Chengdu","5.48","1.15"
"2465","自治","Autonomy","5.48","1.63"
"2466","修饰","Modify","5.48","1.07"
"2467","邮票","Stamp","5.48","1.36"
"2468","护理","Nurse","5.48","1.11"
"2469","签发","Issue","5.48","1.07"
"2470","哲学","Philosophy","5.48","1.22"
"2471","能","Can","5.48","1.33"
"2472","表明","Show","5.48","0.84"
"2473","宁夏","Ningxia","5.48","1.18"
"2474","准备","Ready","5.48","1.31"
"2475","节省","Save","5.48","1.43"
"2476","育","Educate","5.48","0.79"
"2477","交谈","Chat","5.48","0.99"
"2478","各州","States","5.48","1.52"
"2479","想见","Imagine","5.48","1.4"
"2480","举行","Hold","5.48","0.86"
"2481","国务院","State council","5.48","1.22"
"2482","全民","Whole people","5.48","1.01"
"2483","田间","Field","5.48","1.37"
"2484","感知","Perceive","5.48","1.49"
"2485","运动","Motion","5.48","1.42"
"2486","转载","Reserved","5.48","0.91"
"2487","态度","Attitude","5.48","1.31"
"2488","提供","Provided","5.48","0.89"
"2489","师","Division","5.48","1.23"
"2490","领事馆","Consulate","5.48","0.95"
"2491","多数","Majority","5.48","1.18"
"2492","补充","Supplementary","5.48","1.22"
"2493","刊载","Published","5.48","1.33"
"2494","靠拢","Approach","5.48","1.09"
"2495","传说","Legend","5.48","1.46"
"2496","才","Only","5.48","1.5"
"2497","陛下","His Majesty","5.48","1.68"
"2498","突破口","Breach","5.48","1.3"
"2499","增殖","Proliferation","5.48","1.47"
"2500","电视剧","TV","5.48","1.13"
"2501","决定性","Decisive","5.48","1.22"
"2502","毕生","Lifetime","5.48","1.22"
"2503","抵达","Arrival","5.48","1.01"
"2504","面貌","Appearance","5.48","1.59"
"2505","大道","Avenue","5.48","1.13"
"2506","纵横","Aspect","5.48","1.13"
"2507","沙特","Saudi Arabia","5.48","1.22"
"2508","通信","Communicate","5.48","1.23"
"2509","购买","Buy","5.48","1.22"
"2510","高层","High level","5.48","1.25"
"2511","拨款","Appropriation","5.48","0.97"
"2512","兼职","Part-time","5.48","1.01"
"2513","治理","Control","5.48","1.36"
"2514","好意思","Nerve","5.48","1.3"
"2515","战士","Warrior","5.48","1.31"
"2516","院士","Academician","5.48","1.57"
"2517","运动员","Athlete","5.48","1.11"
"2518","宽度","Width","5.48","1.33"
"2519","演义","Historical novel","5.48","1.07"
"2520","京都","Kyoto","5.48","0.99"
"2521","醒","Wake","5.48","1.31"
"2522","海上","Maritime","5.48","1.13"
"2523","朗","Bright","5.48","1.25"
"2524","范例","Example","5.48","0.97"
"2525","影视","Television","5.48","1.3"
"2526","号召","Call","5.48","1.22"
"2527","透彻","Thorough","5.48","1.31"
"2528","儒家","Confucian","5.48","1.27"
