"Rank","Word","Word in English","Happiness Score","Standard Deviation of Ratings"
"2053","hörbücher","audio books","5.98","1.38"
"2054","handys","mobile phones","5.98","1.35"
"2055","menu","menu","5.98","1.04"
"2056","wollen","will","5.98","1.17"
"2057","walk","walk","5.98","1.08"
"2058","feinen","fine","5.98","1.24"
"2059","nackt","naked","5.98","1.49"
"2060","versorgung","supply","5.98","1.17"
"2061","philosophen","philosophers","5.98","1.46"
"2062","neuere","newer","5.98","0.84"
"2063","anblick","sight","5.98","0.89"
"2064","salzburg","Salzburg","5.98","1.35"
"2065","speak","speak","5.98","1.06"
"2066","mobile","mobile","5.98","0.94"
"2067","release","release","5.98","1.2"
"2068","viele","a lot","5.98","0.96"
"2069","optional","Optional","5.98","0.98"
"2070","legend","radically","5.98","1.12"
"2071","america","america","5.98","1.29"
"2072","fakultät","faculty","5.98","1.06"
"2073","vorzug","preference","5.98","1.12"
"2074","öffnen","Open","5.98","0.77"
"2075","unternehmungen","things to do","5.98","1.22"
"2076","goethes","goethes","5.98","1.85"
"2077","grafik","graphic","5.98","1.04"
"2078","finden","Quote","5.98","0.87"
"2079","britischen","British","5.98","1.13"
"2080","alle","All","5.98","1.19"
"2081","spielte","played","5.98","0.96"
"2082","trinke","drink","5.98","1.02"
"2083","webseite","website","5.98","1.2"
"2084","supernatural","supernatural","5.98","1.35"
"2085","jungen","young","5.98","0.89"
"2086","länder","country","5.98","1.29"
"2087","annäherung","approach","5.98","1.17"
"2088","boy","boy","5.98","1.1"
"2089","save","save","5.98","0.91"
"2090","eigenes","own","5.98","0.96"
"2091","okey","okey","5.98","1.6"
"2092","adele","adele","5.98","1.68"
"2093","awards","awards","5.98","1.22"
"2094","relation","relation","5.98","1.06"
"2095","bekleidung","clothing","5.98","1.19"
"2096","profilbild","profile image","5.98","1.35"
"2097","empfangen","receive","5.98","1.22"
"2098","voice","voice","5.98","0.94"
"2099","dichtung","packing","5.98","1.56"
"2100","orientiert","oriented","5.98","1"
"2101","brasil","brasil","5.98","1.32"
"2102","master","master","5.98","1.48"
"2103","campus","campus","5.98","1.22"
"2104","unternehmung","operation","5.98","0.96"
"2105","einheit","unit","5.98","1.3"
"2106","serien","series","5.98","1.29"
"2107","könige","kings","5.98","1.45"
"2108","männer","men","5.98","1.13"
"2109","rad","rad","5.98","1.41"
"2110","magazin","magazine","5.98","0.96"
"2111","paypal","paypal","5.98","1.48"
"2112","saat","sowing","5.98","1.32"
"2113","verwandelt","transformed","5.98","1"
"2114","gestaltung","formation","5.98","1.15"
"2115","aktuell","current","5.98","1.02"
"2116","detail","detail","5.98","0.98"
"2117","auftritt","occurs","5.98","0.96"
"2118","umsonst","free","5.98","1.96"
"2119","sing","Singing","5.98","1.33"
"2120","meine","my","5.98","0.91"
"2121","geiles","horny","5.98","1.96"
"2122","milliarden","billion","5.98","1.7"
"2123","unglaublich","incredible","5.98","1.39"
"2124","wiki","wiki","5.98","1.32"
"2125","airport","airport","5.98","1.33"
"2126","day","day","5.98","1.29"
"2127","able","viable","5.98","1.2"
"2128","zugang","access","5.98","0.84"
"2129","effekte","effects","5.98","0.87"
"2130","ordnung","organization","5.98","1.2"
"2131","erklärung","explanation","5.98","0.96"
"2132","shirt","Shirt","5.98","1.06"
"2133","shop","shop","5.98","1.29"
"2134","option","option","5.96","1.12"
"2135","Überblick","Survey","5.96","1.07"
"2136","ethischen","ethical","5.96","1.43"
"2137","mitwirkung","cooperation","5.96","1.24"
"2138","ertrag","earnings","5.96","1.03"
"2139","eindruck","effect","5.96","0.95"
"2140","stereo","stereo","5.96","1.11"
"2141","wege","routes","5.96","0.86"
"2142","sicherlich","certainly","5.96","1.14"
"2143","erden","ground","5.96","1.14"
"2144","ausgleich","balancing","5.96","1.01"
"2145","jahrbuch","yearbook","5.96","1.03"
"2146","pop","pop","5.96","1.19"
"2147","lernen","learn","5.96","1.18"
"2148","gefunden","found","5.96","0.83"
"2149","heiße","hot","5.96","1.16"
"2150","grüne","green","5.96","1.28"
"2151","canon","canon","5.96","1.38"
"2152","verbinden","interconnect","5.96","0.83"
"2153","höchst","highly","5.96","1.23"
"2154","prof","prof","5.96","1.01"
"2155","du","you","5.96","1.09"
"2156","leute","people","5.96","1.18"
"2157","versteht","understands","5.96","0.81"
"2158","menü","menu","5.96","0.99"
"2159","reality","reality","5.96","1.18"
"2160","süd","south","5.96","1.14"
"2161","machen","have","5.96","0.97"
"2162","kopfhörer","headphone","5.96","1.23"
"2163","ansehen","watch","5.96","0.95"
"2164","erreichung","achievement","5.96","1.16"
"2165","veranstaltung","event","5.96","1.11"
"2166","konzept","concept","5.96","1.12"
"2167","informiert","informed","5.96","1.03"
"2168","wächst","grows","5.96","0.99"
"2169","beachtet","observed","5.96","1.09"
"2170","neuzeit","neuzeit","5.96","1.07"
"2171","gewinnspiele","sweepstakes","5.96","1.75"
"2172","zimmer","room","5.96","1.05"
"2173","erwartung","expectation","5.96","1.11"
"2174","absolutely","absolutely","5.96","1.29"
"2175","sprachliche","linguistic","5.96","1.03"
"2176","erscheinung","appearance","5.96","1.05"
"2177","ersten","first","5.96","1.07"
"2178","leser","reader","5.96","1.16"
"2179","audio","audio","5.96","1.5"
"2180","bildet","forms","5.96","0.97"
"2181","lisa","lisa","5.96","1.26"
"2182","norden","north","5.96","1.19"
"2183","passenden","matching","5.96","0.88"
"2184","bestätigen","acknowledge","5.96","0.7"
"2185","vorlesungen","lectures","5.96","1.38"
"2186","klima","climate","5.96","1.21"
"2187","think","think","5.96","1.14"
"2188","house","house","5.96","1.21"
"2189","gewachsen","grown","5.96","1.16"
"2190","jahrhunderts","century","5.96","1.21"
"2191","pensionen","pensions","5.96","1.07"
"2192","burg","burg","5.96","1.29"
"2193","ratgeber","counselor","5.96","0.78"
"2194","vergrößern","increase","5.96","0.97"
"2195","privacy","privacy","5.96","1.48"
"2196","bestätigt","confirmed","5.96","0.95"
"2197","märz","march","5.96","1.37"
"2198","merken","Remember","5.96","1.05"
"2199","wiederherstellung","restoration","5.96","1.4"
"2200","vorhanden","available","5.94","1.06"
"2201","kindle","kindle","5.94","1.52"
"2202","japanischen","Japanese","5.94","1.27"
"2203","praktischen","practical","5.94","0.89"
"2204","quiz","quiz","5.94","1.19"
"2205","wirken","operate","5.94","0.91"
"2206","hier","here","5.94","1.08"
"2207","spanischen","Spanish","5.94","1.46"
"2208","visual","visual","5.94","0.96"
"2209","gemeinde","community","5.94","1.02"
"2210","liest","reads","5.94","0.98"
"2211","geöffnet","open","5.94","0.87"
"2212","remember","remember","5.94","1.04"
"2213","wirkung","effect","5.94","0.87"
"2214","grafiken","graphics","5.94","1"
"2215","sammeln","Collect","5.94","0.89"
"2216","lehrt","teaches","5.94","1.04"
"2217","gespräch","interview","5.94","1.2"
"2218","lehrstellen","apprenticeships","5.94","1.1"
"2219","holy","holy","5.94","1.48"
"2220","mehr","more","5.94","1.02"
"2221","writing","writing","5.94","1.17"
"2222","mein","my","5.94","1.13"
"2223","alternative","alternative","5.94","1.15"
"2224","dir","you","5.94","1.13"
"2225","vorname","first name","5.94","1.04"
"2226","schlüssel","wrench","5.94","1.06"
"2227","mannigfaltigkeit","submanifold","5.94","1.52"
"2228","schweizer","Swiss","5.94","1.08"
"2229","français","français","5.94","1.46"
"2230","vorhaben","plan","5.94","1.08"
"2231","wirkliche","real","5.94","0.89"
"2232","hochgeladen","uploaded","5.94","1.04"
"2233","wahrgenommen","perceived","5.94","1.02"
"2234","gestaltet","designed","5.94","0.87"
"2235","sammlung","collection","5.94","0.96"
"2236","kidding","kidding","5.94","1.32"
"2237","reden","talk","5.94","1.04"
"2238","classic","classic","5.94","1.15"
"2239","heidelberg","heidelberg","5.94","1.71"
"2240","vorstellungen","notions","5.94","0.87"
"2241","ausstattung","equipment","5.94","0.93"
"2242","professoren","professors","5.94","1.2"
"2243","football","football","5.94","1.65"
"2244","me","me","5.94","1.22"
"2245","charakteristisch","characteristic","5.94","1.04"
"2246","really","really","5.94","1.17"
"2247","klassische","classical","5.94","1.33"
"2248","paar","few","5.94","1"
"2249","talking","talking","5.94","1.42"
"2250","ansprechpartner","contact person","5.94","1.11"
"2251","bmw","bmw","5.94","1.6"
"2252","veröffentlichung","release","5.94","1.25"
"2253","clothes","clothes","5.94","1.22"
"2254","airlines","airlines","5.94","1.2"
"2255","wichtiger","important","5.94","0.89"
"2256","fahrzeuge","rolling stock","5.94","1.02"
"2257","sponsored","sponsored","5.94","1.43"
"2258","bestellung","appointment","5.94","1"
"2259","glauben","believe","5.94","1.61"
"2260","verantwortung","responsible","5.94","1.39"
"2261","halloween","halloween","5.94","1.74"
"2262","zwanzig","twenty","5.94","1.33"
"2263","neubau","new construction","5.94","1.13"
"2264","planen","plan","5.94","1.08"
"2265","aktuelles","current","5.94","0.93"
"2266","weltanschauung","philosophy of life","5.94","1.27"
"2267","media","media","5.94","1.39"
"2268","mistletoe","mistletoe","5.94","1.53"
"2269","awake","awake","5.94","1.24"
"2270","gegründet","founded","5.94","0.93"
"2271","lübeck","Lübeck","5.94","1.45"
"2272","tonight","tonight","5.94","1.06"
"2273","wichtigen","important","5.94","1.13"
"2274","playlist","playlist","5.94","1.25"
"2275","president","president","5.94","1.2"
"2276","aktuelle","current","5.94","0.91"
"2277","effekt","effect","5.94","0.82"
"2278","auswertung","evaluation","5.94","1.3"
"2279","ermöglicht","allows","5.94","0.89"
"2280","entwickelten","developed","5.94","1"
"2281","einfach","simply","5.94","1"
"2282","käuferschutz","buyers protection","5.94","1.53"
"2283","aufbau","structure","5.94","0.93"
"2284","magazine","magazine","5.92","1.19"
"2285","leistungen","services","5.92","1.12"
"2286","preview","preview","5.92","1.45"
"2287","recht","right","5.92","1.28"
"2288","gültig","valid","5.92","1.07"
"2289","berufe","occupations","5.92","0.92"
"2290","hirn","brain","5.92","1.38"
"2291","records","records","5.92","1.47"
"2292","vorschlag","suggestion","5.92","1.1"
"2293","bestellen","Order","5.92","0.99"
"2294","kaufen","purchase","5.92","1.07"
"2295","ton","ton","5.92","0.99"
"2296","medien","media","5.92","1.16"
"2297","ergänzen","complete","5.92","0.92"
"2298","kontaktieren","Contact","5.92","0.88"
"2299","join","join","5.92","1.21"
"2300","continue","continue","5.92","0.92"
"2301","erwÜnscht","welcome","5.92","1.64"
"2302","männern","men","5.92","1.41"
"2303","british","british","5.92","1.21"
"2304","gunsten","favor","5.92","1.28"
"2305","klingt","sounds","5.92","0.85"
"2306","aktueller","current","5.92","0.92"
"2307","dich","you","5.92","0.97"
"2308","anziehen","attract","5.92","0.9"
"2309","landwirtschaft","agriculture","5.92","1.03"
"2310","websites","websites","5.92","1.32"
"2311","bookmarks","bookmarks","5.92","1.35"
"2312","genre","genre","5.92","1.16"
"2313","hören","hear","5.92","1.31"
"2314","bildschirm","screen","5.92","1.05"
"2315","done","done","5.92","1.08"
"2316","springen","jump","5.92","0.92"
"2317","felix","felix","5.92","1.08"
"2318","orden","orden","5.92","1.23"
"2319","erbe","inheritance","5.92","1.51"
"2320","basel","basel","5.92","1.14"
"2321","wlan","wlan","5.92","1.65"
"2322","genaue","exact","5.92","1.08"
"2323","everyone","everyone","5.92","1.23"
"2324","fühlte","felt","5.92","0.92"
"2325","malta","malta","5.92","1.18"
"2326","besitz","ownership","5.92","1.23"
"2327","ufer","shore","5.92","0.94"
"2328","our","our","5.92","1.19"
"2329","morgen","tomorrow","5.92","0.9"
"2330","japan","japan","5.92","1.26"
"2331","wohnort","place of residence","5.92","0.99"
"2332","viel","much","5.92","0.97"
"2333","vielen","many","5.92","1.26"
"2334","holz","wood","5.92","1.19"
"2335","society","society","5.92","1.24"
"2336","größerer","more","5.92","1.07"
"2337","gründen","found","5.92","1.1"
"2338","vinyl","vinyl","5.92","1.43"
"2339","info","info","5.92","1.1"
"2340","zeit","time","5.92","1.21"
"2341","mehrheit","majority","5.92","1.29"
"2342","reflexion","reflection","5.92","1.01"
"2343","wörterbuch","dictionary","5.92","1.08"
"2344","wagner","wagner","5.92","1.47"
"2345","maximal","maximum","5.92","1.24"
"2346","hof","hof","5.92","1.19"
"2347","anna","anna","5.92","1.45"
"2348","bauen","build","5.92","1.05"
"2349","aufrecht","upright","5.92","0.97"
"2350","very","very","5.92","1.32"
"2351","royal","royal","5.92","1.26"
"2352","planung","planning","5.92","0.97"
"2353","england","england","5.92","1.37"
"2354","oben","Top","5.92","0.92"
"2355","grosser","large","5.92","1.21"
"2356","öffnet","opens","5.92","1.1"
"2357","oki","oki","5.92","1.4"
"2358","auswählen","select","5.92","0.97"
"2359","learn","learn","5.92","1.45"
"2360","ergänzt","supplemented","5.9","0.95"
"2361","final","final","5.9","1.34"
"2362","erziehung","education","5.9","1.25"
"2363","tempel","Temple","5.9","1.13"
"2364","watching","watching","5.9","0.99"
"2365","organismus","organism","5.9","0.95"
"2366","gewiss","certainly","5.9","0.95"
"2367","meet","meet","5.9","1.07"
"2368","wahrnehmung","exercise","5.9","1.25"
"2369","everywhere","everywhere","5.9","1.23"
"2370","aktualisieren","update","5.9","1.02"
"2371","mind","Mind","5.9","1.07"
"2372","einfachen","simple","5.9","0.93"
"2373","initiative","Initiative","5.9","1.25"
"2374","aktuellen","current","5.9","0.99"
"2375","sichern","secure","5.9","1.22"
"2376","veranstaltungskalender","calendar of events","5.9","1.27"
"2377","españa","españa","5.9","1.74"
"2378","größeres","larger","5.9","0.89"
"2379","weiterbildung","further education","5.9","1.05"
"2380","dasein","be there","5.9","1.13"
"2381","ganzes","whole","5.9","1.13"
"2382","emily","emily","5.9","1.31"
"2383","vorschau","preview","5.9","0.79"
"2384","stillen","silent","5.9","1.17"
"2385","vorstellung","notion","5.9","1.09"
"2386","fundbüro","lost property office","5.9","1.09"
"2387","ganze","whole","5.9","0.95"
"2388","empfohlene","recommended","5.9","0.81"
"2389","oberste","top","5.9","0.95"
"2390","ländlichen","rural","5.9","1.3"
"2391","zuschauer","audience","5.9","0.89"
"2392","mission","mission","5.9","1.15"
"2393","wissenschaftlicher","scientific","5.9","1.25"
"2394","lesezeichen","bookmarks","5.9","1.02"
"2395","chat","chat","5.9","1.18"
"2396","hits","hits","5.9","1.09"
"2397","e-mail-adresse","e-mail address","5.9","1.07"
"2398","gaming","gaming","5.9","1.73"
"2399","titel","title","5.9","0.95"
"2400","veränderung","change","5.9","1.15"
"2401","shake","shake","5.9","0.97"
"2402","gewährleistung","warranty","5.9","0.97"
"2403","gelang","managed","5.9","1.05"
"2404","jahrhundert","century","5.9","0.97"
"2405","Übersicht","Survey","5.9","1.13"
"2406","you","you","5.9","1.18"
"2407","bon","bon","5.9","1.33"
"2408","entdeckt","discovered","5.9","1.15"
"2409","soziale","social","5.9","1.22"
"2410","erwerben","purchase","5.9","0.81"
"2411","männlich","Male","5.9","1.05"
"2412","jederzeit","any time","5.9","1.07"
"2413","stayfriends","stayfriends","5.9","1.39"
"2414","fortsetzung","continued","5.9","1.07"
"2415","trend","trend","5.9","1.18"
"2416","duo","duo","5.9","1.11"
"2417","Österreich","Austria","5.9","1.33"
"2418","darf","Do","5.9","0.89"
"2419","einander","each other","5.9","1.05"
"2420","ethische","ethical","5.9","1.33"
"2421","Öffentlichkeit","Public","5.9","1.27"
"2422","various","various","5.9","1.04"
"2423","arbeitsteilung","division of labor","5.9","1.09"
"2424","rot","red","5.9","0.86"
"2425","receive","receive","5.9","1.04"
"2426","erkennt","recognizes","5.9","1.07"
"2427","singapur","singapore","5.9","1.46"
"2428","erwachsene","adult","5.9","1.28"
"2429","redaktion","editorial","5.9","1.09"
"2430","beine","legs","5.9","1.17"
"2431","erzeugung","production","5.9","1.13"
"2432","erfahrungsberichte","testimonials","5.9","1.3"
"2433","moment","Moment","5.9","1.09"
"2434","gnade","grace","5.9","1.59"
"2435","oesterreich","austria","5.9","1.22"
"2436","deutscher","German","5.9","1.27"
"2437","april","april","5.9","1.2"
"2438","körper","body","5.9","1.31"
"2439","verfassen","write","5.9","1.04"
"2440","gehören","include","5.9","1.04"
"2441","aktion","action","5.9","0.97"
"2442","geil","horny","5.9","1.83"
"2443","gruppe","group","5.9","1.17"
"2444","haare","hair","5.9","1.2"
"2445","laune","capricious","5.9","1.36"
"2446","kombination","combination","5.9","1.07"
"2447","read","read","5.9","1.13"
"2448","teilnahme","participation","5.9","0.89"
"2449","services","services","5.9","1.11"
"2450","tennis","tennis","5.9","1.34"
"2451","smartphone","smartphone","5.88","1.62"
"2452","konzepte","concepts","5.88","0.96"
"2453","türchen","türchen","5.88","1.32"
"2454","junger","young","5.88","1.42"
"2455","verbündeten","allied","5.88","1.24"
"2456","laura","laura","5.88","1.47"
"2457","jahrhunderte","centuries","5.88","1.14"
"2458","understand","understand","5.88","1.26"
"2459","routenplaner","route planner","5.88","1.33"
"2460","kaufberatung","kaufberatung","5.88","1.12"
"2461","präsentiert","presented","5.88","0.77"
"2462","more","more","5.88","1.1"
"2463","heiß","hotly","5.88","1.53"
"2464","big","big","5.88","1.02"
"2465","bewahren","protect","5.88","1.12"
"2466","king","king","5.88","1.75"
"2467","land","country","5.88","0.96"
"2468","erweitert","extended","5.88","0.87"
"2469","bildstrecke","image distance","5.88","0.94"
"2470","contact","contact","5.88","0.92"
"2471","anwesenheit","presence","5.88","1.19"
"2472","münchen","munich","5.88","1.65"
"2473","sendung","show","5.88","0.98"
"2474","angeboten","offered","5.88","0.87"
"2475","detaillierte","detailed","5.88","1.02"
"2476","münster","minster","5.88","1.45"
"2477","beginning","beginning","5.88","1.56"
"2478","stellenangebote","jobs","5.88","1.38"
"2479","moralisch","morally","5.88","1.51"
"2480","bekommst","get","5.88","0.92"
"2481","angemessen","reasonable","5.88","0.96"
"2482","unterkünfte","accommodation","5.88","1.17"
"2483","testen","try out","5.88","0.8"
"2484","fahrzeug","vehicle","5.88","1.33"
"2485","reduziert","reduced","5.88","1.52"
"2486","antiken","ancient","5.88","1.44"
"2487","adidas","adidas","5.88","1.41"
"2488","bach","bach","5.88","1.27"
"2489","botschaft","news","5.88","0.94"
"2490","bauer","bauer","5.88","1.17"
"2491","wild","wild","5.88","1.32"
"2492","local","local","5.88","0.9"
"2493","entstehen","arise","5.88","1.06"
"2494","global","globally","5.88","1.35"
"2495","tutorial","tutorial","5.88","1.36"
"2496","aussehen","appearance","5.88","1"
"2497","ahnung","notion","5.88","0.98"
"2498","figur","figure","5.88","1.17"
"2499","zusammenfassung","Summary","5.88","0.94"
"2500","verteilung","allocation","5.88","0.9"
"2501","update","update","5.88","1.27"
"2502","sponsoren","sponsors","5.88","1.42"
"2503","handball","handball","5.88","1.3"
"2504","reaktion","response","5.88","1.08"
"2505","empfiehlt","recommends","5.88","1.08"
"2506","entwickelte","developed","5.88","0.94"
"2507","ursprünglich","originally","5.88","0.9"
"2508","organisiert","organized","5.88","1.15"
"2509","bandname","band name","5.88","1.41"
"2510","lernt","learn","5.88","0.96"
"2511","gespielt","played","5.88","1.24"
"2512","verlängert","extended","5.88","1.04"
"2513","referenzen","credentials","5.88","0.92"
"2514","erhaltung","preservation","5.88","1.06"
"2515","innenstadt","downtown","5.88","1.24"
"2516","findet","finds","5.88","0.96"
"2517","beide","both","5.88","1.02"
"2518","erreichte","reached","5.88","0.98"
"2519","sphäre","sphere","5.88","1"
"2520","mythos","myth","5.88","1.21"
"2521","überaus","exceedingly","5.88","1.1"
"2522","zulässig","allowed","5.88","1.17"
"2523","beispiele","Examples","5.86","0.93"
"2524","großen","large","5.86","1.07"
"2525","taschenbuch","paperback","5.86","1.29"
"2526","herkunft","background","5.86","1.07"
"2527","veröffentlichungen","publications","5.86","1.28"
"2528","mögliche","possible","5.86","0.93"
"2529","rund","about","5.86","0.99"
"2530","ausgestattet","equipped","5.86","1.07"
"2531","höheren","higher","5.86","0.83"
"2532","shows","shows","5.86","1.36"
"2533","kameras","cameras","5.86","0.99"
"2534","grundlage","foundation","5.86","0.95"
"2535","übersetzt","translated","5.86","1.03"
"2536","gesamtheit","totality","5.86","1.29"
"2537","definitely","definitely","5.86","1.43"
"2538","einkaufswagen","einkaufswagen","5.86","1.34"
"2539","facebook","facebook","5.86","1.87"
"2540","fülle","wealth","5.86","1.23"
"2541","teen","teen","5.86","1.11"
"2542","online-shop","online shop","5.86","1.09"
"2543","view","view","5.86","1.05"
"2544","modell","model","5.86","1.37"
"2545","geschaffen","created","5.86","1.37"
"2546","auktion","auction","5.86","1.18"
"2547","Übertragung","Communication","5.86","1.07"
"2548","fahren","move","5.86","1.23"
"2549","aufgenommen","recorded","5.86","0.83"
"2550","alles","everything","5.86","0.99"
"2551","wohnt","lives","5.86","0.83"
"2552","vielfach","frequently","5.86","0.95"
"2553","business","business","5.86","1.29"
"2554","mexiko","mexico","5.86","1.5"
"2555","total","totally","5.86","1.09"
"2556","amazon","amazon","5.86","1.43"
"2557","schreibe","writing","5.86","0.99"
"2558","begleitet","accompanied","5.86","1.01"
"2559","lösen","solve","5.86","1.14"
"2560","sprachlichen","linguistic","5.86","0.97"
"2561","answer","answer","5.86","1.2"
"2562","eigene","own","5.86","1.01"
"2563","auswahl","selection","5.86","1.05"
"2564","kommen","come","5.86","1.09"
"2565","español","español","5.86","1.53"
"2566","bündnis","alliance","5.86","1.14"
"2567","zeitzeugen","time testify","5.86","0.97"
"2568","auskunft","Information","5.86","0.9"
"2569","walking","walking","5.86","0.88"
"2570","königs","king","5.86","1.51"
"2571","ursprung","origin","5.86","1.21"
"2572","einrichten","Setting up","5.86","1.11"
"2573","review","review","5.86","1.31"
"2574","konto","account","5.86","1.21"
"2575","kräften","forces","5.86","1.07"
"2576","vieles","much","5.86","0.95"
"2577","verbundene","associated","5.86","0.78"
"2578","europäischen","European","5.86","0.99"
"2579","geistigen","intellectual","5.86","1.11"
"2580","verschicken","send out","5.86","0.95"
"2581","we","we","5.86","1.26"
"2582","logische","logical","5.86","0.97"
"2583","sortiment","assortment","5.86","1.26"
"2584","swiss","swiss","5.86","1.26"
"2585","tom","tom","5.86","1.16"
"2586","größeren","larger","5.86","0.9"
"2587","much","much","5.86","1.09"
"2588","wirklichen","real","5.86","0.97"
"2589","variante","variant","5.86","1.21"
"2590","beigetragen","contributed","5.86","1.03"
"2591","lernten","learned","5.86","1.05"
"2592","washington","washington","5.86","1.28"
"2593","dafür","for that","5.86","0.9"
"2594","photoset","photoset","5.86","1.09"
"2595","teilnehmer","subscriber","5.86","1.11"
"2596","camping","camping","5.86","1.67"
"2597","soziologie","sociology","5.86","1.41"
"2598","eier","eggs","5.86","1.25"
"2599","serie","series","5.86","1.07"
"2600","tasche","bag","5.86","0.99"
"2601","anthropologie","anthropology","5.86","1.44"
"2602","wahren","protect","5.86","0.88"
"2603","bekannt","known","5.86","0.9"
"2604","red","red","5.86","1.01"
"2605","austausch","exchange","5.86","1.34"
"2606","nahe","close","5.86","1.12"
"2607","zoom","zoom","5.86","1.21"
"2608","remix","remix","5.86","1.11"
"2609","ritter","knights","5.86","1.5"
"2610","gründlich","thoroughly","5.86","0.99"
"2611","eigener","own","5.86","0.99"
"2612","verbunden","connected","5.86","1.11"
"2613","coldplay","coldplay","5.86","1.88"
"2614","fachhochschule","fachhochschule","5.86","1.55"
"2615","challenge","challenge","5.86","1.26"
"2616","jugendliche","youth","5.86","1.2"
"2617","aufträge","orders","5.86","1.16"
"2618","gestartet","started","5.86","0.73"
"2619","begegnen","encounter","5.86","1.07"
"2620","betrachtungen","considerations","5.86","1.03"
"2621","wörter","words","5.86","1.18"
"2622","high","high","5.86","0.99"
"2623","workshops","workshops","5.84","1.15"
"2624","zürich","Zurich","5.84","1.4"
"2625","größen","sizes","5.84","0.91"
"2626","euch","you","5.84","0.93"
"2627","geeigneten","appropriate","5.84","0.87"
"2628","potter","potter","5.84","1.27"
"2629","image","image","5.84","1.15"
"2630","handeln","act","5.84","0.87"
"2631","bestreben","endeavor","5.84","1.18"
"2632","yaaa","yaaa","5.84","1.94"
"2633","vermehrung","multiplication","5.84","1.13"
"2634","telefon","phone","5.84","1.06"
"2635","downloads","downloads","5.84","1.08"
"2636","sender","station","5.84","1.02"
"2637","originalbild","original image","5.84","1.04"
"2638","austria","austria","5.84","1.48"
"2639","verlag","publisher","5.84","1.04"
"2640","bezahlt","paid","5.84","1.06"
"2641","sendungen","broadcasts","5.84","1.09"
"2642","lieferung","supply","5.84","0.93"
"2643","diaries","diaries","5.84","1.3"
"2644","profil","profile","5.84","1.18"
"2645","ha","ha","5.84","1.09"
"2646","passt","fits","5.84","0.93"
"2647","french","french","5.84","1.27"
"2648","jugendschutz","jugendschutz","5.84","1.35"
"2649","dvd","dvd","5.84","1.13"
"2650","animated","animated","5.84","0.98"
"2651","boom","boom","5.84","1.62"
"2652","westen","west","5.84","1.17"
"2653","gewiß","certainly","5.84","1.22"
"2654","geschäft","business","5.84","1"
"2655","leo","leo","5.84","0.93"
"2656","autors","author's","5.84","1.36"
"2657","talk","talk","5.84","1.11"
"2658","antworten","reply","5.84","0.87"
"2659","malaysia","malaysia","5.84","1.52"
"2660","beginnt","begins","5.84","0.96"
"2661","humboldt","humboldt","5.84","1.22"
"2662","poker","poker","5.84","1.36"
"2663","vita","vita","5.84","1.48"
"2664","beamer","beamer","5.84","1.09"
"2665","dimension","dimensionless","5.84","1.15"
"2666","grundschule","primary school","5.84","1.25"
"2667","erzielen","achieve","5.84","1.09"
"2668","glaube","think","5.84","1.46"
"2669","vollen","full","5.84","0.87"
"2670","eindeutig","clearly","5.84","1.15"
"2671","prinzen","prince","5.84","1.42"
"2672","gelb","yellow","5.84","0.93"
"2673","grundstück","property","5.84","1.13"
"2674","released","released","5.84","1.13"
"2675","städte","urban","5.84","1"
"2676","many","many","5.84","0.96"
"2677","kennst","do","5.84","1.04"
"2678","nina","nina","5.84","1.22"
"2679","antiquariat","rare","5.84","1.45"
"2680","bewahrt","preserved","5.84","1"
"2681","sichtbar","visible","5.84","0.89"
"2682","automatisch","automatically","5.84","0.89"
"2683","bemerken","notice","5.84","1.02"
"2684","historischer","historical","5.84","1.15"
"2685","argumente","arguments","5.84","1.08"
"2686","verein","organization","5.84","1.13"
"2687","haben","have","5.84","1.13"
"2688","yaa","yaa","5.84","1.72"
"2689","verbundenen","associated","5.84","1.02"
"2690","bekomme","get","5.84","1.08"
"2691","nachti","Nighty","5.84","1.61"
"2692","michael","michael","5.84","1.33"
"2693","möchte","would like","5.84","1.09"
"2694","gives","gives","5.84","1.06"
"2695","thinks","thinks","5.84","1.23"
"2696","zentrum","center","5.84","1"
"2697","check","check","5.84","1.06"
"2698","direkt","directly","5.84","1.25"
"2699","höherer","higher","5.84","1.08"
"2700","beobachtungen","observations","5.84","1.04"
"2701","multimedia","multimedia","5.84","1.2"
"2702","geile","horny","5.84","1.72"
"2703","digital","digital","5.84","1.04"
"2704","gekauft","bought","5.84","1.23"
"2705","texte","texts","5.84","1.18"
"2706","traditionellen","traditional","5.84","1.15"
"2707","downloaden","download","5.84","0.96"
"2708","anschauen","look at","5.84","1.06"
"2709","großer","large","5.84","0.84"
"2710","betreuung","looking after","5.84","1.06"
"2711","ausbau","extension","5.84","0.87"
"2712","buchstaben","letters","5.84","0.93"
"2713","teilnehmen","participate","5.84","0.98"
"2714","persönlichen","personal","5.84","1.15"
"2715","updates","Updates","5.84","0.91"
"2716","arbeitsplatz","workplace","5.84","1.49"
"2717","blätter","leaves","5.84","0.96"
"2718","always","always","5.84","1.39"
"2719","stream","stream","5.84","1.23"
"2720","alben","albums","5.84","1.33"
"2721","paul","paul","5.84","1.33"
"2722","zeichnet","records","5.84","0.96"
"2723","mitglied","Member","5.84","0.96"
"2724","installiert","installed","5.84","0.98"
"2725","share","share","5.82","1.52"
"2726","kaufe","buy","5.82","1.12"
"2727","zeichen","character","5.82","1.22"
"2728","wesen","creature","5.82","0.92"
