"Rank","Word","Word in English","Happiness Score","Standard Deviation of Ratings"
"1130","증정","Presentation","6.02","0.91"
"1131","계획대로","According to plan","6.02","0.94"
"1132","버거킹","Burger King","6.02","1.1"
"1133","부모가","Parents","6.02","1.33"
"1134","배우고","Learn","6.02","0.89"
"1135","포미닛","4minute","6.02","1.24"
"1136","다양한","Various","6.02","0.98"
"1137","설","Description","6.02","1.22"
"1138","모두에게","Both","6.02","1.06"
"1139","밝혔다","Said","6.02","0.94"
"1140","대상","Object","6.02","1.12"
"1141","출시기념","Release commemorative","6.02","1.02"
"1142","능력이","The ability to","6.02","1"
"1143","숲에","In the forest","6.02","1.17"
"1144","상품","Goods","6.02","0.96"
"1145","기념으로","To celebrate","6.02","0.96"
"1146","맞아","Yes","6.02","1.13"
"1147","드세요","Eat","6.02","0.87"
"1148","강력한","Powerful","6.02","1.04"
"1149","상","Phase","6.02","1.22"
"1150","집에서","At home","6.02","1.13"
"1151","상품권을","Gift Certificates","6.02","1.12"
"1152","안전하겠죠","Safety'd","6.02","1.19"
"1153","잘할","Do better","6.02","0.89"
"1154","먹었어","Ate","6.02","1.04"
"1155","미래의","Future","6","1.21"
"1156","100만","1000000","6","1.11"
"1157","많다","There are many","6","0.9"
"1158","meet","meet","6","1.05"
"1159","대한민국은","The Republic of Korea","6","1.28"
"1160","연예대상","Entertainment Awards","6","1.05"
"1161","올레","Ole","6","0.95"
"1162","오빠야","Brother.","6","1.09"
"1163","믿어","Believe","6","0.95"
"1164","여동생","Younger sister","6","1.18"
"1165","괜찮","OK","6","0.9"
"1166","추첨하여","Draw the","6","1.05"
"1167","시작","Start","6","1.12"
"1168","딸","Daughter","6","1.18"
"1169","벤츠를","Mercedes","6","0.9"
"1170","추진","Driving","6","1.05"
"1171","최신곡을","New song by","6","0.9"
"1172","먹어야지","Break.","6","1.03"
"1173","무한","Infinity","6","1.05"
"1174","쉬운","Easy","6","0.76"
"1175","달러","Dollar","6","1.16"
"1176","도서관","Library","6","0.9"
"1177","마음도","Heart","6","1.09"
"1178","진정으로","Truly","6","1.07"
"1179","호텔","Hotel","6","1.11"
"1180","와이파이","Wi-Fi","6","1.29"
"1181","언니들","Sisters","6","1.09"
"1182","먹기","Eating","6","1.16"
"1183","누님","Sister","6","0.93"
"1184","탱고","Tango","6","1.2"
"1185","형아","Hyeongah","6","1.14"
"1186","언니는","Sister","6","1.07"
"1187","해결하는","Solving","6","0.95"
"1188","그래그래","Yeah yeah yeah","6","0.86"
"1189","하늘을","Sky","6","0.93"
"1190","어울리는","Matching","6","1.03"
"1191","진짜배기","Real exhaust","6","1.37"
"1192","영어","English","6","1.16"
"1193","한국의","South Korea","6","1.23"
"1194","우리랑","With us","6","1.05"
"1195","앜ㅋㅋ","ㅋ ㅋ ak","6","1.62"
"1196","Go","Go","6","1.09"
"1197","엄마만","Mom","6","1.43"
"1198","노력하는","Trying to","6","0.86"
"1199","소개해주려고","Trying to introduce","6","0.99"
"1200","당연하죠","Sure.","6","1.11"
"1201","시작하는","Start","6","0.99"
"1202","시작합니다","Start","6","0.93"
"1203","느낌","Feel","6","1.07"
"1204","지구","Earth","6","1.26"
"1205","부모님이","Parents","6","1.4"
"1206","많아","Many","6","0.93"
"1207","카라","Kara","6","1.18"
"1208","쇼핑몰","Store","6","1.05"
"1209","달","Month","6","1.01"
"1210","사탕이랑","Candy and","6","1.01"
"1211","완전","Perfection","6","1.03"
"1212","만나면","Encounters","6","0.93"
"1213","lol","lol","5.98","1.49"
"1214","그대를","Thee","5.98","0.98"
"1215","이벤트가","Events","5.98","1.1"
"1216","세계에서","In the world","5.98","0.96"
"1217","먹었으니","'ve Had","5.98","1.27"
"1218","오빠들","Brothers","5.98","0.96"
"1219","책","Book","5.98","1.02"
"1220","꼬옥","Tightly","5.98","1"
"1221","도착","Arrivals","5.98","0.98"
"1222","그림","Picture","5.98","0.96"
"1223","아내입니다","Wife.","5.98","0.84"
"1224","신작","The latest","5.98","0.94"
"1225","ㅎ","Heh","5.98","1.44"
"1226","영화예매권","Film Advance","5.98","1"
"1227","애기는","The baby","5.98","1.08"
"1228","중요하다","Important","5.98","0.98"
"1229","그녀와","She and","5.98","0.8"
"1230","여성","Woman","5.98","0.98"
"1231","멋지","Fabulous","5.98","0.89"
"1232","오빠두","Two brothers","5.98","0.82"
"1233","만나러","See","5.98","0.91"
"1234","우리편에","On our side","5.98","0.91"
"1235","오오","Oh","5.98","0.96"
"1236","귀해서","Ear to","5.98","0.96"
"1237","우리학교","Our school","5.98","1.04"
"1238","누나는","Sister","5.98","1"
"1239","진실의","The Moment of Truth","5.98","0.96"
"1240","구경하기","Watching","5.98","0.91"
"1241","가치를","Value","5.98","0.96"
"1242","가요대전","You War","5.98","1.02"
"1243","쉬는","Off","5.98","1.13"
"1244","아내의","Wife of","5.98","1.29"
"1245","안부","Safety","5.98","0.96"
"1246","우유","Milk","5.98","0.82"
"1247","하나님이","God","5.98","1.7"
"1248","아이팟","IPod","5.98","1.15"
"1249","당연","Naturally","5.98","1.02"
"1250","서비스를","Services","5.98","1.12"
"1251","이벤트를","Events","5.98","0.98"
"1252","해외","Overseas","5.98","0.89"
"1253","운이","Lucky","5.98","1.02"
"1254","기프트콘","Cone Gift","5.98","1.1"
"1255","만나는","Meeting","5.98","0.87"
"1256","인사를","Greetings","5.98","1.08"
"1257","주인공이","Hero","5.98","1.08"
"1258","모델","Model","5.98","0.87"
"1259","남친","Boyfriend","5.98","1.44"
"1260","시상식","Awards","5.98","1.13"
"1261","서비스","Service","5.96","0.99"
"1262","잘","Well","5.96","1.01"
"1263","삶의","Of life","5.96","0.99"
"1264","이해","Understanding","5.96","0.95"
"1265","할아버지","Grandfather","5.96","1.19"
"1266","10만원","₩ 100,000","5.96","1.05"
"1267","드레스야","Dress!","5.96","1.01"
"1268","먹었다","Ate","5.96","0.95"
"1269","가볍게","Light","5.96","0.67"
"1270","기회를","Opportunities","5.96","1.01"
"1271","아이는","Kids","5.96","0.97"
"1272","숲에서","In the forest","5.96","0.97"
"1273","홍대","Hongdae","5.96","1.09"
"1274","항상","Always","5.96","1.01"
"1275","보인다","Seems","5.96","1.09"
"1276","구글","Google","5.96","1.11"
"1277","인사해","Say hello to","5.96","1.31"
"1278","비행기에","Plane","5.96","1.05"
"1279","스타일","Style","5.96","0.95"
"1280","아들을","Son","5.96","1.18"
"1281","언니두","Two sisters","5.96","1.07"
"1282","만나","Manna","5.96","0.86"
"1283","연락주세요","Contact us","5.96","0.88"
"1284","much","much","5.96","0.99"
"1285","민주화","Democratization","5.96","1.29"
"1286","라스베가스에","Las Vegas","5.96","1.19"
"1287","보장합니다","Ensure the","5.96","0.97"
"1288","2000원적립","Earn 2,000 won","5.96","1.18"
"1289","여보","Honey","5.96","0.95"
"1290","가고싶다","I want to go","5.96","1.12"
"1291","약속을","Appointment","5.96","0.99"
"1292","진실이","Truth","5.96","0.9"
"1293","이해하고","Understanding and","5.96","1.05"
"1294","한반도","Peninsula","5.96","1.24"
"1295","히힣","Hihit","5.96","1.41"
"1296","노래가","Song","5.96","1.11"
"1297","아버지를","Father","5.96","1.29"
"1298","우왓","Woowat","5.96","1.26"
"1299","라이브","Live","5.96","0.99"
"1300","먹는","Eating","5.96","0.92"
"1301","아이","Children","5.96","1.09"
"1302","처음","First","5.96","0.99"
"1303","진짜","Real","5.96","0.92"
"1304","똑똑히","Clearly","5.94","1.02"
"1305","아버지께서","Father","5.94","1.38"
"1306","more","more","5.94","0.89"
"1307","안녕하신가","Hello there","5.94","0.77"
"1308","드려요","Deuryeoyo","5.94","1.02"
"1309","이벤트에","Events","5.94","1"
"1310","좋겠","I hope","5.94","1.08"
"1311","장난감","Toy","5.94","1.2"
"1312","상품을","Products","5.94","0.93"
"1313","맹세","Oath","5.94","0.98"
"1314","YOU","YOU","5.94","1.04"
"1315","고양이가","Cat","5.94","1.2"
"1316","아가씨","Miss","5.94","1.17"
"1317","반지를","Ring","5.94","1"
"1318","진실","Truth","5.94","1.08"
"1319","그녀를","Her","5.94","1.17"
"1320","표정","Expression","5.94","1.08"
"1321","할머니의","Grandma's","5.94","1.27"
"1322","힘","Power","5.94","1.02"
"1323","추첨","Drawing","5.94","0.91"
"1324","맞소","That's right.","5.94","0.89"
"1325","비행기를","Plane","5.94","0.93"
"1326","꼬마를","Kid.","5.94","0.98"
"1327","꾸준히","Steady","5.94","0.77"
"1328","인생","Life","5.94","1.1"
"1329","싶어","I want to","5.94","0.98"
"1330","want","want","5.94","0.96"
"1331","부탁해요","I'm asking","5.94","1.11"
"1332","인기가","Popular","5.94","0.96"
"1333","시작할","Start","5.94","0.98"
"1334","인형","Doll","5.94","0.77"
"1335","아이템","Item","5.94","1"
"1336","이익을","Interests","5.94","0.93"
"1337","빠른","Fast","5.94","0.89"
"1338","국경일로","National holiday","5.94","1.19"
"1339","시작했다","Started","5.94","0.91"
"1340","은은한","Soft","5.94","0.79"
"1341","정상이다","Normal.","5.94","0.96"
"1342","ㅋ","ㅋ","5.94","1.3"
"1343","확실하지","Not sure","5.94","1"
"1344","송년회","Year-end","5.94","1.45"
"1345","visit","visit","5.94","0.87"
"1346","구했어","Saved","5.94","1.08"
"1347","도움이","Help","5.94","0.84"
"1348","무료로","Free of charge","5.94","1.06"
"1349","성당에서","Cathedral","5.94","1.08"
"1350","아침은","Morning","5.94","0.82"
"1351","당근","Carrots","5.94","0.96"
"1352","아이들을","Children","5.94","0.91"
"1353","중요합니다","Important.","5.94","1.04"
"1354","언제든","Any time","5.94","1.06"
"1355","임신","Pregnancy","5.92","1.19"
"1356","많으면","Many","5.92","1.07"
"1357","덕입니다","Virtue of","5.92","1.01"
"1358","낮","Day","5.92","1.05"
"1359","교육","Education","5.92","1.03"
"1360","괜찮다고","Fine","5.92","1.01"
"1361","뷰티들","Beauty in","5.92","1.07"
"1362","오빠를","Brother","5.92","0.97"
"1363","이승기","Lee Seung Gi","5.92","1.07"
"1364","찾았습니다","Found","5.92","0.85"
"1365","상을","Awards","5.92","1.18"
"1366","give","give","5.92","0.8"
"1367","피부","Skin","5.92","1.05"
"1368","형","Type","5.92","1.16"
"1369","컴퓨터","Computer","5.92","1.05"
"1370","공유","Share","5.92","0.97"
"1371","파랑이야","Blue's","5.92","1.05"
"1372","짝","Match","5.92","0.92"
"1373","여인","Woman","5.92","0.99"
"1374","마니","Manipur","5.92","0.85"
"1375","몸매를","Proportions","5.92","1.01"
"1376","추첨으로","Lottery","5.92","1.18"
"1377","오옷","Ohot","5.92","0.99"
"1378","우리처럼","Like us","5.92","0.88"
"1379","언니와","My sister and","5.92","1.07"
"1380","캐릭터","Characters","5.92","0.97"
"1381","크다","Greater","5.92","0.88"
"1382","하고싶다","Want","5.92","0.99"
"1383","좋을까","Better","5.92","1.01"
"1384","real","real","5.92","0.94"
"1385","맞다","Correct","5.92","0.92"
"1386","높은","High","5.92","1.1"
"1387","아빠는요","Dad","5.92","1.35"
"1388","오빠랑","Brother and","5.92","1.07"
"1389","자야겠다","Sleep.","5.92","1.1"
"1390","자전거","Bicycle","5.92","1.1"
"1391","기술","Technique","5.92","0.9"
"1392","song","song","5.92","0.94"
"1393","말씀을","Word","5.92","0.88"
"1394","딸은","Daughter","5.92","1.16"
"1395","된다","The","5.92","1.18"
"1396","좋을텐데","Would be nice","5.92","0.9"
"1397","아담한","Compact","5.92","0.99"
"1398","챔프","Champ","5.92","1.1"
"1399","아빠와","He and","5.92","1.31"
"1400","무상급식","Free meals","5.92","1.23"
"1401","언제라도","Any time","5.92","1.12"
"1402","아침을","Morning","5.92","0.88"
"1403","보고싶다","I want to see","5.92","1.31"
"1404","20만원","₩ 200,000","5.92","0.99"
"1405","목욕을","Bath","5.92","1.01"
"1406","feel","feel","5.92","1.29"
"1407","핸드폰","Cellphone","5.92","1.1"
"1408","꼭꼭","Not not bad","5.92","0.8"
"1409","가치","Value","5.92","0.94"
"1410","소통","Communication","5.92","1.01"
"1411","진지하게","Earnestly","5.92","0.97"
"1412","만날","Meet","5.9","0.95"
"1413","딸을","Daughter","5.9","1.11"
"1414","자야지","Sleep.","5.9","1.07"
"1415","알겠습니다","Sim","5.9","0.79"
"1416","보내드립니다","Send","5.9","1.02"
"1417","소식","Tidings","5.9","1.02"
"1418","의지하며","Will be","5.9","0.95"
"1419","안전을","Safety","5.9","0.97"
"1420","브레인","Brain","5.9","1.02"
"1421","팬들","Fans","5.9","1.02"
"1422","원더걸스","Wonder","5.9","1.05"
"1423","디자인","Design","5.9","0.97"
"1424","참여하세요","Join","5.9","0.89"
"1425","정보","Information","5.9","0.91"
"1426","파란","Blue","5.9","1.11"
"1427","잘거예요","I'll","5.9","1.09"
"1428","노란","Yellow","5.9","0.89"
"1429","핫도그","Dog","5.9","1.07"
"1430","스마트폰","Smartphones","5.9","1.17"
"1431","유튜브","YouTube","5.9","0.95"
"1432","무도","Martial Arts","5.9","1.23"
"1433","딸이","Daughter","5.9","1.07"
"1434","우리가","We","5.9","1.05"
"1435","주스","Juice","5.9","0.99"
"1436","자기도","You too","5.9","1.18"
"1437","아침밥은","Breakfast is","5.9","0.86"
"1438","wanna","wanna","5.9","1.05"
"1439","20대","20","5.9","1.09"
"1440","냉면집","Noodle house","5.9","0.99"
"1441","편히","Relax","5.9","0.91"
"1442","막내","The youngest","5.9","1.18"
"1443","아이유","IU","5.9","1.13"
"1444","연말에","At the end of the year","5.9","1.34"
"1445","전화해","Call","5.9","1.02"
"1446","정답은","The answer is","5.9","0.91"
"1447","배운","Learned","5.9","0.93"
"1448","연애자","Gay","5.9","0.91"
"1449","있음","In","5.9","0.84"
"1450","오빠의","Brother","5.9","1.18"
"1451","날씨","Weather","5.9","0.97"
"1452","추천인","Recommended","5.9","1.07"
"1453","기도를","Prayer","5.9","1.11"
"1454","낫지","Beats","5.9","0.84"
"1455","리얼","Real","5.9","1.05"
"1456","완두콩","Peas","5.9","0.93"
"1457","오빠들이","Brothers are","5.9","1.05"
"1458","드라마","Drama","5.9","0.89"
"1459","주무세요","Night.","5.9","0.86"
"1460","쉽게","Easy","5.9","1.07"
"1461","영국","England","5.9","1.02"
"1462","한국에","South Korea","5.9","1.22"
"1463","세계의","World","5.9","1.13"
"1464","[4차이벤트]","[4 car event]","5.9","1.13"
"1465","슈퍼마켓","Supermarket","5.9","1.04"
"1466","확실한거야","Are you sure","5.9","1.07"
"1467","새벽","Dawn","5.9","0.89"
"1468","페퍼민트술","Peppermint liquor","5.9","1.2"
"1469","공연을","Show","5.9","0.97"
"1470","과학","Science","5.9","1.17"
"1471","떠오르는","Rising","5.9","0.99"
"1472","여자랑","Her.","5.9","1.05"
"1473","해결할","Resolved","5.9","1.05"
"1474","행사","Event","5.9","0.81"
"1475","남편","Husband","5.9","1.2"
"1476","엘프","Elf","5.9","0.97"
"1477","기억나","Remember me","5.9","0.86"
"1478","모든","All","5.9","0.99"
"1479","안뇽","Hello","5.9","1.27"
"1480","목표를","Goals","5.9","0.95"
"1481","요리할","Cooking","5.9","0.86"
"1482","싱글","Single","5.88","0.96"
"1483","한마디~","In short ...","5.88","0.92"
"1484","통하는","Through","5.88","1"
"1485","광화문","Gwanghwamun","5.88","0.96"
"1486","꺅","Screams","5.88","1.66"
"1487","힘이","Power","5.88","0.9"
"1488","아이스링크","Ice Rink","5.88","0.96"
"1489","민주주의","Democracy","5.88","1.22"
"1490","뚜레쥬르","Tturejyureu","5.88","1.21"
"1491","서울은","Seoul","5.88","1.08"
"1492","오오오","Ohhhh","5.88","1.08"
"1493","보호해줘서","Letting protection","5.88","1.02"
"1494","힘입어","Thanks","5.88","0.92"
"1495","귀하신","Precious","5.88","0.94"
"1496","우리나라는","Korea is","5.88","1.27"
"1497","발견","Discovery","5.88","0.9"
"1498","참여해주세요","Please participate in","5.88","0.96"
"1499","많은분들이","Many people","5.88","0.94"
"1500","수상","Awards","5.88","1.44"
"1501","IT","IT","5.88","1.02"
"1502","생기면","Saenggimyeon","5.88","1.02"
"1503","지켜주니까","Watch nakedness ...","5.88","1.06"
"1504","태어난","Born","5.88","0.8"
"1505","CGV","CGV","5.88","1.14"
"1506","그렇습니다","Yes","5.88","0.92"
"1507","스타일은","Style","5.88","0.77"
"1508","축구","Football","5.88","1.21"
"1509","will","will","5.88","0.87"
"1510","괜찮지","Ok","5.88","1.02"
"1511","소통을","Communication","5.88","1.04"
"1512","분위기","Atmosphere","5.88","0.87"
"1513","기억","Memory","5.88","0.98"
"1514","계획","Plan","5.88","0.9"
"1515","마음의","Mind","5.88","0.9"
"1516","영국서","British West","5.88","1.12"
"1517","발효","Fermentation","5.88","0.87"
"1518","사진","Photo","5.88","0.94"
"1519","그녀에게","Her","5.88","0.92"
"1520","모두들","Everyone","5.88","0.87"
"1521","건배는","Cheers is","5.88","0.85"
"1522","달려라","Ride","5.88","0.94"
"1523","먹으러","Eat","5.88","1.21"
"1524","최저가","Low","5.88","1.45"
"1525","마음에","Heart","5.88","0.94"
"1526","하이킥","Kick","5.88","1"
"1527","노트북","Notebook","5.88","1.17"
"1528","기분은","Feeling","5.88","0.9"
"1529","궁극적인","Ultimate","5.88","0.92"
"1530","배울","Learn","5.88","0.82"
"1531","민속","Folk","5.88","0.98"
"1532","빵을","Bread","5.88","0.9"
"1533","대서양","Atlantic Ocean","5.88","1.06"
"1534","탐라","Tamra","5.88","1.19"
"1535","하늘은","The sky was","5.88","1.1"
"1536","들어주소서","Hear","5.88","0.98"
"1537","소식이요","Iyo News","5.88","0.94"
"1538","아들이","Son","5.88","1.15"
"1539","누나도","Sister.","5.88","1.06"
"1540","와","With","5.88","0.94"
"1541","정의가","Definition","5.88","1.08"
"1542","순결을","Purity","5.88","1.08"
"1543","돌파","Breakthrough","5.86","1.07"
"1544","처음이야","It's the first time","5.86","0.88"
"1545","약속드립니다","Promise","5.86","0.97"
"1546","언니도","My sister is also","5.86","1.05"
"1547","우리","We","5.86","0.97"
"1548","어릴때","Childhood","5.86","1.07"
"1549","자동차","Car","5.86","1.05"
"1550","아내는","Wife","5.86","0.93"
"1551","기린은","Giraffes","5.86","0.97"
"1552","출연","Cast","5.86","1.12"
"1553","with","with","5.86","0.93"
"1554","먹어야겠군","The main course","5.86","0.99"
"1555","지켜드립니다","We watched","5.86","1.03"
"1556","시작됐어요","It started","5.86","0.9"
"1557","흰색","White","5.86","1.05"
"1558","살아요","Live","5.86","0.97"
"1559","여보세요","Hello","5.86","0.93"
"1560","오빤","But you're","5.86","0.93"
"1561","쪽지","Note","5.86","0.86"
"1562","한국은","South Korea","5.86","1.37"
"1563","Follow","Follow","5.86","0.93"
"1564","my","my","5.86","0.93"
"1565","대학","University","5.86","1.05"
"1566","한국이","South Korea","5.86","1.2"
"1567","모두모두","All in all,","5.86","0.86"
"1568","한국에서","South Korea","5.86","1.16"
"1569","엄청","Very","5.86","1.09"
"1570","크고","Large","5.86","1.09"
"1571","말씀은","Word","5.86","0.99"
"1572","도움을","Help","5.86","0.97"
"1573","비즈니스","Business","5.86","0.95"
"1574","자기는","Magnetism","5.86","1.01"
"1575","포인트","Point","5.86","0.9"
"1576","무대","Stage","5.86","0.9"
"1577","해주십시오","Please","5.86","0.93"
"1578","모두가","All","5.86","1.01"
"1579","운동을","Exercise","5.86","0.9"
"1580","고고","Archaeology","5.86","1.01"
"1581","놀고","Play","5.86","1.07"
"1582","당신","You","5.86","0.83"
"1583","먹고","Eat","5.86","0.9"
"1584","관심","Interest","5.86","0.88"
"1585","really","really","5.86","1.05"
"1586","언닌","My sister","5.86","1.05"
"1587","잘지내","What's up","5.86","1.14"
"1588","원하는","You","5.86","0.81"
"1589","셋째도안전","Third, it is safe","5.86","0.97"
"1590","확실하게","Surely","5.86","0.86"
"1591","쉬어가요","You rest","5.86","1.03"
"1592","홍보","PR","5.86","0.99"
"1593","예수님","Jesus","5.86","1.9"
"1594","기분이야","I feel like I'm","5.86","0.86"
"1595","남편도","Husband","5.86","1.31"
"1596","신부님","Father","5.86","1.18"
"1597","think","think","5.86","0.95"
"1598","출발해요","I'm from","5.86","0.86"
"1599","지원","Support","5.86","0.99"
"1600","애들","Kids","5.86","1.23"
"1601","교환권","Coupon","5.86","0.97"
"1602","집에","Home","5.86","1.01"
"1603","나누고","Share","5.86","0.81"
"1604","효용가치","Utility value","5.86","0.93"
"1605","빵빵한","Air-tight","5.86","0.95"
"1606","그녀한테","Her.","5.86","0.88"
"1607","자원","Resources","5.86","1.14"
"1608","마음을","Heart","5.86","0.93"
"1609","진실을","Truth","5.86","1.09"
"1610","실력이","Skills","5.86","0.83"
"1611","알았다","Found","5.86","0.81"
"1612","손잡고","Hand","5.86","1.05"
"1613","미래가","Future","5.86","0.86"
"1614","맞춥니다","Align","5.86","0.93"
"1615","성당","Cathedral","5.86","0.99"
"1616","당신이","You","5.84","0.93"
"1617","아이가","Children","5.84","1.08"
"1618","넹넹","Nengneng","5.84","1.09"
"1619","우왕","Woowang","5.84","1.43"
"1620","응응","Eungeung","5.84","1.02"
"1621","해볼까","Shall we","5.84","1.04"
"1622","라스베가스로","Las Vegas","5.84","1.35"
"1623","헤에","On H.","5.84","1.13"
"1624","휴대폰","Cellular phone","5.84","0.96"
"1625","up","up","5.84","1.02"
"1626","2명에게쏩니다","Shoot two people","5.84","1.3"
"1627","간단하게","Simply","5.84","0.79"
"1628","대화를","Conversation","5.84","0.96"
"1629","필요해","We need","5.84","1.13"
"1630","아이의","The child's","5.84","1.15"
"1631","트윗절친2","Two best friends Tweet","5.84","1.02"
"1632","참석","Attend","5.84","0.87"
"1633","눈빛을","Look for","5.84","0.89"
"1634","We","We","5.84","0.91"
"1635","열린","Open","5.84","0.74"
"1636","부","Department","5.84","1.11"
"1637","갑시다","Let","5.84","0.82"
"1638","아맞다","Oh, right.","5.84","0.82"
"1639","비행기가","Plane","5.84","1.06"
"1640","공부하고","Study","5.84","0.98"
"1641","안아","Hold","5.84","0.89"
"1642","새로","New","5.84","0.82"
"1643","지방손님대환영","Welcome local guests","5.84","1.08"
"1644","갤럭시","Galaxy","5.84","1.04"
"1645","마침내","And finally","5.84","1.04"
"1646","인증샷","Certified shots","5.84","1"
"1647","ㅋㅋㅋRT","RT blah blah","5.84","1.04"
"1648","사탕이라도","Even candy","5.84","0.82"
"1649","침대","Bed","5.84","0.91"
"1650","스스로","For yourself","5.84","0.89"
"1651","서로를","Each other","5.84","0.84"
"1652","received","received","5.84","0.84"
"1653","불빛","Light","5.84","0.93"
"1654","드릴까요","Would you like","5.84","0.82"
"1655","늘","Always","5.84","1.08"
"1656","나무같은","Ligneous","5.84","1.22"
"1657","팀","Team","5.84","0.87"
"1658","효과가","Effect","5.84","0.82"
"1659","연락올꺼고","Contact gonna be high","5.84","0.93"
"1660","이기는","Win","5.84","0.98"
"1661","오빠는","Brother","5.84","0.96"
"1662","예의예요","It's polite","5.84","0.91"
"1663","잘게요","I'll sleep","5.84","1.04"
"1664","효과","Effect","5.84","0.77"
"1665","싶어요","I want to","5.84","1.18"
"1666","대화는","Conversation","5.84","1"
"1667","내년에","Next year","5.84","0.91"
"1668","많은","Many","5.84","0.82"
"1669","계획을","Plan","5.84","0.87"
"1670","생각한다","Think","5.84","0.77"
"1671","많고","Lots","5.84","0.82"
"1672","지구에","Earth","5.84","1.04"
"1673","서울특별시","Seoul","5.84","1.09"
"1674","식사를","Meal","5.84","0.93"
"1675","티켓","Tickets","5.84","1.06"
"1676","햇반","Cooked","5.82","0.85"
"1677","만든다","Makes","5.82","0.85"
"1678","파리바게트","Paris Baguette","5.82","1.12"
"1679","넹","Neng","5.82","0.98"
"1680","울랄라세션","Kerala session wool","5.82","1.27"
"1681","연극","Theater","5.82","0.92"
"1682","이벤트는","Events","5.82","1.04"
"1683","환경은","Environment","5.82","1.06"
"1684","옷","Dress","5.82","0.9"
"1685","하나님은","God","5.82","1.77"
"1686","만나게","Meet","5.82","0.83"
"1687","너에게","Thee","5.82","0.92"
"1688","괜찮은데","Not bad.","5.82","0.94"
"1689","카운셀링","Counseling","5.82","0.87"
"1690","첫날","Premiere","5.82","1.12"
"1691","당신에게","You","5.82","0.98"
"1692","G마켓","G Market","5.82","1.1"
"1693","all","all","5.82","0.94"
"1694","돈은","Money","5.82","1.3"
"1695","너와","You","5.82","1.06"
"1696","내일을","Tomorrow","5.82","0.85"
"1697","책은","Book","5.82","0.85"
"1698","그녀","She","5.82","0.87"
"1699","첫번째","First","5.82","0.9"
"1700","널리","Broadly","5.82","1.12"
"1701","해주신","Haejusin","5.82","0.92"
"1702","선생님","Teachers","5.82","1"
"1703","알겠어요","I know","5.82","0.92"
"1704","우리들의","Our","5.82","0.75"
"1705","인생을","Life","5.82","0.96"
"1706","외국","Foreign","5.82","0.96"
"1707","전통을","Tradition","5.82","0.72"
"1708","생각합니다","I think that","5.82","0.85"
"1709","기회에","Opportunities","5.82","0.83"
"1710","될거야","'ll","5.82","1.02"
"1711","아침에","In the morning","5.82","0.85"
"1712","가지다","It easy","5.82","1.02"
"1713","할까","Do","5.82","0.75"
"1714","맞이하여","Welcome to","5.82","0.77"
"1715","구하자","Save the","5.82","0.96"
"1716","이거야","This is it","5.82","0.94"
"1717","지지하는","Support","5.82","1.1"
"1718","살아보자구","Let's live","5.82","1.16"
"1719","참여","Participation","5.82","0.87"
"1720","드디어","Finally","5.82","0.87"
"1721","씻고","Wash","5.82","0.85"
"1722","영국을","UK","5.82","0.87"
"1723","신용","Credit","5.82","0.85"
"1724","아이들이","Children","5.82","1.14"
"1725","해가","It is","5.82","1.02"
"1726","여자에","Women","5.82","0.9"
"1727","마음은","Heart","5.82","0.9"
"1728","좋지만","But","5.82","1.24"
"1729","미국의","United States","5.82","1.1"
"1730","기억나죠","Remember","5.82","0.98"
"1731","만나려고","Meet you","5.82","0.85"
"1732","ready","ready","5.82","0.87"
"1733","진짜로다가","Really reach","5.82","0.98"
"1734","아내가","Wife","5.82","0.87"
"1735","국민은","The people","5.82","0.98"
"1736","위해","For","5.82","0.92"
"1737","이미지를","Images","5.8","0.93"
"1738","더욱더","More","5.8","0.97"
"1739","괜찮기를","Fine group","5.8","1.18"
"1740","영국은","Britain","5.8","1.01"
"1741","맞는","Fit","5.8","1.05"
"1742","간단","Simplicity","5.8","0.83"
"1743","열립니다","Open","5.8","0.81"
"1744","성모님","Mary","5.8","1.47"
"1745","드레스가","Dress","5.8","0.93"
"1746","멤버들","Members","5.8","0.86"
"1747","아이유가","IU is","5.8","1.11"
"1748","기억나요","Remember","5.8","0.86"
"1749","그래","Yes","5.8","0.95"
"1750","쉬고","Resting","5.8","1.05"
"1751","1번","1","5.8","1.07"
"1752","이벤트>","Events>","5.8","0.99"
"1753","삶은","Life","5.8","0.9"
"1754","되세요","Have","5.8","0.97"
"1755","공개","Release","5.8","0.93"
"1756","제공","Offer","5.8","0.99"
"1757","유느님","By yuneu","5.8","1.65"
"1758","부부께서","The couple had","5.8","1.23"
"1759","사촌","Cousin","5.8","0.78"
"1760","돼요","Way","5.8","0.97"
"1761","3D","3D","5.8","1.14"
"1762","공항으로","Airport","5.8","1.16"
"1763","그렇구나","I see","5.8","0.93"
"1764","You","You","5.8","0.83"
"1765","신","God","5.8","1.2"
"1766","My","My","5.8","0.83"
"1767","약속하지","Promise","5.8","1.03"
"1768","사람","Person","5.8","1.2"
"1769","추첨해서","Draw the","5.8","1.07"
"1770","고객님","You","5.8","0.88"
"1771","위해서","In order","5.8","0.76"
"1772","둘째도안전","Second, it is safe","5.8","0.88"
"1773","둘이서","Two people","5.8","1.05"
"1774","말짱하니까","Wide awake because","5.8","1.14"
"1775","you","you","5.8","0.93"
"1776","한잔","Drink","5.8","0.97"
"1777","식당에서","In the dining room","5.8","0.83"
"1778","목도리","Scarf","5.8","0.99"
"1779","중요한","Significant","5.8","0.86"
