"Rank","Word","Word in English","Happiness Score","Standard Deviation of Ratings"
"2466","towns","towns","6.06","1.15"
"2467","updated","updated","6.06","1.24"
"2468","wood","wood","6.06","1.25"
"2469","solving","solving","6.04","1.74"
"2470","bridges","bridges","6.04","1.51"
"2471","climbing","climbing","6.04","1.38"
"2472","geographical","geographical","6.04","1.46"
"2473","skirt","skirt","6.04","2.07"
"2474","1960s","1960s","6.04","1.75"
"2475","academy","academy","6.04","1.34"
"2476","accompanying","accompanying","6.04","1.44"
"2477","acquired","acquired","6.04","1.51"
"2478","acting","acting","6.04","1.51"
"2479","alumni","alumni","6.04","1.03"
"2480","america's","america's","6.04","1.46"
"2481","approaches","approaches","6.04","1.31"
"2482","bass","bass","6.04","1.69"
"2483","beginning","beginning","6.04","1.16"
"2484","bringing","bringing","6.04","1.14"
"2485","campus","campus","6.04","1.62"
"2486","casino","casino","6.04","2.04"
"2487","choices","choices","6.04","1.44"
"2488","contributed","contributed","6.04","1.21"
"2489","exact","exact","6.04","1.23"
"2490","expand","expand","6.04","1.14"
"2491","express","express","6.04","0.9"
"2492","fave","fave","6.04","1.47"
"2493","feliz","feliz","6.04","1.48"
"2494","folks","folks","6.04","1.35"
"2495","fund","fund","6.04","1.12"
"2496","furniture","furniture","6.04","1.16"
"2497","groove","groove","6.04","1.21"
"2498","hair","hair","6.04","1.4"
"2499","hint","hint","6.04","1.59"
"2500","installed","installed","6.04","1.03"
"2501","interactive","interactive","6.04","1.38"
"2502","kitchen","kitchen","6.04","1.69"
"2503","melbourne","melbourne","6.04","1.43"
"2504","mind","mind","6.04","1.28"
"2505","numbers","numbers","6.04","1.14"
"2506","perspective","perspective","6.04","1.03"
"2507","points","points","6.04","1.47"
"2508","prevention","prevention","6.04","1.23"
"2509","professor","professor","6.04","1.46"
"2510","prospective","prospective","6.04","1.21"
"2511","prospects","prospects","6.04","1.07"
"2512","purple","purple","6.04","1.52"
"2513","purpose","purpose","6.04","1.16"
"2514","replied","replied","6.04","0.97"
"2515","sauce","sauce","6.04","1.4"
"2516","signing","signing","6.04","1.48"
"2517","sofa","sofa","6.04","1.35"
"2518","supplies","supplies","6.04","1.4"
"2519","tops","tops","6.04","1.09"
"2520","transport","transport","6.04","1.29"
"2521","union","union","6.04","1.4"
"2522","visible","visible","6.04","0.88"
"2523","vocal","vocal","6.04","1.55"
"2524","washington","washington","6.04","1.21"
"2525","words","words","6.04","1.19"
"2526","xp","xp","6.04","1.51"
"2527","carriage","carriage","6.02","1.23"
"2528","beings","beings","6.02","1.25"
"2529","colored","colored","6.02","1.74"
"2530","considerations","considerations","6.02","1.41"
"2531","nearest","nearest","6.02","1.25"
"2532","porch","porch","6.02","1.6"
"2533","relate","relate","6.02","1.52"
"2534","seventeenth","seventeenth","6.02","1.18"
"2535","vibe","vibe","6.02","1.48"
"2536","1980's","1980's","6.02","1.74"
"2537","acres","acres","6.02","1.32"
"2538","aircraft","aircraft","6.02","1.41"
"2539","amen","amen","6.02","1.88"
"2540","basket","basket","6.02","1.08"
"2541","blog","blog","6.02","1.41"
"2542","cards","cards","6.02","1.3"
"2543","celebrity","celebrity","6.02","1.71"
"2544","christians","christians","6.02","2.02"
"2545","concepts","concepts","6.02","1.29"
"2546","content","content","6.02","1.62"
"2547","creates","creates","6.02","1.44"
"2548","delivery","delivery","6.02","1.44"
"2549","developing","developing","6.02","1.1"
"2550","doll","doll","6.02","1.94"
"2551","download","download","6.02","1.35"
"2552","eggs","eggs","6.02","1.99"
"2553","engineers","engineers","6.02","1.13"
"2554","essential","essential","6.02","0.89"
"2555","fixed","fixed","6.02","1.06"
"2556","float","float","6.02","1.41"
"2557","fridge","fridge","6.02","1.12"
"2558","fund-raising","fund-raising","6.02","1.74"
"2559","inn","inn","6.02","1.24"
"2560","jam","jam","6.02","2.03"
"2561","japanese","japanese","6.02","1.57"
"2562","male","male","6.02","1.36"
"2563","monetary","monetary","6.02","1.39"
"2564","native","native","6.02","1.41"
"2565","newspapers","newspapers","6.02","1.46"
"2566","objectives","objectives","6.02","1.24"
"2567","pregnancy","pregnancy","6.02","2.25"
"2568","presence","presence","6.02","1.06"
"2569","production","production","6.02","1.2"
"2570","programs","programs","6.02","1.63"
"2571","pub","pub","6.02","1.7"
"2572","quick","quick","6.02","1.63"
"2573","rare","rare","6.02","1.72"
"2574","records","records","6.02","1.29"
"2575","retire","retire","6.02","1.8"
"2576","simple","simple","6.02","1.46"
"2577","sophisticated","sophisticated","6.02","1.76"
"2578","teams","teams","6.02","1.17"
"2579","totally","totally","6.02","1.12"
"2580","try","try","6.02","0.94"
"2581","unwind","unwind","6.02","1.85"
"2582","voting","voting","6.02","1.38"
"2583","walk","walk","6.02","1.55"
"2584","will","will","6.02","1.3"
"2585","windows","windows","6.02","1.39"
"2586","wondering","wondering","6.02","1.35"
"2587","writes","writes","6.02","1.38"
"2588","xoxo","xoxo","6.02","1.71"
"2589","rains","rains","6.01","1.87"
"2590","1990's","1990's","6","1.58"
"2591","act","act","6","1.29"
"2592","adapted","adapted","6","1.41"
"2593","alliance","alliance","6","1.65"
"2594","allow","allow","6","1.47"
"2595","applicable","applicable","6","1.03"
"2596","archives","archives","6","1.44"
"2597","attend","attend","6","0.97"
"2598","attending","attending","6","1.11"
"2599","automatic","automatic","6","1.47"
"2600","automatically","automatically","6","1.56"
"2601","avatar","avatar","6","1.63"
"2602","beans","beans","6","1.65"
"2603","beliefs","beliefs","6","1.51"
"2604","bien","bien","6","1.44"
"2605","biggest","biggest","6","1.32"
"2606","brew","brew","6","1.63"
"2607","brook","brook","6","1.64"
"2608","cambridge","cambridge","6","1.48"
"2609","concentrations","concentrations","6","1.29"
"2610","conscience","conscience","6","1.34"
"2611","continent","continent","6","1.23"
"2612","crimson","crimson","6","1.51"
"2613","eighteenth","eighteenth","6","1.41"
"2614","exactly","exactly","6","1.71"
"2615","extend","extend","6","0.9"
"2616","favor","favor","6","2.06"
"2617","finale","finale","6","1.62"
"2618","find","find","6","1.58"
"2619","fireplace","fireplace","6","1.88"
"2620","fixing","fixing","6","1.07"
"2621","glance","glance","6","1.18"
"2622","global","global","6","1.48"
"2623","ha","ha","6","1.56"
"2624","hands","hands","6","1.48"
"2625","heating","heating","6","1.58"
"2626","indeed","indeed","6","1.2"
"2627","integral","integral","6","1.31"
"2628","itunes","itunes","6","1.9"
"2629","japan","japan","6","1.31"
"2630","jenny","jenny","6","1.68"
"2631","king's","king's","6","1.86"
"2632","lawn","lawn","6","1.23"
"2633","lighting","lighting","6","1.44"
"2634","likewise","likewise","6","1.25"
"2635","lmfao","lmfao","6","2.13"
"2636","make","make","6","0.99"
"2637","meaning","meaning","6","1.05"
"2638","mega","mega","6","1.64"
"2639","metals","metals","6","1.35"
"2640","mucho","mucho","6","1.26"
"2641","nations","nations","6","1.55"
"2642","network","network","6","1.28"
"2643","olive","olive","6","1.14"
"2644","opened","opened","6","1.23"
"2645","oregon","oregon","6","1.18"
"2646","owns","owns","6","1.29"
"2647","participants","participants","6","1.03"
"2648","pilot","pilot","6","1.07"
"2649","principle","principle","6","1.48"
"2650","religion","religion","6","1.83"
"2651","result","result","6","1.16"
"2652","service","service","6","1.16"
"2653","sights","sights","6","1.5"
"2654","sites","sites","6","1.16"
"2655","sponsor","sponsor","6","1.41"
"2656","started","started","6","1.07"
"2657","stereo","stereo","6","1.29"
"2658","stores","stores","6","0.97"
"2659","successor","successor","6","1.44"
"2660","survive","survive","6","1.8"
"2661","surviving","surviving","6","1.75"
"2662","today's","today's","6","0.99"
"2663","tuned","tuned","6","0.97"
"2664","virgin","virgin","6","1.58"
"2665","vista","vista","6","1.39"
"2666","walked","walked","6","0.99"
"2667","2-car","2-car","5.98","1.42"
"2668","action","action","5.98","1.42"
"2669","afternoon","afternoon","5.98","1.24"
"2670","anytime","anytime","5.98","1.25"
"2671","attempting","attempting","5.98","1"
"2672","audience","audience","5.98","1.44"
"2673","august","august","5.98","1.44"
"2674","author","author","5.98","1.39"
"2675","awww","awww","5.98","1.78"
"2676","bbc","bbc","5.98","1.25"
"2677","began","began","5.98","0.96"
"2678","biography","biography","5.98","1.45"
"2679","broadcast","broadcast","5.98","1.29"
"2680","canada","canada","5.98","1.53"
"2681","communities","communities","5.98","1.32"
"2682","contributor","contributor","5.98","1.35"
"2683","creatures","creatures","5.98","1.38"
"2684","declaration","declaration","5.98","1.22"
"2685","dell","dell","5.98","1.41"
"2686","dialogue","dialogue","5.98","1.24"
"2687","drum","drum","5.98","1.38"
"2688","ebook","ebook","5.98","1.44"
"2689","egg","egg","5.98","1.44"
"2690","explained","explained","5.98","1.32"
"2691","fabric","fabric","5.98","1.1"
"2692","father-in-law","father-in-law","5.98","1.81"
"2693","feature","feature","5.98","1.17"
"2694","ferry","ferry","5.98","1.29"
"2695","fingertips","fingertips","5.98","1.13"
"2696","flash","flash","5.98","1.04"
"2697","flights","flights","5.98","1.89"
"2698","folk","folk","5.98","1.44"
"2699","gathered","gathered","5.98","1.32"
"2700","grammys","grammys","5.98","1.45"
"2701","heh","heh","5.98","1.27"
"2702","hill","hill","5.98","1.39"
"2703","http","http","5.98","1.25"
"2704","identity","identity","5.98","1.12"
"2705","informal","informal","5.98","1.45"
"2706","ireland","ireland","5.98","1.36"
"2707","java","java","5.98","1.56"
"2708","july","july","5.98","1.7"
"2709","keys","keys","5.98","1.2"
"2710","lego","lego","5.98","1.27"
"2711","lessons","lessons","5.98","1.38"
"2712","looks","looks","5.98","1.38"
"2713","macbook","macbook","5.98","1.52"
"2714","mcdonalds","mcdonalds","5.98","2.33"
"2715","meets","meets","5.98","1.1"
"2716","messages","messages","5.98","0.94"
"2717","national","national","5.98","1.15"
"2718","netherlands","netherlands","5.98","1.33"
"2719","nintendo","nintendo","5.98","1.73"
"2720","normal","normal","5.98","1.08"
"2721","nyc","nyc","5.98","1.58"
"2722","organization","organization","5.98","1.13"
"2723","originally","originally","5.98","1.13"
"2724","ours","ours","5.98","1.44"
"2725","ourselves","ourselves","5.98","1.33"
"2726","pairs","pairs","5.98","1.17"
"2727","pic","pic","5.98","1.17"
"2728","planned","planned","5.98","1.27"
"2729","pop","pop","5.98","1.24"
"2730","prose","prose","5.98","1.5"
"2731","recordings","recordings","5.98","1.24"
"2732","represented","represented","5.98","1.17"
"2733","robin","robin","5.98","1.22"
"2734","schools","schools","5.98","1.44"
"2735","singapore","singapore","5.98","1.79"
"2736","sounds","sounds","5.98","1.2"
"2737","specialized","specialized","5.98","1.33"
"2738","store","store","5.98","0.98"
"2739","sweater","sweater","5.98","1.48"
"2740","tonight's","tonight's","5.98","1.41"
"2741","train","train","5.98","1.49"
"2742","triple","triple","5.98","1.13"
"2743","wing","wing","5.98","1.15"
"2744","faire","faire","5.98","1.51"
"2745","lasts","lasts","5.98","1.76"
"2746","nana","nana","5.98","1.76"
"2747","precisely","precisely","5.98","1.28"
"2748","probable","probable","5.98","1.33"
"2749","refer","refer","5.98","1.11"
"2750","spoon","spoon","5.98","1.55"
"2751","similarly","similarly","5.98","1.08"
"2752","glimpse","glimpse","5.98","1.17"
"2753","souls","souls","5.98","1.71"
"2754","above","above","5.96","0.9"
"2755","academic","academic","5.96","1.56"
"2756","allowed","allowed","5.96","1.74"
"2757","assistance","assistance","5.96","1.43"
"2758","authorized","authorized","5.96","1.55"
"2759","bacon","bacon","5.96","2.07"
"2760","bay","bay","5.96","1.5"
"2761","bf","bf","5.96","1.63"
"2762","body","body","5.96","1.03"
"2763","collected","collected","5.96","1.16"
"2764","convinced","convinced","5.96","0.97"
"2765","destined","destined","5.96","1.46"
"2766","discuss","discuss","5.96","1.23"
"2767","driven","driven","5.96","1.28"
"2768","everyone's","everyone's","5.96","1.26"
"2769","everything","everything","5.96","1.29"
"2770","fav","fav","5.96","1.95"
"2771","features","features","5.96","1.21"
"2772","flickr","flickr","5.96","1.19"
"2773","french","french","5.96","1.54"
"2774","gig","gig","5.96","1.4"
"2775","gracias","gracias","5.96","1.54"
"2776","gym","gym","5.96","1.51"
"2777","head","head","5.96","1.07"
"2778","heels","heels","5.96","1.12"
"2779","hundreds","hundreds","5.96","1.67"
"2780","including","including","5.96","0.9"
"2781","islanders","islanders","5.96","1.29"
"2782","jeep","jeep","5.96","1.74"
"2783","job","job","5.96","1.73"
"2784","largely","largely","5.96","1.03"
"2785","made","made","5.96","1.07"
"2786","mambo","mambo","5.96","1.73"
"2787","match","match","5.96","0.99"
"2788","memoir","memoir","5.96","1.24"
"2789","mighty","mighty","5.96","1.31"
"2790","mmmmm","mmmmm","5.96","1.86"
"2791","net","net","5.96","1.03"
"2792","netflix","netflix","5.96","1.87"
"2793","players","players","5.96","1.62"
"2794","potentially","potentially","5.96","1.51"
"2795","presently","presently","5.96","1.26"
"2796","proof","proof","5.96","1.07"
"2797","reaches","reaches","5.96","1.37"
"2798","reflecting","reflecting","5.96","1.23"
"2799","related","related","5.96","1.26"
"2800","releases","releases","5.96","1.47"
"2801","reveal","reveal","5.96","1.35"
"2802","reveals","reveals","5.96","1.47"
"2803","rocks","rocks","5.96","1.48"
"2804","roommate","roommate","5.96","1.55"
"2805","season","season","5.96","1.14"
"2806","selection","selection","5.96","1.29"
"2807","ship","ship","5.96","1.23"
"2808","ships","ships","5.96","1.01"
"2809","similar","similar","5.96","1.09"
"2810","space","space","5.96","1.01"
"2811","stadium","stadium","5.96","1.58"
"2812","starts","starts","5.96","1.19"
"2813","taught","taught","5.96","1.46"
"2814","world's","world's","5.96","1.34"
"2815","writer","writer","5.96","1.54"
"2816","yep","yep","5.96","1.67"
"2817","justify","justify","5.96","1.34"
"2818","pupil","pupil","5.96","1.38"
"2819","spreading","spreading","5.96","1.31"
"2820","wales","wales","5.96","1.5"
"2821","whoo","whoo","5.96","1.7"
"2822","deeds","deeds","5.96","1.32"
"2823","exhibit","exhibit","5.96","1.25"
"2824","fiddle","fiddle","5.96","1.73"
"2825","exceed","exceed","5.96","1.52"
"2826","3d","3d","5.94","1.61"
"2827","alternative","alternative","5.94","1.39"
"2828","approach","approach","5.94","1.17"
"2829","awe","awe","5.94","2.09"
"2830","ballet","ballet","5.94","1.58"
"2831","begins","begins","5.94","1.15"
"2832","building","building","5.94","1.11"
"2833","business","business","5.94","1.46"
"2834","carpet","carpet","5.94","1.15"
"2835","chick","chick","5.94","1.65"
"2836","choose","choose","5.94","1.19"
"2837","consent","consent","5.94","1.22"
"2838","continental","continental","5.94","1.11"
"2839","correspondence","correspondence","5.94","1.32"
"2840","custom","custom","5.94","0.91"
"2841","decided","decided","5.94","1.39"
"2842","diary","diary","5.94","1.15"
"2843","echo","echo","5.94","1.24"
"2844","elevation","elevation","5.94","1.52"
"2845","european","european","5.94","1.17"
"2846","exports","exports","5.94","1.22"
"2847","finds","finds","5.94","1.25"
"2848","forum","forum","5.94","1.25"
"2849","framework","framework","5.94","1.06"
"2850","frank","frank","5.94","1.3"
"2851","gather","gather","5.94","1.08"
"2852","germany","germany","5.94","1.57"
"2853","image","image","5.94","1.66"
"2854","impression","impression","5.94","1.08"
"2855","include","include","5.94","1.2"
"2856","inherent","inherent","5.94","1.38"
"2857","intention","intention","5.94","1.28"
"2858","investor","investor","5.94","1.3"
"2859","jet","jet","5.94","1.63"
"2860","joyce","joyce","5.94","1.52"
"2861","kings","kings","5.94","1.53"
"2862","knew","knew","5.94","1.3"
"2863","larger","larger","5.94","1.53"
"2864","letter","letter","5.94","1.1"
"2865","listen","listen","5.94","1.43"
"2866","looking","looking","5.94","0.98"
"2867","mba","mba","5.94","1.83"
"2868","member","member","5.94","1.11"
"2869","men","men","5.94","1.39"
"2870","movement","movement","5.94","0.93"
"2871","nation's","nation's","5.94","1.54"
"2872","obama","obama","5.94","2.16"
"2873","ok","ok","5.94","1.73"
"2874","oooh","oooh","5.94","1.72"
"2875","option","option","5.94","1.39"
"2876","phoenix","phoenix","5.94","1.61"
"2877","player","player","5.94","1.62"
"2878","portfolio","portfolio","5.94","1.43"
"2879","preparations","preparations","5.94","1.41"
"2880","presidential","presidential","5.94","1.52"
"2881","prom","prom","5.94","1.38"
"2882","proper","proper","5.94","1.39"
"2883","pulse","pulse","5.94","1.33"
"2884","reality","reality","5.94","1.65"
"2885","regularly","regularly","5.94","0.87"
"2886","reservations","reservations","5.94","1.46"
"2887","salmon","salmon","5.94","1.71"
"2888","scene","scene","5.94","1.33"
"2889","societies","societies","5.94","1.36"
"2890","submitted","submitted","5.94","1.3"
"2891","substantial","substantial","5.94","1.1"
"2892","swift","swift","5.94","1.27"
"2893","technique","technique","5.94","1"
"2894","thnx","thnx","5.94","1.61"
"2895","thx","thx","5.94","1.52"
"2896","tide","tide","5.94","1.24"
"2897","trends","trends","5.94","1.28"
"2898","visual","visual","5.94","1.68"
"2899","wallet","wallet","5.94","1.06"
"2900","wear","wear","5.94","1.39"
"2901","formation","formation","5.94","1.25"
"2902","cloth","cloth","5.94","1.13"
"2903","delicate","delicate","5.94","1.53"
"2904","echoes","echoes","5.94","1.31"
"2905","geography","geography","5.94","1.42"
"2906","processing","processing","5.94","1.41"
"2907","swinging","swinging","5.94","1.41"
"2908","1970's","1970's","5.92","1.65"
"2909","aides","aides","5.92","1.38"
"2910","bank","bank","5.92","1.63"
"2911","banks","banks","5.92","1.24"
"2912","beer","beer","5.92","2.39"
"2913","boobs","boobs","5.92","2.14"
"2914","capital","capital","5.92","1.24"
"2915","chapters","chapters","5.92","1.18"
"2916","chicks","chicks","5.92","1.85"
"2917","chiefs","chiefs","5.92","1.4"
"2918","christianity","christianity","5.92","2.27"
"2919","citizen","citizen","5.92","1.38"
"2920","collections","collections","5.92","1.65"
"2921","conclude","conclude","5.92","1.38"
"2922","constant","constant","5.92","1.14"
"2923","covered","covered","5.92","1.01"
"2924","devices","devices","5.92","1.18"
"2925","diagram","diagram","5.92","1.21"
"2926","directors","directors","5.92","1.38"
"2927","doubtless","doubtless","5.92","1.54"
"2928","equity","equity","5.92","1.68"
"2929","fields","fields","5.92","1.24"
"2930","florence","florence","5.92","1.86"
"2931","forecast","forecast","5.92","1.12"
"2932","get","get","5.92","1.08"
"2933","group","group","5.92","1.21"
"2934","guy","guy","5.92","1.34"
"2935","hah","hah","5.92","1.66"
"2936","harvard","harvard","5.92","1.78"
"2937","historic","historic","5.92","1.58"
"2938","i","i","5.92","1.34"
"2939","laboratory","laboratory","5.92","1.71"
"2940","linux","linux","5.92","1.56"
"2941","opens","opens","5.92","1.28"
"2942","orlando","orlando","5.92","1.41"
"2943","pants","pants","5.92","1.14"
"2944","patterns","patterns","5.92","1.07"
"2945","private","private","5.92","1.35"
"2946","publishing","publishing","5.92","1.18"
"2947","raining","raining","5.92","2.17"
"2948","residential","residential","5.92","1.44"
"2949","retirement","retirement","5.92","2.12"
"2950","runnin","runnin","5.92","1.45"
"2951","salon","salon","5.92","1.37"
"2952","sends","sends","5.92","0.92"
"2953","shorts","shorts","5.92","1.26"
"2954","shown","shown","5.92","1.07"
"2955","skinny","skinny","5.92","1.52"
"2956","solid","solid","5.92","1.12"
"2957","stoked","stoked","5.92","1.7"
"2958","substantially","substantially","5.92","1.31"
"2959","teen","teen","5.92","1.94"
"2960","theatrical","theatrical","5.92","1.28"
"2961","toyota","toyota","5.92","1.48"
"2962","translated","translated","5.92","1.08"
"2963","tribe","tribe","5.92","1.37"
"2964","umbrella","umbrella","5.92","1.29"
"2965","vienna","vienna","5.92","1.77"
"2966","views","views","5.92","1.01"
"2967","viva","viva","5.92","1.71"
"2968","washed","washed","5.92","1.55"
"2969","wholly","wholly","5.92","1.14"
"2970","alternatives","alternatives","5.92","1.47"
"2971","applies","applies","5.92","1.34"
"2972","generated","generated","5.92","1.29"
"2973","merchant","merchant","5.92","1.15"
"2974","missionary","missionary","5.92","1.9"
"2975","vine","vine","5.92","1.27"
"2976","vive","vive","5.91","1.34"
"2977","add","add","5.9","0.97"
"2978","addition","addition","5.9","1.3"
"2979","alike","alike","5.9","1.52"
"2980","attributed","attributed","5.9","1.43"
"2981","blu-ray","blu-ray","5.9","1.39"
"2982","both","both","5.9","1.04"
"2983","brought","brought","5.9","1.33"
"2984","buyers","buyers","5.9","1.17"
"2985","chillin","chillin","5.9","1.69"
"2986","co-op","co-op","5.9","1.34"
"2987","conception","conception","5.9","1.33"
"2988","conclusions","conclusions","5.9","1.22"
"2989","considered","considered","5.9","1.07"
"2990","daughter-in-law","daughter-in-law","5.9","1.56"
"2991","diaries","diaries","5.9","1.39"
"2992","dividend","dividend","5.9","1.9"
"2993","doe","doe","5.9","1.64"
"2994","establish","establish","5.9","1.52"
"2995","exist","exist","5.9","1.68"
"2996","existence","existence","5.9","1.25"
"2997","expect","expect","5.9","0.97"
"2998","fact","fact","5.9","1.33"
"2999","featured","featured","5.9","1.07"
"3000","feel","feel","5.9","1.13"
"3001","gin","gin","5.9","1.81"
"3002","grew","grew","5.9","1.33"
"3003","hand","hand","5.9","1.07"
"3004","hosting","hosting","5.9","1.39"
"3005","legacy","legacy","5.9","1.61"
"3006","letters","letters","5.9","1.42"
"3007","lip","lip","5.9","1.07"
"3008","lolz","lolz","5.9","1.56"
"3009","magazine","magazine","5.9","1.67"
"3010","majority","majority","5.9","1.11"
"3011","mall","mall","5.9","1.4"
"3012","man","man","5.9","1.4"
"3013","modest","modest","5.9","1.42"
"3014","naked","naked","5.9","2.29"
"3015","neighbors","neighbors","5.9","1.59"
"3016","nokia","nokia","5.9","1.37"
"3017","notebook","notebook","5.9","1.39"
"3018","now","now","5.9","1.37"
"3019","pass","pass","5.9","1.43"
"3020","peak","peak","5.9","1.59"
"3021","permit","permit","5.9","0.97"
"3022","personally","personally","5.9","1.07"
"3023","planes","planes","5.9","1.68"
"3024","ratings","ratings","5.9","1.27"
"3025","recording","recording","5.9","1.15"
"3026","replies","replies","5.9","0.95"
"3027","results","results","5.9","1.37"
"3028","retail","retail","5.9","1.04"
"3029","scenes","scenes","5.9","1.22"
"3030","scores","scores","5.9","1.13"
"3031","seattle","seattle","5.9","1.27"
"3032","settlement","settlement","5.9","1.5"
"3033","speak","speak","5.9","1.22"
"3034","stanford","stanford","5.9","1.76"
"3035","strategic","strategic","5.9","1.47"
"3036","symbols","symbols","5.9","1.11"
"3037","talked","talked","5.9","1.27"
"3038","thousand","thousand","5.9","0.86"
"3039","twenty","twenty","5.9","1.05"
"3040","winter","winter","5.9","2.18"
"3041","yeah","yeah","5.9","1.15"
"3042","angle","angle","5.9","1.36"
"3043","bun","bun","5.9","1.39"
"3044","displayed","displayed","5.9","1.1"
"3045","dolly","dolly","5.9","1.34"
"3046","illustrate","illustrate","5.9","1.49"
"3047","pockets","pockets","5.9","1.42"
"3048","puppet","puppet","5.9","1.76"
"3049","sensory","sensory","5.9","1.34"
"3050","grande","grande","5.9","1.46"
"3051","mixture","mixture","5.9","1.21"
"3052","myth","myth","5.9","1.42"
"3053","admiral","admiral","5.89","1.4"
"3054","intensity","intensity","5.89","1.31"
"3055","access","access","5.88","1.26"
"3056","adobe","adobe","5.88","1.24"
"3057","airport","airport","5.88","1.85"
"3058","allied","allied","5.88","1.15"
"3059","applications","applications","5.88","1.06"
"3060","architects","architects","5.88","1.38"
"3061","audio","audio","5.88","1.88"
"3062","austria","austria","5.88","1.29"
"3063","celeb","celeb","5.88","1.47"
"3064","chosen","chosen","5.88","1.12"
"3065","city's","city's","5.88","1.27"
"3066","coordinator","coordinator","5.88","1.06"
"3067","cyber","cyber","5.88","1.48"
"3068","deserves","deserves","5.88","1.89"
"3069","distinguish","distinguish","5.88","1.41"
"3070","drivin","drivin","5.88","1.42"
"3071","entire","entire","5.88","1.12"
"3072","evidently","evidently","5.88","1.35"
"3073","expanded","expanded","5.88","1.15"
"3074","feedback","feedback","5.88","0.96"
"3075","field","field","5.88","1.19"
"3076","flew","flew","5.88","1.6"
"3077","founder","founder","5.88","1.12"
"3078","hip","hip","5.88","1.38"
"3079","includes","includes","5.88","1.52"
"3080","keeps","keeps","5.88","1.32"
"3081","leaders","leaders","5.88","1.32"
"3082","lmaooo","lmaooo","5.88","2.04"
"3083","mary","mary","5.88","1.41"
"3084","mood","mood","5.88","1.64"
"3085","mrs","mrs","5.88","1.41"
"3086","october","october","5.88","1.42"
"3087","organism","organism","5.88","1.21"
"3088","outlook","outlook","5.88","1.19"
"3089","philharmonic","philharmonic","5.88","1.57"
"3090","physical","physical","5.88","1.22"
"3091","poland","poland","5.88","1.33"
"3092","primary","primary","5.88","1.12"
"3093","printed","printed","5.88","0.96"
"3094","privacy","privacy","5.88","2.15"
"3095","pro","pro","5.88","1.32"
"3096","producer","producer","5.88","1.36"
"3097","railroad","railroad","5.88","1.36"
"3098","researchers","researchers","5.88","1.39"
"3099","scout","scout","5.88","1.1"
"3100","sequence","sequence","5.88","1.32"
"3101","sovereign","sovereign","5.88","1.38"
"3102","speaking","speaking","5.88","1.12"
"3103","sustained","sustained","5.88","1.41"
"3104","town","town","5.88","1.53"
"3105","twilight","twilight","5.88","1.91"
"3106","victoria","victoria","5.88","1.24"
"3107","weather","weather","5.88","1.52"
"3108","whole","whole","5.88","1.33"
"3109","yeh","yeh","5.88","1.56"
"3110","pun","pun","5.88","1.72"
"3111","demonstration","demonstration","5.88","1.22"
"3112","misty","misty","5.88","1.88"
"3113","sovereignty","sovereignty","5.88","1.75"
"3114","scripture","scripture","5.88","1.73"
"3115","sleigh","sleigh","5.88","1.82"
"3116","flex","flex","5.87","1.16"
"3117","2morrow","2morrow","5.86","1.31"
"3118","adopted","adopted","5.86","1.65"
"3119","aim","aim","5.86","1.11"
"3120","amounts","amounts","5.86","1.21"
"3121","applied","applied","5.86","1.29"
"3122","arrangement","arrangement","5.86","1.12"
"3123","articles","articles","5.86","1.18"
"3124","balls","balls","5.86","1.21"
"3125","barbie","barbie","5.86","1.6"
"3126","bear","bear","5.86","1.85"
"3127","boogie","boogie","5.86","1.94"
"3128","bridge","bridge","5.86","1.4"
"3129","brooks","brooks","5.86","1.37"
"3130","brother-in-law","brother-in-law","5.86","1.53"
"3131","chrome","chrome","5.86","1.43"
"3132","club","club","5.86","1.64"
"3133","columbus","columbus","5.86","1.32"
"3134","connect","connect","5.86","1.48"
"3135","constitutional","constitutional","5.86","1.6"
"3136","contemporary","contemporary","5.86","1.09"
"3137","country's","country's","5.86","1.37"
"3138","credit","credit","5.86","1.67"
"3139","credits","credits","5.86","1.34"
"3140","curve","curve","5.86","1.48"
"3141","diverse","diverse","5.86","1.54"
"3142","dj","dj","5.86","1.5"
"3143","effort","effort","5.86","1.63"
"3144","engineering","engineering","5.86","1.48"
"3145","equipment","equipment","5.86","0.97"
"3146","figures","figures","5.86","1.18"
"3147","freeway","freeway","5.86","1.54"
"3148","front-page","front-page","5.86","1.09"
"3149","frontier","frontier","5.86","1.28"
"3150","hotter","hotter","5.86","1.54"
"3151","household","household","5.86","1.65"
"3152","integration","integration","5.86","1.75"
"3153","introduce","introduce","5.86","0.97"
"3154","japan's","japan's","5.86","1.16"
"3155","jennifer","jennifer","5.86","1.4"
"3156","keep","keep","5.86","1.07"
"3157","layout","layout","5.86","0.9"
"3158","lens","lens","5.86","1.5"
"3159","leo","leo","5.86","1.48"
"3160","located","located","5.86","1.36"
"3161","metro","metro","5.86","1.53"
"3162","newman","newman","5.86","1.21"
"3163","nut","nut","5.86","1.5"
"3164","nuts","nuts","5.86","1.63"
"3165","observations","observations","5.86","1.07"
"3166","obtain","obtain","5.86","1.34"
"3167","pc","pc","5.86","1.43"
"3168","position","position","5.86","1.12"
"3169","potter","potter","5.86","1.8"
"3170","president","president","5.86","2.11"
"3171","productions","productions","5.86","1.23"
"3172","property","property","5.86","1.57"
"3173","pumping","pumping","5.86","1.37"
"3174","revelation","revelation","5.86","1.48"
"3175","road","road","5.86","1.09"
