"Rank","Word","Word in English","Happiness Score","Standard Deviation of Ratings"
"1083","сыном","son","6.26","1.21"
"1084","принц","prince","6.24","1.17"
"1085","литературы","References","6.24","1.04"
"1086","товарища","Comrade","6.24","1.1"
"1087","россии","Russia","6.24","1.3"
"1088","миром","world","6.24","1.02"
"1089","чувствуешь","feel","6.24","1.22"
"1090","английский","English","6.24","1.1"
"1091","liked","liked","6.24","1.25"
"1092","спать","sleep","6.24","1.44"
"1093","ясно","clear","6.24","1"
"1094","игру","game","6.24","0.96"
"1095","art","art","6.24","1.32"
"1096","высокая","high","6.24","0.98"
"1097","морской","sea","6.24","1.19"
"1098","лидеры","Leaders","6.24","0.94"
"1099","майами","Miami","6.24","1.39"
"1100","легкой","light","6.24","1"
"1101","человечество","humanity","6.24","1.39"
"1102","прогресса","progress","6.24","1.06"
"1103","читать","read","6.24","1.12"
"1104","поэтов","Poets","6.24","0.98"
"1105","яблоко","apple","6.24","1.02"
"1106","ценностей","values","6.24","1.04"
"1107","пригласили","invited","6.24","0.87"
"1108","живописи","Painting","6.24","1.02"
"1109","new","new","6.24","1.08"
"1110","позабочусь","take care","6.24","0.87"
"1111","кофе","coffee","6.24","1.44"
"1112","отцу","father","6.24","1.1"
"1113","ахах","ahah","6.24","1.84"
"1114","вперёд","forward","6.24","0.87"
"1115","english","english","6.24","1.06"
"1116","увеличения","increase","6.24","1.06"
"1117","природы","Nature","6.24","1.02"
"1118","online","online","6.22","1.11"
"1119","тост","toast","6.22","1.22"
"1120","знакомые","friends","6.22","0.76"
"1121","пригласил","invited","6.22","0.89"
"1122","единственная","only","6.22","1.09"
"1123","вода","water","6.22","1.15"
"1124","помогу","help","6.22","0.86"
"1125","открыто","open","6.22","0.89"
"1126","mom","mom","6.22","1.18"
"1127","моложе","younger","6.22","0.97"
"1128","парк","park","6.22","0.95"
"1129","человечества","Humanity","6.22","1.18"
"1130","художественного","Art","6.22","1.11"
"1131","класс","class","6.22","1.36"
"1132","помощь","help","6.22","1.06"
"1133","субботу","Saturday","6.22","1.04"
"1134","сильные","strong","6.22","1.04"
"1135","можешь","can","6.22","1.02"
"1136","умеет","can","6.22","0.79"
"1137","каток","rink","6.22","1.23"
"1138","веришь","believe","6.22","0.97"
"1139","вовремя","in time","6.22","0.93"
"1140","расслабься","relax","6.22","1.04"
"1141","санкт-петербург","petersburg","6.22","1.2"
"1142","поэзии","Poetry","6.22","1.07"
"1143","увидеться","see","6.22","1.28"
"1144","парень","guy","6.22","1.09"
"1145","ноутбук","notebook","6.22","1.07"
"1146","художников","Artists","6.22","1.13"
"1147","можно","one can","6.22","0.95"
"1148","высших","higher","6.22","1.09"
"1149","гостях","Away","6.22","1"
"1150","певица","singer","6.22","0.95"
"1151","успел","managed","6.22","1.06"
"1152","пати","party","6.22","1.36"
"1153","июле","July","6.22","1.18"
"1154","песен","songs","6.2","1.16"
"1155","просвещения","Education","6.2","1.07"
"1156","литература","literature","6.2","0.97"
"1157","movie","movie","6.2","1.07"
"1158","встречать","meet","6.2","0.7"
"1159","лес","forest","6.2","1.25"
"1160","поддержки","Support","6.2","0.78"
"1161","накопления","accumulation","6.2","1.07"
"1162","шоу","show","6.2","1.28"
"1163","поем","sing","6.2","1.07"
"1164","встречаются","meet","6.2","0.93"
"1165","чемпионат","championship","6.2","1.03"
"1166","научить","teach","6.2","0.9"
"1167","высокого","High","6.2","0.95"
"1168","легче","easier","6.2","0.86"
"1169","живем","live","6.2","0.95"
"1170","кольцо","ring","6.2","1.16"
"1171","настоящее","Currently,","6.2","0.97"
"1172","готова","ready","6.2","0.95"
"1173","благодаря","thanks to","6.2","0.81"
"1174","взаимно","mutually","6.2","0.9"
"1175","огромная","awesome","6.2","1.18"
"1176","galaxy","galaxy","6.2","1.25"
"1177","toyota","toyota","6.2","1.2"
"1178","обед","lunch","6.2","0.93"
"1179","настроении","mood","6.2","1.03"
"1180","испании","Spain","6.2","1.2"
"1181","пятницы","Friday","6.2","1.09"
"1182","получать","receive","6.2","0.83"
"1183","юге","South","6.2","1.26"
"1184","любителей","Lovers","6.2","0.99"
"1185","знакомы","familiar","6.2","0.86"
"1186","помочь","help","6.2","0.99"
"1187","открытия","opening","6.2","0.95"
"1188","юга","South","6.2","1.26"
"1189","знакомств","Me","6.2","0.86"
"1190","космос","space","6.2","1.12"
"1191","нг","ng","6.2","1.7"
"1192","спорта","Sports","6.2","0.9"
"1193","получится","will","6.2","1.05"
"1194","женская","Women","6.2","1.01"
"1195","первая","first","6.2","1.05"
"1196","лошади","horse","6.18","1.04"
"1197","интереса","interest","6.18","0.75"
"1198","почувствовать","feel","6.18","0.96"
"1199","понимают","understand","6.18","1.1"
"1200","звезд","stars","6.18","1"
"1201","большую","more","6.18","1.02"
"1202","нашёл","found","6.18","1.1"
"1203","развитию","Development","6.18","0.92"
"1204","реальная","real","6.18","1.08"
"1205","движение","movement","6.18","1.04"
"1206","чувствую","feel","6.18","0.9"
"1207","top","top","6.18","1.27"
"1208","фотка","photo","6.18","0.98"
"1209","композитор","composer","6.18","1.16"
"1210","духовной","Spiritual","6.18","1.22"
"1211","фильме","Movie","6.18","1.12"
"1212","wi-fi","wi-fi","6.18","1.16"
"1213","европы","Europe","6.18","1.14"
"1214","сможем","can","6.18","1.02"
"1215","эмоции","emotions","6.18","1.19"
"1216","европейских","European","6.18","1.12"
"1217","больше","more","6.18","1.06"
"1218","зеленый","green","6.18","1.21"
"1219","природу","nature","6.18","1"
"1220","большая","large","6.18","0.98"
"1221","равенства","Equality","6.18","1.02"
"1222","сознание","consciousness","6.18","0.96"
"1223","неба","Sky","6.18","1.12"
"1224","автомобиль","car","6.18","1.17"
"1225","важная","important","6.18","0.85"
"1226","иисуса","jesus","6.18","1.44"
"1227","возможность","opportunity","6.18","1.02"
"1228","договорились","deal","6.18","0.87"
"1229","интернет","Internet","6.18","1.24"
"1230","world","world","6.18","1.14"
"1231","высокий","high","6.18","1.04"
"1232","создавать","create","6.18","1"
"1233","ум","mind","6.18","1.19"
"1234","картины","pictures","6.18","0.87"
"1235","души","soul","6.18","1.17"
"1236","общаться","communicate","6.18","1.04"
"1237","рисунок","drawing","6.18","1.04"
"1238","мальчики","boys","6.18","1.14"
"1239","сестрой","sister","6.18","1.16"
"1240","логика","logic","6.18","1.02"
"1241","стремление","aspiration","6.18","0.98"
"1242","надеюсь","I hope","6.18","0.85"
"1243","понимаю","understand","6.18","0.94"
"1244","скидкой","discount","6.18","1.02"
"1245","high","high","6.18","1.02"
"1246","значительная","significant","6.16","0.96"
"1247","опыт","experience","6.16","0.93"
"1248","чай","tea","6.16","1.04"
"1249","калифорнии","California","6.16","1.28"
"1250","помогaли","pomogali","6.16","0.74"
"1251","обучение","training","6.16","0.89"
"1252","любопытно","curious","6.16","0.84"
"1253","хочу","I want","6.16","1.09"
"1254","гугл","Google","6.16","1.11"
"1255","италии","Italy","6.16","1.11"
"1256","мозги","brains","6.16","1.17"
"1257","компьютер","computer","6.16","1.2"
"1258","яблока","apple","6.16","1.15"
"1259","новое","new","6.16","0.98"
"1260","еды","food","6.16","1.09"
"1261","эффект","effect","6.16","1.04"
"1262","самый","most","6.16","1.08"
"1263","живет","lives","6.16","1.04"
"1264","пригласить","invite","6.16","0.89"
"1265","деревьев","trees","6.16","1.17"
"1266","духи","perfume","6.16","1.09"
"1267","ученые","Scientists","6.16","1.06"
"1268","горы","Mountains","6.16","1.18"
"1269","правды","Truth","6.16","1.04"
"1270","платья","Dresses","6.16","1.09"
"1271","защиту","protection","6.16","1"
"1272","верит","believes","6.16","0.89"
"1273","крут","cool","6.16","1.18"
"1274","бассейна","Basin","6.16","1.15"
"1275","увеличить","increase","6.16","0.93"
"1276","известные","known","6.16","0.84"
"1277","будущем","the future","6.16","1.06"
"1278","сплю","I sleep","6.16","1.18"
"1279","острова","Islands","6.16","1.17"
"1280","известен","known","6.16","1.09"
"1281","платье","dress","6.16","1.08"
"1282","самые","most","6.16","0.93"
"1283","по-настоящему","truly","6.16","0.93"
"1284","одежда","clothes","6.16","1.22"
"1285","парке","park","6.16","1.09"
"1286","оливье","Olivier","6.16","1.15"
"1287","лондон","London","6.16","1.23"
"1288","идей","ideas","6.16","1.04"
"1289","активного","active","6.16","0.82"
"1290","современного","Contemporary","6.16","1.15"
"1291","высоцкого","Vysotsky","6.16","1.2"
"1292","премьера","premiere","6.16","1.18"
"1293","волю","will","6.16","1.08"
"1294","стараюсь","I try to","6.16","0.82"
"1295","новом","new","6.14","0.86"
"1296","будущего","Future","6.14","1.09"
"1297","книгу","Book","6.14","1.01"
"1298","активное","active","6.14","0.9"
"1299","много","lot","6.14","1.11"
"1300","важное","important","6.14","0.93"
"1301","единственный","only","6.14","1.01"
"1302","братьев","brothers","6.14","1.12"
"1303","playing","playing","6.14","0.99"
"1304","интересы","interests","6.14","0.99"
"1305","россию","Russia","6.14","1.32"
"1306","груди","Breast","6.14","1.25"
"1307","высокой","high","6.14","0.99"
"1308","вкус","taste","6.14","1.01"
"1309","nokia","nokia","6.14","1.09"
"1310","power","power","6.14","1.43"
"1311","мужа","husband","6.14","1.14"
"1312","леса","Forest","6.14","1.26"
"1313","вернулась","back","6.14","0.83"
"1314","сок","juice","6.14","1.23"
"1315","значительной","significant","6.14","0.95"
"1316","петербурга","petersburg","6.14","1.09"
"1317","сильнее","worse","6.14","1.12"
"1318","душе","soul","6.14","1.2"
"1319","умеют","able","6.14","0.88"
"1320","утра","am","6.14","1.11"
"1321","встречи","meeting","6.14","0.73"
"1322","прав","rights","6.14","1.11"
"1323","россией","Russia","6.14","1.25"
"1324","согласился","agreed","6.14","0.9"
"1325","личность","personality","6.14","1.18"
"1326","дизайн","design","6.14","1.09"
"1327","pictures","pictures","6.14","0.99"
"1328","предпочитаю","prefer","6.14","0.97"
"1329","новому","new","6.14","0.93"
"1330","луна","moon","6.14","1.14"
"1331","деревья","trees","6.14","1.14"
"1332","дешевле","cheaper","6.14","1.25"
"1333","современный","modern","6.14","0.93"
"1334","постель","bed","6.14","1.25"
"1335","значительный","significant","6.14","0.95"
"1336","женат","married","6.14","1.32"
"1337","успею","have time","6.14","0.78"
"1338","активности","Activity","6.14","0.93"
"1339","христос","Christ","6.14","1.64"
"1340","конечно","of course","6.14","1.05"
"1341","боги","Gods","6.14","1.75"
"1342","стихов","poems","6.14","1.14"
"1343","уверены","sure","6.14","0.86"
"1344","девчонку","girl","6.14","1.12"
"1345","значительных","significant","6.14","0.97"
"1346","поверить","believe","6.12","0.8"
"1347","мужчину","man","6.12","0.94"
"1348","грудь","chest","6.12","1.14"
"1349","покой","peace","6.12","1"
"1350","готов","ready","6.12","0.92"
"1351","айпад","aypad","6.12","1.15"
"1352","высшей","Higher","6.12","1.04"
"1353","хах","huh","6.12","1.35"
"1354","игре","game","6.12","1.06"
"1355","крутые","steep","6.12","1.41"
"1356","верь","Believe","6.12","0.94"
"1357","убедительно","cogently","6.12","1"
"1358","правде","truth","6.12","0.96"
"1359","безопасность","safety","6.12","1.27"
"1360","apple","apple","6.12","1.26"
"1361","известных","known","6.12","1.08"
"1362","разума","Reason","6.12","0.96"
"1363","вперед","forward","6.12","0.96"
"1364","онлайн","Online","6.12","1.14"
"1365","сможет","will","6.12","0.98"
"1366","мальчишка","urchin","6.12","1.22"
"1367","успеть","catch","6.12","1.08"
"1368","еда","food","6.12","0.94"
"1369","хлеба","corn","6.12","1.17"
"1370","конкурс","competition","6.12","1"
"1371","ученый","scientist","6.12","0.8"
"1372","крупнейших","top","6.12","1.1"
"1373","выставка","exhibition","6.12","0.92"
"1374","мужчины","men","6.12","1.14"
"1375","скоро","soon","6.12","0.75"
"1376","долларов","U.S.","6.12","1.26"
"1377","фотки","pictures","6.12","0.9"
"1378","самолёт","plane","6.12","1"
"1379","youtube","youtube","6.12","1.21"
"1380","придумал","invented","6.12","0.85"
"1381","безопасности","Security","6.12","1.02"
"1382","побольше","more","6.12","0.82"
"1383","games","games","6.12","1"
"1384","отношения","relations","6.12","1.27"
"1385","саду","garden","6.12","1.15"
"1386","фотографии","photos","6.12","0.98"
"1387","чувствует","feels","6.12","1.02"
"1388","наконец-то","finally","6.12","0.96"
"1389","встретить","meet","6.12","0.8"
"1390","собака","dog","6.12","1.22"
"1391","точность","accuracy","6.1","1.04"
"1392","футбол","football","6.1","1.18"
"1393","музей","museum","6.1","0.84"
"1394","right","right","6.1","1.07"
"1395","sure","sure","6.1","1.04"
"1396","общения","communication","6.1","0.89"
"1397","молоко","milk","6.1","1.18"
"1398","известной","known","6.1","0.91"
"1399","чувств","feelings","6.1","0.89"
"1400","литературной","literary","6.1","1.02"
"1401","товарищи","Comrades","6.1","1.3"
"1402","наше","our","6.1","0.99"
"1403","скайпе","Skype","6.1","0.99"
"1404","лол","lol","6.1","1.58"
"1405","сотрудничества","cooperation","6.1","0.93"
"1406","играешь","play","6.1","0.97"
"1407","одеяло","blanket","6.1","1.05"
"1408","восстановить","reestablish","6.1","0.84"
"1409","уметь","be able to","6.1","1.02"
"1410","leto","leto","6.1","1.28"
"1411","способность","ability","6.1","0.99"
"1412","парнем","Man","6.1","1.05"
"1413","произведение","product","6.1","1.04"
"1414","денежных","Cash","6.1","1.04"
"1415","sleep","sleep","6.1","1.27"
"1416","природных","natural","6.1","1.04"
"1417","моя","my","6.1","0.95"
"1418","главный","chief","6.1","1.13"
"1419","помощник","assistant","6.1","1.07"
"1420","оранжевые","orange","6.1","1.33"
"1421","желательно","it's desirable","6.1","0.84"
"1422","start","start","6.1","1.11"
"1423","плиз","pliz","6.1","1.2"
"1424","лайк","Like","6.1","1.42"
"1425","интернете","Internet","6.1","0.95"
"1426","квартира","apartment","6.1","1.07"
"1427","дед","grandfather","6.1","1.28"
"1428","книге","book","6.1","0.97"
"1429","фотография","photo","6.1","1.05"
"1430","дышать","breathe","6.1","1.07"
"1431","представление","representation","6.1","0.97"
"1432","открыли","opened","6.1","0.97"
"1433","традиций","Traditions","6.1","1.05"
"1434","современные","modern","6.1","0.93"
"1435","растений","plants","6.1","1.09"
"1436","нашел","found","6.1","0.95"
"1437","настроения","Mood","6.1","1.23"
"1438","птицы","birds","6.1","1.07"
"1439","починить","fix","6.1","0.97"
"1440","ok","ok","6.1","1.13"
"1441","партнер","partner","6.1","0.84"
"1442","получаю","get","6.1","0.89"
"1443","настоящему","this","6.1","0.93"
"1444","смогли","could","6.1","0.71"
"1445","английского","English","6.1","1.11"
"1446","морского","Maritime","6.1","0.95"
"1447","играете","play","6.1","0.97"
"1448","спокойно","quietly","6.1","0.89"
"1449","русского","Russian","6.1","1.09"
"1450","поэта","poet","6.08","1.01"
"1451","купил","bought","6.08","1.12"
"1452","защитить","protect","6.08","1.16"
"1453","пятницу","Friday","6.08","1.1"
"1454","произведения","product","6.08","0.92"
"1455","согласиться","agree","6.08","0.83"
"1456","июля","July","6.08","1.07"
"1457","южных","Southern","6.08","1.01"
"1458","волны","waves","6.08","1.16"
"1459","можем","can","6.08","0.85"
"1460","соглашение","agreement","6.08","0.88"
"1461","получился","turned","6.08","1.01"
"1462","дама","lady","6.08","1.26"
"1463","играли","played","6.08","0.97"
"1464","туфли","shoes","6.08","1.24"
"1465","ресторане","Restaurant","6.08","1.07"
"1466","предложение","proposal","6.08","1.08"
"1467","русской","Russian","6.08","1.08"
"1468","лондоне","London","6.08","1.19"
"1469","расти","grow","6.08","0.9"
"1470","машина","machine","6.08","1.12"
"1471","знакомых","friends","6.08","0.8"
"1472","увеличение","increase","6.08","0.83"
"1473","знаний","Knowledge","6.08","0.99"
"1474","встречайте","Meet","6.08","0.94"
"1475","способны","able","6.08","0.85"
"1476","достаточно","enough","6.08","0.85"
"1477","russian","russian","6.08","0.83"
"1478","вечно","eternally","6.08","1.34"
"1479","мужу","husband","6.08","1.29"
"1480","поможет","help","6.08","1.05"
"1481","солнцеоранжевые","solntseoranzhevye","6.08","1.58"
"1482","мужчина","man","6.08","1.05"
"1483","большого","High","6.08","0.94"
"1484","встрече","meeting","6.08","0.88"
"1485","поспать","get some sleep","6.08","1.03"
"1486","инициативе","initiative","6.08","0.94"
"1487","samsung","samsung","6.08","1.16"
"1488","мысль","thought","6.08","1.18"
"1489","суши","sushi","6.08","1.21"
"1490","человеческого","human","6.08","1.05"
"1491","важных","important","6.08","0.97"
"1492","клуб","club","6.08","1.08"
"1493","деду","Grandfather","6.08","1.07"
"1494","интересам","interests","6.08","0.8"
"1495","увеличивается","increases","6.08","0.94"
"1496","потенциала","building","6.08","1.05"
"1497","литературу","literature","6.08","1.08"
"1498","верят","believe","6.08","0.75"
"1499","воздуха","Air","6.08","1.07"
"1500","мозг","brain","6.08","1.23"
"1501","плавать","swim","6.08","1.07"
"1502","ready","ready","6.08","0.9"
"1503","футболу","Football","6.08","1.26"
"1504","высокие","high","6.08","0.9"
"1505","университет","university","6.06","1.15"
"1506","главное","point","6.06","1"
"1507","русская","Russian","6.06","1"
"1508","веру","faith","6.06","1.08"
"1509","господь","Lord","6.06","1.82"
"1510","другом","other","6.06","1.33"
"1511","film","film","6.06","1.1"
"1512","портрет","portrait","6.06","0.93"
"1513","самую","most","6.06","1.06"
"1514","запасы","stock","6.06","0.93"
"1515","активно","actively","6.06","0.91"
"1516","деньгах","money","6.06","1.19"
"1517","одноклассники","classmates","6.06","1.19"
"1518","товарищей","mates","6.06","1.1"
"1519","миллиардов","billion","6.06","1.46"
"1520","приеду","come","6.06","0.89"
"1521","луны","Moon","6.06","1.13"
"1522","горячая","Hot","6.06","1.17"
"1523","культур","Cultures","6.06","0.98"
"1524","получаешь","get","6.06","0.79"
"1525","русскому","Russian","6.06","1.02"
"1526","чемпионате","Championship","6.06","1.02"
"1527","интеллигенции","intellectuals","6.06","0.98"
"1528","захочу","I want","6.06","0.89"
"1529","современных","modern","6.06","0.98"
"1530","первый","first","6.06","1.06"
"1531","живёт","lives","6.06","0.89"
"1532","изображения","Image","6.06","1.08"
"1533","vegas","vegas","6.06","1.43"
"1534","блюдо","dish","6.06","1.04"
"1535","стремится","seeks","6.06","0.98"
"1536","санты","santa","6.06","1.2"
"1537","животных","animals","6.06","1.02"
"1538","значительно","considerably","6.06","0.87"
"1539","целая","whole","6.06","1"
"1540","понимает","understands","6.06","0.87"
"1541","готовы","ready","6.06","0.77"
"1542","библиотек","libraries","6.06","1.08"
"1543","планете","Planet","6.06","1.1"
"1544","сон","dream","6.06","1.28"
"1545","увеличении","increase","6.06","0.93"
"1546","значительное","significant","6.06","0.98"
"1547","величество","Majesty","6.06","1.25"
"1548","стиль","style","6.06","0.98"
"1549","традиции","tradition","6.06","1.13"
"1550","прирост","growth","6.06","0.87"
"1551","русский","Russian","6.06","1.06"
"1552","международный","international","6.06","0.98"
"1553","morning","morning","6.06","1.13"
"1554","другъ","drug","6.06","1.39"
"1555","женские","Women","6.06","1.04"
"1556","учиться","learn","6.06","1.04"
"1557","интересует","interests","6.06","0.89"
"1558","крупных","large","6.06","0.89"
"1559","хочет","wants","6.06","1"
"1560","белого","White","6.04","1.05"
"1561","живут","live","6.04","1.18"
"1562","твоя","yours","6.04","1.11"
"1563","мальчика","boy","6.04","1.07"
"1564","вырос","increased","6.04","1.09"
"1565","ученого","scientist","6.04","0.92"
"1566","цвета","color","6.04","0.99"
"1567","растения","plants","6.04","1.07"
"1568","первой","first","6.04","0.95"
"1569","смог","smog","6.04","1.12"
"1570","реальной","real","6.04","1.01"
"1571","увеличением","increase","6.04","1.05"
"1572","молока","milk","6.04","1.09"
"1573","мужчиной","man","6.04","0.9"
"1574","возбуждения","excitation","6.04","1.18"
"1575","справиться","deal","6.04","1.01"
"1576","планшет","tablet","6.04","1.05"
"1577","невероятно","unbelievable","6.04","1.09"
"1578","котэ","kote","6.04","1.4"
"1579","утром","in the morning","6.04","1.03"
"1580","остров","island","6.04","0.99"
"1581","развивается","develops","6.04","0.7"
"1582","скайп","Skype","6.04","1.29"
"1583","храма","Temple","6.04","1.12"
"1584","европе","Europe","6.04","0.97"
"1585","большими","large","6.04","0.97"
"1586","аха","aha","6.04","1.18"
"1587","оранжево","orange","6.04","1.23"
"1588","мысли","thoughts","6.04","1.11"
"1589","университете","University","6.04","1.21"
"1590","признание","recognition","6.04","1.07"
"1591","желаете","To","6.04","0.88"
"1592","губы","lips","6.04","1.12"
"1593","верите","believe","6.04","0.81"
"1594","мальчиком","boy","6.04","0.95"
"1595","мая","May","6.04","1.11"
"1596","получили","received","6.04","0.9"
"1597","белых","White","6.04","1.18"
"1598","оригинал","original","6.04","0.92"
"1599","результат","result","6.04","0.86"
"1600","хочешь","want","6.04","0.9"
"1601","литературного","literary","6.04","1.03"
"1602","найдём","find","6.04","0.95"
"1603","способна","capable","6.04","0.9"
"1604","лев","lion","6.04","1.24"
"1605","научил","taught","6.04","0.75"
"1606","получу","get","6.04","0.97"
"1607","мода","fashion","6.04","1.05"
"1608","приезжай","Come","6.04","0.95"
"1609","lady","lady","6.04","1.11"
"1610","поддерживать","support","6.04","0.92"
"1611","умеешь","you know how","6.04","0.73"
"1612","встречается","meets","6.04","0.95"
"1613","поесть","eat","6.04","0.92"
"1614","dress","dress","6.04","0.99"
"1615","желает","wishes","6.04","1.07"
"1616","дерево","tree","6.04","1.29"
"1617","приснился","had a","6.04","1.12"
"1618","первые","first","6.04","0.99"
"1619","читаю","read","6.04","0.9"
"1620","животные","animals","6.04","1.19"
"1621","большие","large","6.04","0.97"
"1622","доме","home","6.02","1.04"
"1623","музея","Museum","6.02","1"
"1624","встретил","met","6.02","0.82"
"1625","white","white","6.02","1.17"
"1626","способности","ability","6.02","0.91"
"1627","настоящего","this","6.02","0.82"
"1628","готовить","cook","6.02","0.94"
"1629","значительные","significant","6.02","1.13"
"1630","fan","fan","6.02","1.25"
"1631","facebook","facebook","6.02","1.2"
"1632","park","park","6.02","1.19"
"1633","вечность","eternity","6.02","1.45"
"1634","библиотеки","Library","6.02","0.98"
"1635","писатель","writer","6.02","1.04"
"1636","постели","bed","6.02","1.02"
"1637","реки","River","6.02","1.12"
"1638","поеду","go","6.02","0.94"
"1639","света","light","6.02","1.08"
"1640","живее","alive","6.02","1.12"
"1641","единство","unity","6.02","1.19"
"1642","русским","Russian","6.02","0.87"
"1643","придумать","come up with","6.02","0.89"
"1644","модель","model","6.02","1.12"
"1645","найдешь","find","6.02","0.96"
"1646","пикантные","Savory","6.02","1.1"
"1647","команда","team","6.02","1.08"
"1648","соревнования","Competitions","6.02","0.94"
"1649","событие","event","6.02","0.96"
"1650","петербурге","petersburg","6.02","1.08"
"1651","ванну","bath","6.02","1.04"
"1652","воздухе","air","6.02","1.02"
"1653","давайте","let's","6.02","0.98"
"1654","широкого","wide","6.02","1.06"
"1655","подняться","rise","6.02","0.91"
"1656","растет","growing","6.02","0.82"
"1657","могу","I can","6.02","0.74"
"1658","дерева","tree","6.02","1.15"
"1659","чемпионата","Championship","6.02","0.91"
"1660","игр","Games","6.02","1.06"
"1661","навестить","visit","6.02","0.98"
"1662","важную","important","6.02","0.89"
"1663","air","air","6.02","1.32"
"1664","поэмы","Poems","6.02","1.29"
"1665","миллионов","millions","6.02","1.3"
"1666","эмоций","emotions","6.02","1.08"
"1667","русскую","Russian","6.02","0.89"
"1668","фильма","Movie","6.02","0.98"
"1669","высокое","high","6.02","1"
"1670","играл","played","6.02","0.96"
"1671","встретила","met","6.02","0.87"
"1672","мяч","ball","6.02","1.06"
"1673","согласны","agree","6.02","0.84"
"1674","читатель","reader","6.02","1"
"1675","поняла","understood","6.02","0.94"
"1676","миссис","Mrs.","6.02","1.1"
"1677","помнить","remember","6.02","0.98"
"1678","создать","create","6.02","1.02"
"1679","река","river","6.02","0.98"
"1680","повысить","increase","6.02","0.94"
"1681","лидера","leader","6.02","1.15"
"1682","развитием","development","6.02","0.96"
"1683","белка","squirrel","6","0.99"
"1684","читаешь","read","6","1.03"
"1685","самолет","plane","6","0.9"
"1686","подходит","suitable","6","1.09"
"1687","учусь","learning","6","1.12"
"1688","дыши","Breathe","6","0.9"
"1689","цель","goal","6","0.97"
"1690","построить","build","6","0.81"
"1691","big","big","6","1.05"
"1692","фотографию","photo","6","0.97"
"1693","увидимся","I'll see you","6","1.03"
"1694","письмо","letter","6","0.93"
"1695","купить","buy","6","0.83"
"1696","картину","picture","6","1.07"
"1697","повар","cook","6","0.95"
"1698","проснулась","woke up","6","0.88"
"1699","кубок","cup","6","0.99"
"1700","вверх","up","6","0.99"
"1701","салат","salad","6","0.99"
"1702","увеличению","increase","6","0.93"
"1703","успела","managed","6","0.9"
"1704","парни","Guys","6","0.99"
"1705","важно","it's important","6","0.88"
"1706","открылся","opened","6","0.9"
"1707","большее","more","6","0.88"
"1708","коллекция","collection","6","0.88"
"1709","роман","novel","6","0.78"
"1710","ха","ha","6","1.2"
"1711","писатели","writers","6","0.81"
"1712","вспомнила","remembered","6","0.9"
"1713","товарищ","comrade","6","1.11"
"1714","небе","the sky","6","1.11"
"1715","лесов","Forests","6","1.03"
"1716","решительно","strong","6","0.83"
"1717","movies","movies","6","1.03"
"1718","целый","whole","6","0.99"
"1719","высоких","high","6","1.01"
"1720","даааа","Yeah","6","1.39"
"1721","house","house","6","1.14"
"1722","сделала","made","6","0.83"
"1723","купила","bought","6","1.05"
"1724","актер","actor","6","0.93"
"1725","вконтакте","vkontakte","6","1.4"
"1726","вернётся","return","6","0.95"
"1727","favorited","favorited","6","1.46"
"1728","беседы","conversation","6","0.88"
"1729","изображение","image","6","0.78"
"1730","образованием","education","6","0.99"
"1731","первым","first","6","0.86"
"1732","дыхание","breath","6","1.03"
"1733","франции","France","5.98","1.02"
"1734","хотите","want","5.98","0.96"
"1735","возрастает","increases","5.98","0.91"
"1736","англии","england","5.98","1.04"
"1737","сможешь","can","5.98","0.94"
"1738","здрасьте","hello","5.98","1.38"
"1739","литературных","literature","5.98","0.77"
"1740","mind","mind","5.98","1.3"
"1741","фотографий","pictures","5.98","0.91"
"1742","английски","English","5.98","1.15"
"1743","известного","known","5.98","0.91"
"1744","годится","suitable","5.98","0.68"
"1745","джинсы","jeans","5.98","1.04"
"1746","июне","June","5.98","1.04"
"1747","отеля","Hotel","5.98","1.02"
"1748","чувствуете","feel","5.98","0.96"
"1749","южной","South","5.98","1.04"
"1750","защищать","protect","5.98","1.1"
"1751","духа","spirit","5.98","1.17"
"1752","gallery","gallery","5.98","1.1"
"1753","перерыв","break","5.98","1.12"
"1754","татьяна","Tatiana","5.98","1.2"
"1755","проснуться","wake up","5.98","0.98"
"1756","научиться","learn","5.98","0.96"
"1757","широкое","wide","5.98","1.1"
"1758","нашли","found","5.98","0.89"
"1759","тетя","aunt","5.98","1.36"
"1760","книг","Books","5.98","0.94"
"1761","ответила","answered","5.98","0.87"
"1762","radio","radio","5.98","0.94"
"1763","мисс","Ms.","5.98","0.89"
"1764","душ","shower","5.98","1.17"
"1765","приготовить","cook","5.98","0.94"
"1766","получаем","we get","5.98","1.04"
"1767","знать","know","5.98","0.84"
"1768","кристаллов","Crystals","5.98","1.08"
"1769","финал","finale","5.98","1.25"
"1770","планету","Planet","5.98","1.06"
"1771","правы","right","5.98","1.02"
"1772","главной","main","5.98","1.06"
"1773","радио","radio","5.98","0.94"
"1774","поможешь","help","5.98","0.87"
"1775","воспитания","Education","5.98","0.89"
"1776","воспитание","education","5.98","0.98"
"1777","интересах","interests","5.98","0.77"
"1778","вклад","contribution","5.98","1"
"1779","постараюсь","try","5.98","0.87"
"1780","визит","visit","5.98","1.08"
"1781","photos","photos","5.98","0.94"
"1782","птица","bird","5.98","1.06"
"1783","близко","close","5.98","0.87"
"1784","поездка","trip","5.98","0.77"
"1785","чая","tea","5.98","0.98"
"1786","found","found","5.98","1"
"1787","впереди","ahead","5.98","0.74"
"1788","быстро","quickly","5.96","1.03"
