"Rank","Word","Word in English","Happiness Score","Standard Deviation of Ratings"
"1701","sexual","sexual","6.78","1.64"
"1702","accesibilidad","accessibility","6.78","1.22"
"1703","unidas","together","6.78","1.2"
"1704","queremos","we","6.78","1.23"
"1705","porfavor","please","6.78","1.69"
"1706","facilitar","facilitate","6.78","1.02"
"1707","compu","compu","6.78","1.31"
"1708","estímulo","stimulus","6.78","1.25"
"1709","activa","active","6.78","1.13"
"1710","filosófica","philosophical","6.78","1.27"
"1711","iniciativa","initiative","6.78","1.23"
"1712","ps3","ps3","6.78","1.76"
"1713","florida","Florida","6.78","1.36"
"1714","información","information","6.78","1.39"
"1715","madurar","mature","6.78","1.25"
"1716","estilo","style","6.78","1.22"
"1717","cumplir","comply","6.78","1.43"
"1718","especialistas","specialists","6.78","1.2"
"1719","principios","beginning","6.78","1.31"
"1720","completos","complete","6.76","1.14"
"1721","iniciativas","initiatives","6.76","1.19"
"1722","encontrarse","be","6.76","1.27"
"1723","dear","dear","6.76","1.38"
"1724","understand","understand","6.76","1.22"
"1725","título","title","6.76","1.29"
"1726","resolver","resolve","6.76","1.27"
"1727","casará","marry","6.76","1.29"
"1728","mensajes","posts","6.76","1.14"
"1729","encontre","I found","6.76","1.24"
"1730","perdonar","forgive","6.76","1.67"
"1731","europea","European","6.76","1.35"
"1732","notable","notable","6.76","1.25"
"1733","aliados","allies","6.76","1.17"
"1734","comi","ate","6.76","1.36"
"1735","compra","purchase","6.76","1.41"
"1736","hotels","hotels","6.76","1.29"
"1737","infantiles","Children","6.76","1.45"
"1738","tradiciones","traditions","6.76","1.24"
"1739","esencia","essence","6.76","1.24"
"1740","lecturas","readings","6.76","1.15"
"1741","hehe","hehe","6.76","1.32"
"1742","barco","boat","6.76","1.19"
"1743","legítimo","legitimate","6.76","1.12"
"1744","máxima","maxim","6.76","1.39"
"1745","portátiles","portable","6.76","1.29"
"1746","inversión","investment","6.76","1.72"
"1747","filósofo","philosopher","6.76","1.3"
"1748","retos","challenges","6.76","1.56"
"1749","propio","own","6.76","1"
"1750","australia","Australia","6.76","1.51"
"1751","prima","premium","6.76","1.19"
"1752","leí","read","6.76","1.22"
"1753","famosos","famous","6.76","1.39"
"1754","creadores","creators","6.76","1.41"
"1755","duerma","sleep","6.76","1.22"
"1756","arroz","rice","6.76","1.19"
"1757","cámaras","cameras","6.76","1.3"
"1758","tíos","uncles","6.76","1.08"
"1759","siempre","always","6.76","1.41"
"1760","entender","understand","6.76","1.15"
"1761","sexuales","sex","6.76","1.52"
"1762","cuidate","take care","6.76","1.39"
"1763","bendito","blessed","6.76","2.03"
"1764","garantía","warranty","6.76","1.27"
"1765","expresiones","expressions","6.76","1.25"
"1766","consolas","consoles","6.76","1.38"
"1767","afirmar","say","6.76","1.3"
"1768","shop","shop","6.76","1.19"
"1769","intentarlo","try","6.74","1.19"
"1770","primito","cousin","6.74","1.48"
"1771","mio","mio","6.74","1.37"
"1772","ropa","clothing","6.74","1.23"
"1773","caballos","horses","6.74","1.12"
"1774","primas","raw","6.74","1.23"
"1775","come","eat","6.74","1.21"
"1776","everywhere","everywhere","6.74","1.34"
"1777","downloads","downloads","6.74","1.32"
"1778","completa","Full","6.74","1.24"
"1779","imagenes","images","6.74","1.26"
"1780","único","only","6.74","1.24"
"1781","apple","apple","6.74","1.44"
"1782","firefox","firefox","6.74","1.38"
"1783","modernización","modernization","6.74","1.7"
"1784","hotmail","hotmail","6.74","1.38"
"1785","destino","destination","6.74","1.23"
"1786","sonidos","sounds","6.74","1.35"
"1787","fuente","source","6.74","1.14"
"1788","vestidos","clothes","6.74","1.47"
"1789","tocar","touch","6.74","1.35"
"1790","contemporáneo","contemporary","6.74","1.07"
"1791","encontrar","find","6.74","1.08"
"1792","chat","chat","6.74","1.41"
"1793","agusto","agusto","6.74","1.64"
"1794","story","story","6.74","1.26"
"1795","documentales","documentaries","6.74","1.41"
"1796","consciente","conscious","6.74","1.21"
"1797","performance","performance","6.74","1.35"
"1798","computación","computing","6.74","1.27"
"1799","lógico","logical","6.74","1.27"
"1800","adopción","adoption","6.74","1.41"
"1801","global","global","6.74","1.4"
"1802","gran","great","6.74","1.07"
"1803","onda","wave","6.74","1.19"
"1804","gustaria","like","6.74","1.37"
"1805","determinación","determination","6.74","1.34"
"1806","destaca","highlights","6.74","1.16"
"1807","literario","literary","6.74","1.32"
"1808","profesión","profession","6.74","1.14"
"1809","movilidad","mobility","6.74","1.27"
"1810","nuevooo","nuevooo","6.74","1.85"
"1811","reproductor","reproductive","6.74","1.23"
"1812","tradición","tradition","6.74","1.47"
"1813","amplio","wide","6.74","1.34"
"1814","primita","cousin","6.74","1.43"
"1815","car","car","6.74","1.37"
"1816","neuronas","neurons","6.74","1.4"
"1817","leyenda","legend","6.74","1.31"
"1818","eyes","eyes","6.74","1.27"
"1819","comprensión","understanding","6.74","1.12"
"1820","sip","sip","6.74","1.45"
"1821","puedo","I can","6.74","1.19"
"1822","muchooo","muchooo","6.74","1.63"
"1823","suiza","Switzerland","6.74","1.41"
"1824","concursos","contests","6.74","1.4"
"1825","recuperar","recover","6.74","1.21"
"1826","primo","cousin","6.72","1.11"
"1827","album","Album","6.72","1.21"
"1828","pijama","pajamas","6.72","1.49"
"1829","arroyo","stream","6.72","1.39"
"1830","alta","high","6.72","1.26"
"1831","piensan","think","6.72","1.07"
"1832","apetece","fancy","6.72","0.95"
"1833","lees","read","6.72","1.25"
"1834","encontrado","found","6.72","1.25"
"1835","design","design","6.72","1.41"
"1836","herederos","heirs","6.72","1.39"
"1837","desarrollado","developed","6.72","1.37"
"1838","download","download","6.72","1.25"
"1839","ajaj","ajaj","6.72","1.83"
"1840","development","development","6.72","1.36"
"1841","rosa","pink","6.72","1.46"
"1842","mega","mega","6.72","1.39"
"1843","curioso","curious","6.72","0.99"
"1844","facultad","faculty","6.72","1.49"
"1845","roma","Rome","6.72","1.44"
"1846","eventos","events","6.72","1.46"
"1847","dispuesto","ready","6.72","1.28"
"1848","dormido","asleep","6.72","1.74"
"1849","diseños","designs","6.72","0.95"
"1850","avance","advance","6.72","1.11"
"1851","llegaste","came","6.72","1.34"
"1852","primera","first","6.72","1.26"
"1853","considerado","considered","6.72","1.14"
"1854","green","green","6.72","1.23"
"1855","sigueme","follow me","6.72","1.23"
"1856","rumba","rumba","6.72","1.25"
"1857","producir","produce","6.72","1.28"
"1858","avatar","avatar","6.72","1.36"
"1859","visita","visit","6.72","0.99"
"1860","participa","participates","6.72","1.09"
"1861","visión","view","6.72","1.13"
"1862","distinguido","distinguished","6.72","1.26"
"1863","rescate","rescue","6.72","1.54"
"1864","contratar","hire","6.72","1.34"
"1865","feel","feel","6.72","1.49"
"1866","arreglar","fix","6.72","1.26"
"1867","aprovecha","advantage","6.72","1.18"
"1868","modelo","model","6.72","1.23"
"1869","eterna","eternal","6.72","1.65"
"1870","antropología","anthropology","6.72","1.39"
"1871","motos","motorcycles","6.72","1.59"
"1872","documental","documentary","6.72","1.37"
"1873","mil","thousand","6.72","1.26"
"1874","primeros","first","6.72","1.26"
"1875","válido","valid","6.7","1.13"
"1876","fomentar","foster","6.7","1.15"
"1877","actividad","activity","6.7","1.18"
"1878","moneda","currency","6.7","1.47"
"1879","fresa","strawberry","6.7","1.75"
"1880","realizar","perform","6.7","1.17"
"1881","superior","top","6.7","1.4"
"1882","actual","present","6.7","1.2"
"1883","potencia","power","6.7","1.39"
"1884","park","park","6.7","1.47"
"1885","ella","she","6.7","1.45"
"1886","manualidades","Crafts","6.7","1.28"
"1887","educativas","educational","6.7","1.11"
"1888","creer","believe","6.7","1.15"
"1889","realizados","made","6.7","1.28"
"1890","exactitud","correctness","6.7","1.31"
"1891","email","email","6.7","1.23"
"1892","conciencia","awareness","6.7","1.37"
"1893","sopa","soup","6.7","1.11"
"1894","ambiente","environment","6.7","1.34"
"1895","capacidad","capacity","6.7","1.07"
"1896","capaces","able","6.7","1.34"
"1897","tecnológico","technological","6.7","1.46"
"1898","twittear","tweet","6.7","1.67"
"1899","traducciones","translations","6.7","1.17"
"1900","conectado","connected","6.7","1.07"
"1901","masters","Masters","6.7","1.37"
"1902","leido","read","6.7","1.27"
"1903","entiendo","understand","6.7","1.25"
"1904","consejo","advice","6.7","1.11"
"1905","honra","honor","6.7","1.63"
"1906","soltero","single","6.7","1.67"
"1907","euro","euro","6.7","1.27"
"1908","proud","proud","6.7","1.66"
"1909","convencido","convinced","6.7","1.2"
"1910","humanidades","humanities","6.7","1.27"
"1911","constante","constant","6.7","1.11"
"1912","residencial","residential","6.7","1.2"
"1913","bravo","brave","6.7","1.45"
"1914","star","star","6.7","1.61"
"1915","video","video","6.7","1.2"
"1916","seno","breast","6.7","1.39"
"1917","consejos","tips","6.7","1.13"
"1918","bluetooth","bluetooth","6.7","1.33"
"1919","científico","scientific","6.7","1.62"
"1920","animal","animal","6.7","1.62"
"1921","aeropuertos","airports","6.7","1.85"
"1922","visitar","visit","6.7","1.11"
"1923","acceder","log in","6.7","1.31"
"1924","feeling","feeling","6.7","1.64"
"1925","contactos","contacts","6.7","1.27"
"1926","creación","creation","6.7","1.17"
"1927","podré","I can","6.7","1.34"
"1928","humana","human","6.7","1.22"
"1929","colabora","collaborates","6.7","1.09"
"1930","social","social","6.7","1.3"
"1931","extranjero","foreign","6.7","1.4"
"1932","alianza","alliance","6.7","1.31"
"1933","web","web","6.68","1.22"
"1934","abierto","open","6.68","1.32"
"1935","quieres","want","6.68","1.27"
"1936","bed","bed","6.68","1.28"
"1937","messenger","messenger","6.68","1.5"
"1938","países","countries","6.68","1.46"
"1939","photoshop","photoshop","6.68","1.53"
"1940","corre","runs","6.68","1.22"
"1941","cooperación","cooperation","6.68","1.24"
"1942","cumplen","meet","6.68","1.06"
"1943","hoteles","hotels","6.68","1.27"
"1944","vibras","vibes","6.68","1.27"
"1945","posibilidad","possibility","6.68","1.13"
"1946","sentir","feel","6.68","1.48"
"1947","entenderse","be understood","6.68","1.11"
"1948","orígenes","beginning","6.68","1.39"
"1949","ingles","English","6.68","1.57"
"1950","wallpapers","wallpapers","6.68","1.33"
"1951","integración","integration","6.68","1.1"
"1952","resuelta","resolved","6.68","1.27"
"1953","ingeniero","engineer","6.68","1.53"
"1954","escucha","listening","6.68","1.15"
"1955","literarias","literary","6.68","1.3"
"1956","cuerpo","body","6.68","1.32"
"1957","puramente","purely","6.68","1.11"
"1958","llegó","came","6.68","1.36"
"1959","confirmado","confirmed","6.68","1.22"
"1960","river","river","6.68","1.46"
"1961","rápida","Fast","6.68","1.11"
"1962","rapido","fast","6.68","1.15"
"1963","¿quieres","Would you","6.68","1.28"
"1964","más","more","6.68","1.17"
"1965","actuar","act","6.68","1.24"
"1966","nieto","grandson","6.68","1.65"
"1967","chingon","chingon","6.68","2.41"
"1968","reunidos","gathered","6.68","1.24"
"1969","inmenso","immense","6.68","1.45"
"1970","diálogo","dialogue","6.68","1.13"
"1971","evento","event","6.68","1.33"
"1972","Ձ01Ձ","Ձ 01 Ձ","6.66","1.44"
"1973","espacio","space","6.66","1.32"
"1974","intercambio","exchange","6.66","1.29"
"1975","intensidad","intensity","6.66","1.36"
"1976","propuestas","proposals","6.66","1.22"
"1977","cita","quote","6.66","1.39"
"1978","berlin","berlin","6.66","1.67"
"1979","big","big","6.66","1.38"
"1980","japon","japan","6.66","1.52"
"1981","france","france","6.66","1.35"
"1982","crecí","I grew","6.66","1.12"
"1983","provecho","advantage","6.66","1.02"
"1984","autorizado","authorized","6.66","1.42"
"1985","quijote","Quixote","6.66","1.38"
"1986","encuentros","encounters","6.66","1.17"
"1987","azul","blue","6.66","1.33"
"1988","nace","born","6.66","1.17"
"1989","actualización","update","6.66","1.19"
"1990","business","business","6.66","1.53"
"1991","castellano","Castilian","6.66","1.22"
"1992","compa","com","6.66","1.59"
"1993","trabajadores","workers","6.66","1.19"
"1994","terraza","terrace","6.66","1.26"
"1995","invito","invite","6.66","1.06"
"1996","costas","coasts","6.66","1.64"
"1997","adecuada","adequate","6.66","1.06"
"1998","utilidades","utilities","6.66","1.51"
"1999","tango","tango","6.66","1.15"
"2000","río","river","6.66","1.48"
"2001","colaboración","collaboration","6.66","1.42"
"2002","clientes","customers","6.66","1.17"
"2003","completamente","completely","6.66","1.35"
"2004","dólar","dollar","6.66","1.59"
"2005","escuchado","heard","6.66","1.3"
"2006","especialmente","especially","6.66","1.35"
"2007","siente","feel","6.66","1.22"
"2008","precisa","accurate","6.66","1.21"
"2009","apartamento","apartment","6.66","1.49"
"2010","suecia","Sweden","6.66","1.36"
"2011","logrado","achieved","6.66","1.64"
"2012","mtv","mtv","6.66","1.67"
"2013","verme","me","6.66","1.19"
"2014","acuerdos","agreements","6.66","1.47"
"2015","histórico","historical","6.66","1.39"
"2016","entienden","understand","6.66","1.22"
"2017","observar","observe","6.66","1.17"
"2018","ejemplar","exemplary","6.64","1.35"
"2019","día","day","6.64","1.24"
"2020","utilidad","utility","6.64","1.26"
"2021","irlanda","Ireland","6.64","1.5"
"2022","fan","fan","6.64","1.5"
"2023","lectores","audience","6.64","1.29"
"2024","chiapas","chiapas","6.64","1.61"
"2025","conseguido","acquired","6.64","1.35"
"2026","paciencia","patience","6.64","1.77"
"2027","lista","list","6.64","1.44"
"2028","visual","visual","6.64","1.17"
"2029","puerto","port","6.64","1.32"
"2030","académicos","academic","6.64","1.45"
"2031","habitación","room","6.64","1.14"
"2032","holanda","Holland","6.64","1.45"
"2033","sony","sony","6.64","1.29"
"2034","noviembre","November","6.64","1.51"
"2035","escuchando","listening","6.64","1.08"
"2036","restauración","restoration","6.64","1.17"
"2037","francés","French","6.64","1.34"
"2038","conservación","conservation","6.64","0.92"
"2039","cocina","kitchen","6.64","1.57"
"2040","quieren","want","6.64","1.31"
"2041","vuelos","flights","6.64","1.12"
"2042","actriz","actress","6.64","1.08"
"2043","dragon","dragon","6.64","1.66"
"2044","honored","honored","6.64","1.68"
"2045","activos","assets","6.64","1.22"
"2046","seda","silk","6.64","1.38"
"2047","semillas","seeds","6.64","1.1"
"2048","alcanzado","reached","6.64","1.35"
"2049","vodka","vodka","6.64","1.64"
"2050","moda","fashion","6.64","1.44"
"2051","ave","bird","6.64","1.44"
"2052","actuación","performance","6.64","1.12"
"2053","despierta","awake","6.64","1.38"
"2054","comienzan","begin","6.64","1.22"
"2055","completar","complete","6.64","1.22"
"2056","gym","gym","6.64","1.41"
"2057","apareció","appeared","6.64","1.31"
"2058","construir","build","6.64","1.27"
"2059","jesús","Jesus","6.64","1.77"
"2060","todoos","todoos","6.64","1.5"
"2061","esencial","essential","6.64","1.32"
"2062","consola","console","6.64","1.57"
"2063","jueves","Thursday","6.64","1.35"
"2064","cristo","Christ","6.64","1.89"
"2065","redes","networks","6.64","1.38"
"2066","vernos","see us","6.64","1.19"
"2067","muchachos","boys","6.64","1.37"
"2068","tips","tips","6.64","1.06"
"2069","actualizar","update","6.64","1.1"
"2070","n_n","n_n","6.64","1.66"
"2071","yooo","yooo","6.64","1.66"
"2072","pronto","soon","6.64","1.08"
"2073","residencia","residence","6.64","1.31"
"2074","educativo","educational","6.62","1.26"
"2075","adquirir","acquire","6.62","1.24"
"2076","descubre","Check","6.62","1.24"
"2077","instrumentos","tools","6.62","1.31"
"2078","legítima","legitimate","6.62","1.18"
"2079","compañia","company","6.62","1.28"
"2080","huerta","orchard","6.62","1.16"
"2081","tienda","shop","6.62","1.29"
"2082","sientes","feel","6.62","1.07"
"2083","vivienda","dwelling","6.62","1.1"
"2084","jaa","jaa","6.62","1.47"
"2085","prestaciones","performance","6.62","1.38"
"2086","piensa","think","6.62","1.32"
"2087","blanca","White","6.62","1.5"
"2088","king","king","6.62","1.59"
"2089","embarazada","pregnant","6.62","1.69"
"2090","desarrollo","development","6.62","1.18"
"2091","escucho","listen","6.62","1.01"
"2092","city","city","6.62","1.26"
"2093","instrumento","instrument","6.62","1.4"
"2094","conocemos","know","6.62","1.21"
"2095","realizadas","made","6.62","1.32"
"2096","ordenadores","computers","6.62","1.47"
"2097","encontraron","found","6.62","1.29"
"2098","comprar","buy","6.62","1.23"
"2099","constancia","constancy","6.62","1.58"
"2100","enorme","huge","6.62","1.47"
"2101","equipo","team","6.62","1.32"
"2102","variedades","varieties","6.62","1.28"
"2103","continuar","continue","6.62","1.09"
"2104","volví","returned","6.62","1.21"
"2105","really","really","6.62","1.37"
"2106","reunir","gather","6.62","1.12"
"2107","pesos","weights","6.62","1.77"
"2108","vegas","vegas","6.62","1.32"
"2109","resolvió","resolved","6.62","1.35"
"2110","sabia","wise","6.62","1.21"
"2111","disco","disk","6.62","1.1"
"2112","valle","valley","6.62","1.26"
"2113","defensores","defenders","6.62","1.5"
"2114","bebida","drink","6.62","1.23"
"2115","europeos","European","6.62","1.38"
"2116","casar","marry","6.62","1.68"
"2117","cerca","close","6.62","1.07"
"2118","air","air","6.62","1.32"
"2119","patria","homeland","6.62","1.48"
"2120","mx","mx","6.62","1.7"
"2121","lanzamiento","launch","6.62","1.05"
"2122","eróticos","Erotic","6.62","1.9"
"2123","actualizado","updated","6.62","1.34"
"2124","reto","challenge","6.62","1.4"
"2125","consiguió","got","6.62","1.14"
"2126","wishing","wishing","6.62","1.31"
"2127","pasé","spent","6.62","1.44"
"2128","prevenir","prevent","6.62","1.12"
"2129","dirigir","direct","6.62","1.48"
"2130","1er","1st","6.62","1.47"
"2131","única","only","6.62","1.32"
"2132","mucha","much","6.6","1.5"
"2133","tenis","tennis","6.6","1.2"
"2134","lenguaje","language","6.6","1.29"
"2135","corriendo","running","6.6","1.07"
"2136","destinos","destinations","6.6","1.2"
"2137","salvo","except","6.6","1.26"
"2138","austria","Austria","6.6","1.41"
"2139","join","join","6.6","1.37"
"2140","comparte","shares","6.6","1.36"
"2141","futura","future","6.6","1.12"
"2142","iniciar","start","6.6","1.11"
"2143","negocios","business","6.6","1.26"
"2144","escuelas","schools","6.6","1.55"
"2145","shakira","shakira","6.6","1.88"
"2146","acuerdo","agreement","6.6","1.2"
"2147","vehículos","vehicles","6.6","1.23"
"2148","todoss","todoss","6.6","1.46"
"2149","puedes","can","6.6","1.21"
"2150","hablar","talk","6.6","1.07"
"2151","detalle","detail","6.6","1.31"
"2152","clásica","classical","6.6","1.31"
"2153","touch","touch","6.6","1.16"
"2154","japón","Japan","6.6","1.56"
"2155","today","today","6.6","1.31"
"2156","recomendado","recommended","6.6","1.25"
"2157","programa","program","6.6","1.34"
"2158","resultados","results","6.6","1.34"
"2159","narnia","narnia","6.6","1.47"
"2160","garantizar","guarantee","6.6","1.46"
"2161","mac","mac","6.6","1.75"
"2162","gala","gala","6.6","1.34"
"2163","profundo","deep","6.6","1.36"
"2164","comprador","buyer","6.6","1.12"
"2165","preparado","prepared","6.6","1.29"
"2166","venta","sale","6.6","1.31"
"2167","multimedia","multimedia","6.6","1.14"
"2168","inmensa","immense","6.6","1.78"
"2169","colección","collection","6.6","1.09"
"2170","morning","morning","6.6","1.5"
"2171","luces","lights","6.6","1.09"
"2172","contratación","engagement","6.6","1.32"
"2173","tonight","tonight","6.6","1.23"
"2174","arquitectura","architecture","6.6","1.23"
"2175","altas","high","6.6","1.37"
"2176","tiendas","stores","6.6","1.11"
"2177","disponibles","available","6.6","1.16"
"2178","supera","exceeds","6.6","1.16"
"2179","comunidad","community","6.6","1.2"
"2180","recibi","received","6.6","1.12"
"2181","ingeniería","engineering","6.6","1.34"
"2182","aprueba","approves","6.6","1.25"
"2183","sofá","sofa","6.6","1.12"
"2184","cultivos","crops","6.58","1.31"
"2185","vigente","valid","6.58","1.14"
"2186","gustado","liked","6.58","1.07"
"2187","especialista","specialist","6.58","1.33"
"2188","maestros","teachers","6.58","1.44"
"2189","conozco","know","6.58","1.16"
"2190","growing","growing","6.58","1.2"
"2191","ciencias","Science","6.58","1.4"
"2192","plazas","squares","6.58","1.4"
"2193","carnal","carnal","6.58","1.42"
"2194","pude","I","6.58","1.53"
"2195","nuestro","our","6.58","1.2"
"2196","exclusiva","Exclusive","6.58","1.23"
"2197","sociales","social","6.58","1.4"
"2198","chiquita","petite","6.58","1.44"
"2199","maestra","mistress","6.58","1.25"
"2200","campos","fields","6.58","1.33"
"2201","empieza","begins","6.58","1.39"
"2202","centenario","centenary","6.58","1.42"
"2203","desempeño","performance","6.58","1.36"
"2204","dispuestos","willing","6.58","1.14"
"2205","programación","programming","6.58","1.4"
"2206","promover","promote","6.58","1.01"
"2207","ibiza","ibiza","6.58","1.79"
"2208","caballo","horse","6.58","1.23"
"2209","done","done","6.58","1.34"
"2210","personas","people","6.58","1.29"
"2211","believe","believe","6.58","1.7"
"2212","reunión","meeting","6.58","1.5"
"2213","personajes","characters","6.58","1.03"
"2214","aprovechamiento","use","6.58","1.55"
"2215","recomendamos","recommend","6.58","1.14"
"2216","mérida","Mérida","6.58","1.26"
"2217","principe","Prince","6.58","1.69"
"2218","you","you","6.58","1.23"
"2219","creado","created","6.58","1.21"
"2220","speed","speed","6.58","1.28"
"2221","relato","story","6.58","1.11"
"2222","defender","defend","6.58","1.62"
"2223","importas","cares","6.58","1.4"
"2224","lector","reader","6.58","1.2"
"2225","masculino","male","6.58","1.37"
"2226","cliente","customer","6.58","1.28"
"2227","tios","guys","6.58","1.31"
"2228","jugador","player","6.58","1.01"
"2229","móviles","mobile","6.58","1.26"
"2230","fans","fans","6.58","1.21"
"2231","estimado","estimated","6.58","1.37"
"2232","arriba","up","6.58","1.34"
"2233","futbol","football","6.58","2.09"
"2234","activado","activated","6.58","1.01"
"2235","creando","creating","6.58","1.18"
"2236","abierta","open","6.58","0.95"
"2237","mensaje","message","6.58","1.09"
"2238","rápidamente","quickly","6.58","1.23"
"2239","listening","listening","6.58","1.29"
"2240","conoce","known","6.58","1.09"
"2241","english","Inglés","6.58","1.8"
"2242","permanencia","permanence","6.58","1.16"
"2243","acción","action","6.58","1.16"
"2244","guía","guide","6.58","1.16"
"2245","construido","built","6.58","1.18"
"2246","proyectos","projects","6.58","1.36"
"2247","consentimiento","consent","6.58","1.42"
"2248","propietario","owner","6.58","1.63"
"2249","anoche","last night","6.58","1.34"
"2250","rights","rights","6.58","1.25"
"2251","despertando","awakening","6.58","1.62"
"2252","incluidos","including","6.58","1.16"
"2253","aumenta","increases","6.58","1.26"
"2254","tia","tia","6.58","1.18"
"2255","soltera","maiden","6.58","1.74"
"2256","recomendaciones","recommendations","6.58","1.07"
"2257","poseer","have","6.58","1.18"
"2258","todos","everyone","6.58","1.53"
"2259","high","high","6.58","1.39"
"2260","desarrolla","develops","6.56","1.2"
"2261","anime","anime","6.56","1.49"
"2262","recibió","received","6.56","1.18"
"2263","expresa","expressed","6.56","1.25"
"2264","franco","frank","6.56","1.58"
"2265","cumplimiento","fulfillment","6.56","1.62"
"2266","fb","fb","6.56","1.47"
"2267","esposo","husband","6.56","1.74"
"2268","ame","ame","6.56","1.99"
"2269","leído","read","6.56","1.16"
"2270","carros","cars","6.56","1.49"
"2271","igualmente","equally","6.56","1.16"
"2272","sensacion","feeling","6.56","1.53"
"2273","sueño","dream","6.56","1.94"
"2274","ayudan","help","6.56","0.97"
"2275","menú","menu","6.56","1.34"
"2276","transformación","transformation","6.56","1.53"
"2277","hotel","hotel","6.56","1.25"
"2278","compadre","godfather","6.56","1.57"
"2279","infante","infant","6.56","1.15"
"2280","leche","milk","6.56","1.28"
"2281","ford","ford","6.56","1.46"
"2282","traducción","translation","6.56","1.2"
"2283","care","care","6.56","1.36"
"2284","movimiento","movement","6.56","1.05"
"2285","dia","day","6.56","1.3"
"2286","space","space","6.56","1.23"
"2287","sencillo","simple","6.56","1.34"
"2288","webcam","webcam","6.56","1.25"
"2289","indicado","indicated","6.56","1.2"
"2290","grax","grax","6.56","1.45"
"2291","publicaciones","publications","6.56","1.16"
"2292","personaje","character","6.56","1.34"
"2293","identidad","identity","6.56","1.34"
"2294","pic","pic","6.56","1.58"
"2295","abril","April","6.56","1.07"
"2296","tv","TV","6.56","1.28"
"2297","pensando","thinking","6.56","1.46"
"2298","científica","scientific","6.56","1.3"
"2299","adele","adele","6.56","1.55"
"2300","sanidad","health","6.56","1.28"
"2301","followers","followers","6.56","1.39"
"2302","príncipe","prince","6.56","1.55"
"2303","propongo","propose","6.56","1.21"
"2304","pasta","pasta","6.56","1.43"
"2305","well","well","6.56","1.59"
"2306","despertar","awakening","6.56","1.57"
"2307","responsabilidad","responsibility","6.56","1.5"
"2308","recuerdas","remember","6.56","1.36"
"2309","recordarme","remind","6.56","1.26"
"2310","expresan","express","6.56","1.07"
"2311","website","website","6.56","1.18"
"2312","colaborar","collaborate","6.56","1.03"
"2313","plus","bonus","6.56","1.34"
"2314","compras","shopping","6.56","1.69"
"2315","primer","first","6.56","1.21"
"2316","certificado","certificate","6.56","1.51"
"2317","útiles","tools","6.56","1.23"
"2318","obtener","obtain","6.56","1.33"
"2319","images","images","6.56","1.16"
"2320","enero","January","6.56","1.53"
"2321","torneo","tournament","6.56","1.21"
"2322","metrópoli","metropolis","6.56","1.13"
"2323","activar","activate","6.56","1.07"
"2324","tele","TV","6.56","1.25"
"2325","perros","Dogs","6.54","1.98"
"2326","voz","voice","6.54","1.07"
"2327","deseamos","wish","6.54","1.11"
"2328","todoo","todoo","6.54","1.72"
"2329","presente","present","6.54","1.15"
"2330","colega","colleague","6.54","1.07"
"2331","público","public","6.54","1.13"
"2332","creemos","believe","6.54","1.2"
"2333","margarita","daisy","6.54","1.39"
"2334","comunicaciones","communications","6.54","1.22"
"2335","trabajo","work","6.54","1.5"
"2336","propios","own","6.54","1.2"
"2337","jalisco","london","6.54","1.58"
"2338","capacidades","capabilities","6.54","1.11"
"2339","windows","windows","6.54","1.34"
"2340","españa","Spain","6.54","1.54"
"2341","vamos","we","6.54","1.15"
"2342","considerada","considered","6.54","1.36"
"2343","adquisiciones","acquisitions","6.54","1.37"
"2344","afirma","says","6.54","1.01"
"2345","empiezo","start","6.54","1.28"
"2346","contemporánea","contemporary","6.54","1.2"
"2347","conectados","online","6.54","1.22"
"2348","toy","toy","6.54","1.37"
"2349","llamar","call","6.54","1.3"
"2350","churros","Churros","6.54","1.57"
"2351","twitter","twitter","6.54","1.55"
"2352","significativa","significant","6.54","1.18"
"2353","publicación","publication","6.54","1.28"
"2354","moto","motorbike","6.54","1.42"
"2355","importa","matter","6.54","1.36"
"2356","oso","bear","6.54","1.47"
"2357","reconstrucción","reconstruction","6.54","1.13"
"2358","móvil","mobile","6.54","1.43"
"2359","coca-cola","coca-cola","6.54","2.35"
"2360","aristóteles","Aristotle","6.54","1.54"
"2361","ayudas","aid","6.54","1.28"
"2362","acepta","accepts","6.54","0.97"
"2363","respuestas","answers","6.54","1.09"
"2364","imagen","image","6.54","1.23"
"2365","democracia","democracy","6.54","1.66"
"2366","start","start","6.54","1.39"
"2367","únicos","only","6.54","1.55"
"2368","escuela","school","6.54","1.69"
"2369","unica","only","6.54","1.45"
"2370","conocen","known","6.54","1.07"
"2371","narración","narrative","6.54","1.07"
"2372","creó","created","6.54","1.34"
"2373","sentidos","senses","6.54","1.23"
"2374","garantías","guarantees","6.54","0.97"
"2375","cortés","courteous","6.54","1.4"
"2376","porfa","porfa","6.54","1.36"
"2377","estudiado","studied","6.54","1.5"
"2378","poderosos","powerful","6.54","1.95"
"2379","antigüedades","antiques","6.54","1.3"
"2380","interesado","interested","6.54","1.27"
"2381","born","born","6.54","1.53"
"2382","absolutamente","absolutely","6.54","1.37"
"2383","cursos","courses","6.54","1.43"
"2384","november","november","6.54","1.3"
"2385","futuros","futures","6.54","1.66"
"2386","favor","favor","6.52","1.15"
"2387","project","project","6.52","1.22"
"2388","calefacción","heating","6.52","1.22"
"2389","extranjeros","foreign","6.52","1.13"
"2390","preciso","accurate","6.52","1.16"
