,corrupted_files
388,/srv/data/twitter_geography/2019/geography_2019_6_21_08.csv.gz
389,/srv/data/twitter_geography/2019/geography_2019_6_21_09.csv.gz
390,/srv/data/twitter_geography/2019/geography_2019_6_21_10.csv.gz
391,/srv/data/twitter_geography/2019/geography_2019_6_21_11.csv.gz
392,/srv/data/twitter_geography/2019/geography_2019_6_21_12.csv.gz
393,/srv/data/twitter_geography/2019/geography_2019_6_21_13.csv.gz
394,/srv/data/twitter_geography/2019/geography_2019_6_21_14.csv.gz
395,/srv/data/twitter_geography/2019/geography_2019_6_21_15.csv.gz
396,/srv/data/twitter_geography/2019/geography_2019_6_21_16.csv.gz
397,/srv/data/twitter_geography/2019/geography_2019_6_21_17.csv.gz
398,/srv/data/twitter_geography/2019/geography_2019_6_21_18.csv.gz
399,/srv/data/twitter_geography/2019/geography_2019_6_21_19.csv.gz
400,/srv/data/twitter_geography/2019/geography_2019_6_21_20.csv.gz
401,/srv/data/twitter_geography/2019/geography_2019_6_21_21.csv.gz
402,/srv/data/twitter_geography/2019/geography_2019_6_21_22.csv.gz
403,/srv/data/twitter_geography/2019/geography_2019_6_21_23.csv.gz
404,/srv/data/twitter_geography/2019/geography_2019_6_22_00.csv.gz
405,/srv/data/twitter_geography/2019/geography_2019_6_22_01.csv.gz
406,/srv/data/twitter_geography/2019/geography_2019_6_22_02.csv.gz
407,/srv/data/twitter_geography/2019/geography_2019_6_22_03.csv.gz
408,/srv/data/twitter_geography/2019/geography_2019_6_22_04.csv.gz
409,/srv/data/twitter_geography/2019/geography_2019_6_22_05.csv.gz
410,/srv/data/twitter_geography/2019/geography_2019_6_22_06.csv.gz
411,/srv/data/twitter_geography/2019/geography_2019_6_22_07.csv.gz
412,/srv/data/twitter_geography/2019/geography_2019_6_22_08.csv.gz
413,/srv/data/twitter_geography/2019/geography_2019_6_22_09.csv.gz
414,/srv/data/twitter_geography/2019/geography_2019_6_22_10.csv.gz
415,/srv/data/twitter_geography/2019/geography_2019_6_22_11.csv.gz
416,/srv/data/twitter_geography/2019/geography_2019_6_22_12.csv.gz
417,/srv/data/twitter_geography/2019/geography_2019_6_22_13.csv.gz
418,/srv/data/twitter_geography/2019/geography_2019_6_22_14.csv.gz
419,/srv/data/twitter_geography/2019/geography_2019_6_22_15.csv.gz
420,/srv/data/twitter_geography/2019/geography_2019_6_22_16.csv.gz
421,/srv/data/twitter_geography/2019/geography_2019_6_22_17.csv.gz
422,/srv/data/twitter_geography/2019/geography_2019_6_22_18.csv.gz
423,/srv/data/twitter_geography/2019/geography_2019_6_22_19.csv.gz
424,/srv/data/twitter_geography/2019/geography_2019_6_22_20.csv.gz
425,/srv/data/twitter_geography/2019/geography_2019_6_22_21.csv.gz
426,/srv/data/twitter_geography/2019/geography_2019_6_22_22.csv.gz
427,/srv/data/twitter_geography/2019/geography_2019_6_22_23.csv.gz
428,/srv/data/twitter_geography/2019/geography_2019_6_23_00.csv.gz
429,/srv/data/twitter_geography/2019/geography_2019_6_23_01.csv.gz
430,/srv/data/twitter_geography/2019/geography_2019_6_23_02.csv.gz
431,/srv/data/twitter_geography/2019/geography_2019_6_23_03.csv.gz
432,/srv/data/twitter_geography/2019/geography_2019_6_23_04.csv.gz
433,/srv/data/twitter_geography/2019/geography_2019_6_23_05.csv.gz
434,/srv/data/twitter_geography/2019/geography_2019_6_23_06.csv.gz
435,/srv/data/twitter_geography/2019/geography_2019_6_23_07.csv.gz
436,/srv/data/twitter_geography/2019/geography_2019_6_23_08.csv.gz
437,/srv/data/twitter_geography/2019/geography_2019_6_23_09.csv.gz
438,/srv/data/twitter_geography/2019/geography_2019_6_23_10.csv.gz
439,/srv/data/twitter_geography/2019/geography_2019_6_23_11.csv.gz
440,/srv/data/twitter_geography/2019/geography_2019_6_23_12.csv.gz
441,/srv/data/twitter_geography/2019/geography_2019_6_23_13.csv.gz
442,/srv/data/twitter_geography/2019/geography_2019_6_23_14.csv.gz
443,/srv/data/twitter_geography/2019/geography_2019_6_23_15.csv.gz
444,/srv/data/twitter_geography/2019/geography_2019_6_23_16.csv.gz
445,/srv/data/twitter_geography/2019/geography_2019_6_27_08.csv.gz
446,/srv/data/twitter_geography/2019/geography_2019_6_27_09.csv.gz
447,/srv/data/twitter_geography/2019/geography_2019_6_27_10.csv.gz
448,/srv/data/twitter_geography/2019/geography_2019_6_27_11.csv.gz
449,/srv/data/twitter_geography/2019/geography_2019_7_02_08.csv.gz
450,/srv/data/twitter_geography/2019/geography_2019_7_02_09.csv.gz
451,/srv/data/twitter_geography/2019/geography_2019_7_02_10.csv.gz
452,/srv/data/twitter_geography/2019/geography_2019_7_02_11.csv.gz
453,/srv/data/twitter_geography/2019/geography_2019_7_02_12.csv.gz
454,/srv/data/twitter_geography/2019/geography_2019_7_02_13.csv.gz
455,/srv/data/twitter_geography/2019/geography_2019_7_02_14.csv.gz
456,/srv/data/twitter_geography/2019/geography_2019_7_02_15.csv.gz
457,/srv/data/twitter_geography/2019/geography_2019_7_02_16.csv.gz
458,/srv/data/twitter_geography/2019/geography_2019_7_02_17.csv.gz
459,/srv/data/twitter_geography/2019/geography_2019_7_02_18.csv.gz
460,/srv/data/twitter_geography/2019/geography_2019_7_02_19.csv.gz
461,/srv/data/twitter_geography/2019/geography_2019_7_02_20.csv.gz
462,/srv/data/twitter_geography/2019/geography_2019_7_02_21.csv.gz
463,/srv/data/twitter_geography/2019/geography_2019_7_02_22.csv.gz
464,/srv/data/twitter_geography/2019/geography_2019_7_02_23.csv.gz
465,/srv/data/twitter_geography/2019/geography_2019_7_03_00.csv.gz
466,/srv/data/twitter_geography/2019/geography_2019_7_03_01.csv.gz
467,/srv/data/twitter_geography/2019/geography_2019_7_03_02.csv.gz
468,/srv/data/twitter_geography/2019/geography_2019_7_03_03.csv.gz
469,/srv/data/twitter_geography/2019/geography_2019_7_03_04.csv.gz
470,/srv/data/twitter_geography/2019/geography_2019_7_03_05.csv.gz
471,/srv/data/twitter_geography/2019/geography_2019_7_03_06.csv.gz
472,/srv/data/twitter_geography/2019/geography_2019_7_03_07.csv.gz
473,/srv/data/twitter_geography/2019/geography_2019_7_03_08.csv.gz
474,/srv/data/twitter_geography/2019/geography_2019_7_05_07.csv.gz
475,/srv/data/twitter_geography/2019/geography_2019_7_05_08.csv.gz
476,/srv/data/twitter_geography/2019/geography_2019_7_05_09.csv.gz
477,/srv/data/twitter_geography/2019/geography_2019_7_05_10.csv.gz
478,/srv/data/twitter_geography/2019/geography_2019_7_05_11.csv.gz
479,/srv/data/twitter_geography/2019/geography_2019_7_05_12.csv.gz
480,/srv/data/twitter_geography/2019/geography_2019_7_05_13.csv.gz
481,/srv/data/twitter_geography/2019/geography_2019_7_05_14.csv.gz
482,/srv/data/twitter_geography/2019/geography_2019_7_05_15.csv.gz
483,/srv/data/twitter_geography/2019/geography_2019_7_05_16.csv.gz
484,/srv/data/twitter_geography/2019/geography_2019_7_05_17.csv.gz
485,/srv/data/twitter_geography/2019/geography_2019_7_05_18.csv.gz
486,/srv/data/twitter_geography/2019/geography_2019_7_05_19.csv.gz
487,/srv/data/twitter_geography/2019/geography_2019_7_05_20.csv.gz
488,/srv/data/twitter_geography/2019/geography_2019_7_05_21.csv.gz
489,/srv/data/twitter_geography/2019/geography_2019_7_05_22.csv.gz
490,/srv/data/twitter_geography/2019/geography_2019_7_05_23.csv.gz
491,/srv/data/twitter_geography/2019/geography_2019_7_06_00.csv.gz
492,/srv/data/twitter_geography/2019/geography_2019_7_06_01.csv.gz
493,/srv/data/twitter_geography/2019/geography_2019_7_06_02.csv.gz
494,/srv/data/twitter_geography/2019/geography_2019_7_06_03.csv.gz
495,/srv/data/twitter_geography/2019/geography_2019_7_06_04.csv.gz
496,/srv/data/twitter_geography/2019/geography_2019_7_06_05.csv.gz
497,/srv/data/twitter_geography/2019/geography_2019_7_06_06.csv.gz
498,/srv/data/twitter_geography/2019/geography_2019_7_06_07.csv.gz
499,/srv/data/twitter_geography/2019/geography_2019_7_06_08.csv.gz
500,/srv/data/twitter_geography/2019/geography_2019_7_06_09.csv.gz
501,/srv/data/twitter_geography/2019/geography_2019_7_06_10.csv.gz
502,/srv/data/twitter_geography/2019/geography_2019_7_06_11.csv.gz
503,/srv/data/twitter_geography/2019/geography_2019_7_06_12.csv.gz
504,/srv/data/twitter_geography/2019/geography_2019_7_06_13.csv.gz
505,/srv/data/twitter_geography/2019/geography_2019_7_06_14.csv.gz
506,/srv/data/twitter_geography/2019/geography_2019_7_06_15.csv.gz
507,/srv/data/twitter_geography/2019/geography_2019_7_06_16.csv.gz
508,/srv/data/twitter_geography/2019/geography_2019_7_06_17.csv.gz
509,/srv/data/twitter_geography/2019/geography_2019_7_06_18.csv.gz
510,/srv/data/twitter_geography/2019/geography_2019_7_06_19.csv.gz
511,/srv/data/twitter_geography/2019/geography_2019_7_06_20.csv.gz
512,/srv/data/twitter_geography/2019/geography_2019_7_06_21.csv.gz
513,/srv/data/twitter_geography/2019/geography_2019_7_06_22.csv.gz
514,/srv/data/twitter_geography/2019/geography_2019_7_06_23.csv.gz
515,/srv/data/twitter_geography/2019/geography_2019_7_07_00.csv.gz
516,/srv/data/twitter_geography/2019/geography_2019_7_07_01.csv.gz
517,/srv/data/twitter_geography/2019/geography_2019_7_07_02.csv.gz
518,/srv/data/twitter_geography/2019/geography_2019_7_07_03.csv.gz
519,/srv/data/twitter_geography/2019/geography_2019_7_07_04.csv.gz
520,/srv/data/twitter_geography/2019/geography_2019_7_07_05.csv.gz
521,/srv/data/twitter_geography/2019/geography_2019_7_07_06.csv.gz
522,/srv/data/twitter_geography/2019/geography_2019_7_07_07.csv.gz
523,/srv/data/twitter_geography/2019/geography_2019_7_07_08.csv.gz
524,/srv/data/twitter_geography/2019/geography_2019_7_07_09.csv.gz
525,/srv/data/twitter_geography/2019/geography_2019_7_07_10.csv.gz
526,/srv/data/twitter_geography/2019/geography_2019_7_07_11.csv.gz
527,/srv/data/twitter_geography/2019/geography_2019_7_07_12.csv.gz
528,/srv/data/twitter_geography/2019/geography_2019_7_07_13.csv.gz
529,/srv/data/twitter_geography/2019/geography_2019_7_07_14.csv.gz
530,/srv/data/twitter_geography/2019/geography_2019_7_07_15.csv.gz
531,/srv/data/twitter_geography/2019/geography_2019_7_07_16.csv.gz
532,/srv/data/twitter_geography/2019/geography_2019_7_07_17.csv.gz
533,/srv/data/twitter_geography/2019/geography_2019_9_19_07.csv.gz
534,/srv/data/twitter_geography/2019/geography_2019_9_19_08.csv.gz
535,/srv/data/twitter_geography/2019/geography_2019_9_19_09.csv.gz
536,/srv/data/twitter_geography/2019/geography_2019_9_19_10.csv.gz
537,/srv/data/twitter_geography/2019/geography_2019_11_21_06.csv.gz
538,/srv/data/twitter_geography/2019/geography_2019_11_21_07.csv.gz
539,/srv/data/twitter_geography/2019/geography_2019_11_21_08.csv.gz
