,missing_files
325,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_04.csv.gz
326,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_05.csv.gz
327,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_06.csv.gz
328,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_07.csv.gz
329,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_08.csv.gz
330,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_09.csv.gz
331,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_10.csv.gz
332,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_11.csv.gz
333,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_12.csv.gz
334,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_13.csv.gz
335,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_14.csv.gz
336,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_15.csv.gz
337,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_16.csv.gz
338,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_17.csv.gz
339,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_18.csv.gz
340,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_19.csv.gz
341,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_20.csv.gz
342,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_21.csv.gz
343,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_22.csv.gz
344,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_23_23.csv.gz
345,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_00.csv.gz
346,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_01.csv.gz
347,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_02.csv.gz
348,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_03.csv.gz
349,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_04.csv.gz
350,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_05.csv.gz
351,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_06.csv.gz
352,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_07.csv.gz
353,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_08.csv.gz
354,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_09.csv.gz
355,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_10.csv.gz
356,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_11.csv.gz
357,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_12.csv.gz
358,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_13.csv.gz
359,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_14.csv.gz
360,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_15.csv.gz
361,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_16.csv.gz
362,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_17.csv.gz
363,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_18.csv.gz
364,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_19.csv.gz
365,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_20.csv.gz
366,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_21.csv.gz
367,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_22.csv.gz
368,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_24_23.csv.gz
369,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_00.csv.gz
370,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_01.csv.gz
371,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_02.csv.gz
372,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_03.csv.gz
373,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_04.csv.gz
374,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_05.csv.gz
375,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_06.csv.gz
376,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_07.csv.gz
377,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_08.csv.gz
378,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_09.csv.gz
379,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_10.csv.gz
380,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_11.csv.gz
381,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_12.csv.gz
382,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_13.csv.gz
383,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_14.csv.gz
384,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_15.csv.gz
385,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_16.csv.gz
386,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_17.csv.gz
387,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_18.csv.gz
388,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_19.csv.gz
389,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_20.csv.gz
390,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_21.csv.gz
391,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_22.csv.gz
392,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_25_23.csv.gz
393,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_00.csv.gz
394,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_01.csv.gz
395,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_02.csv.gz
396,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_03.csv.gz
397,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_04.csv.gz
398,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_05.csv.gz
399,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_06.csv.gz
400,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_07.csv.gz
401,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_08.csv.gz
402,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_09.csv.gz
403,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_10.csv.gz
404,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_11.csv.gz
405,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_12.csv.gz
406,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_13.csv.gz
407,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_14.csv.gz
408,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_15.csv.gz
409,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_16.csv.gz
410,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_17.csv.gz
411,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_18.csv.gz
412,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_19.csv.gz
413,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_20.csv.gz
414,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_21.csv.gz
415,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_22.csv.gz
416,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_26_23.csv.gz
417,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_00.csv.gz
418,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_01.csv.gz
419,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_02.csv.gz
420,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_03.csv.gz
421,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_04.csv.gz
422,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_05.csv.gz
423,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_06.csv.gz
424,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_07.csv.gz
425,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_08.csv.gz
426,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_09.csv.gz
427,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_10.csv.gz
428,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_11.csv.gz
429,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_12.csv.gz
430,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_13.csv.gz
431,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_14.csv.gz
432,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_15.csv.gz
433,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_16.csv.gz
434,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_17.csv.gz
435,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_18.csv.gz
436,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_19.csv.gz
437,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_20.csv.gz
438,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_21.csv.gz
439,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_22.csv.gz
440,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_27_23.csv.gz
441,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_00.csv.gz
442,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_01.csv.gz
443,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_02.csv.gz
444,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_03.csv.gz
445,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_04.csv.gz
446,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_05.csv.gz
447,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_06.csv.gz
448,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_07.csv.gz
449,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_08.csv.gz
450,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_09.csv.gz
451,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_10.csv.gz
452,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_11.csv.gz
453,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_12.csv.gz
454,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_13.csv.gz
455,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_14.csv.gz
456,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_15.csv.gz
457,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_16.csv.gz
458,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_17.csv.gz
459,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_18.csv.gz
460,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_19.csv.gz
461,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_20.csv.gz
462,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_21.csv.gz
463,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_22.csv.gz
464,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_28_23.csv.gz
465,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_00.csv.gz
466,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_01.csv.gz
467,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_02.csv.gz
468,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_03.csv.gz
469,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_04.csv.gz
470,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_05.csv.gz
471,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_06.csv.gz
472,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_07.csv.gz
473,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_08.csv.gz
474,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_09.csv.gz
475,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_10.csv.gz
476,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_11.csv.gz
477,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_12.csv.gz
478,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_13.csv.gz
479,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_14.csv.gz
480,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_15.csv.gz
481,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_16.csv.gz
482,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_17.csv.gz
483,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_18.csv.gz
484,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_19.csv.gz
485,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_20.csv.gz
486,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_21.csv.gz
487,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_22.csv.gz
488,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_29_23.csv.gz
489,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_00.csv.gz
490,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_01.csv.gz
491,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_02.csv.gz
492,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_03.csv.gz
493,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_04.csv.gz
494,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_05.csv.gz
495,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_06.csv.gz
496,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_07.csv.gz
497,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_08.csv.gz
498,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_09.csv.gz
499,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_10.csv.gz
500,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_11.csv.gz
501,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_12.csv.gz
502,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_13.csv.gz
503,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_14.csv.gz
504,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_15.csv.gz
505,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_16.csv.gz
506,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_17.csv.gz
507,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_18.csv.gz
508,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_19.csv.gz
509,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_20.csv.gz
510,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_21.csv.gz
511,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_22.csv.gz
512,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_9_30_23.csv.gz
