,missing_files
388,/srv/data/twitter_geography/2012/geography_2012_10_02_05.csv.gz
389,/srv/data/twitter_geography/2012/geography_2012_10_02_06.csv.gz
390,/srv/data/twitter_geography/2012/geography_2012_10_02_07.csv.gz
391,/srv/data/twitter_geography/2012/geography_2012_10_02_08.csv.gz
392,/srv/data/twitter_geography/2012/geography_2012_10_02_09.csv.gz
393,/srv/data/twitter_geography/2012/geography_2012_10_02_10.csv.gz
394,/srv/data/twitter_geography/2012/geography_2012_10_02_11.csv.gz
395,/srv/data/twitter_geography/2012/geography_2012_10_02_12.csv.gz
396,/srv/data/twitter_geography/2012/geography_2012_10_02_13.csv.gz
397,/srv/data/twitter_geography/2012/geography_2012_10_02_14.csv.gz
398,/srv/data/twitter_geography/2012/geography_2012_10_02_15.csv.gz
399,/srv/data/twitter_geography/2012/geography_2012_10_02_16.csv.gz
400,/srv/data/twitter_geography/2012/geography_2012_10_02_17.csv.gz
401,/srv/data/twitter_geography/2012/geography_2012_10_02_18.csv.gz
402,/srv/data/twitter_geography/2012/geography_2012_10_02_19.csv.gz
403,/srv/data/twitter_geography/2012/geography_2012_10_02_20.csv.gz
404,/srv/data/twitter_geography/2012/geography_2012_10_02_21.csv.gz
405,/srv/data/twitter_geography/2012/geography_2012_10_02_22.csv.gz
406,/srv/data/twitter_geography/2012/geography_2012_10_02_23.csv.gz
407,/srv/data/twitter_geography/2012/geography_2012_10_03_00.csv.gz
408,/srv/data/twitter_geography/2012/geography_2012_10_03_01.csv.gz
409,/srv/data/twitter_geography/2012/geography_2012_10_03_02.csv.gz
410,/srv/data/twitter_geography/2012/geography_2012_10_03_03.csv.gz
411,/srv/data/twitter_geography/2012/geography_2012_10_03_04.csv.gz
412,/srv/data/twitter_geography/2012/geography_2012_10_03_05.csv.gz
413,/srv/data/twitter_geography/2012/geography_2012_10_03_06.csv.gz
414,/srv/data/twitter_geography/2012/geography_2012_10_03_07.csv.gz
415,/srv/data/twitter_geography/2012/geography_2012_10_03_08.csv.gz
416,/srv/data/twitter_geography/2012/geography_2012_10_03_09.csv.gz
417,/srv/data/twitter_geography/2012/geography_2012_10_03_10.csv.gz
418,/srv/data/twitter_geography/2012/geography_2012_10_03_11.csv.gz
419,/srv/data/twitter_geography/2012/geography_2012_10_03_12.csv.gz
420,/srv/data/twitter_geography/2012/geography_2012_10_03_13.csv.gz
421,/srv/data/twitter_geography/2012/geography_2012_10_03_14.csv.gz
422,/srv/data/twitter_geography/2012/geography_2012_10_03_15.csv.gz
423,/srv/data/twitter_geography/2012/geography_2012_10_03_16.csv.gz
424,/srv/data/twitter_geography/2012/geography_2012_10_03_17.csv.gz
425,/srv/data/twitter_geography/2012/geography_2012_10_03_18.csv.gz
426,/srv/data/twitter_geography/2012/geography_2012_10_03_19.csv.gz
427,/srv/data/twitter_geography/2012/geography_2012_10_03_20.csv.gz
428,/srv/data/twitter_geography/2012/geography_2012_10_03_21.csv.gz
429,/srv/data/twitter_geography/2012/geography_2012_10_03_22.csv.gz
430,/srv/data/twitter_geography/2012/geography_2012_10_03_23.csv.gz
431,/srv/data/twitter_geography/2012/geography_2012_10_04_00.csv.gz
432,/srv/data/twitter_geography/2012/geography_2012_10_04_01.csv.gz
433,/srv/data/twitter_geography/2012/geography_2012_10_04_02.csv.gz
434,/srv/data/twitter_geography/2012/geography_2012_10_04_03.csv.gz
435,/srv/data/twitter_geography/2012/geography_2012_10_04_04.csv.gz
436,/srv/data/twitter_geography/2012/geography_2012_10_04_05.csv.gz
437,/srv/data/twitter_geography/2012/geography_2012_10_04_06.csv.gz
438,/srv/data/twitter_geography/2012/geography_2012_10_04_07.csv.gz
439,/srv/data/twitter_geography/2012/geography_2012_10_04_08.csv.gz
440,/srv/data/twitter_geography/2012/geography_2012_10_04_09.csv.gz
441,/srv/data/twitter_geography/2012/geography_2012_10_04_10.csv.gz
442,/srv/data/twitter_geography/2012/geography_2012_10_04_11.csv.gz
443,/srv/data/twitter_geography/2012/geography_2012_10_04_12.csv.gz
444,/srv/data/twitter_geography/2012/geography_2012_10_04_13.csv.gz
445,/srv/data/twitter_geography/2012/geography_2012_10_04_14.csv.gz
446,/srv/data/twitter_geography/2012/geography_2012_10_04_15.csv.gz
447,/srv/data/twitter_geography/2012/geography_2012_10_04_16.csv.gz
448,/srv/data/twitter_geography/2012/geography_2012_10_04_17.csv.gz
449,/srv/data/twitter_geography/2012/geography_2012_10_04_18.csv.gz
450,/srv/data/twitter_geography/2012/geography_2012_10_04_19.csv.gz
451,/srv/data/twitter_geography/2012/geography_2012_10_04_20.csv.gz
452,/srv/data/twitter_geography/2012/geography_2012_10_04_21.csv.gz
453,/srv/data/twitter_geography/2012/geography_2012_10_04_22.csv.gz
454,/srv/data/twitter_geography/2012/geography_2012_10_04_23.csv.gz
455,/srv/data/twitter_geography/2012/geography_2012_10_05_00.csv.gz
456,/srv/data/twitter_geography/2012/geography_2012_10_05_01.csv.gz
457,/srv/data/twitter_geography/2012/geography_2012_10_05_02.csv.gz
458,/srv/data/twitter_geography/2012/geography_2012_10_05_03.csv.gz
459,/srv/data/twitter_geography/2012/geography_2012_10_05_04.csv.gz
460,/srv/data/twitter_geography/2012/geography_2012_10_05_05.csv.gz
461,/srv/data/twitter_geography/2012/geography_2012_10_05_06.csv.gz
462,/srv/data/twitter_geography/2012/geography_2012_10_05_07.csv.gz
463,/srv/data/twitter_geography/2012/geography_2012_10_05_08.csv.gz
464,/srv/data/twitter_geography/2012/geography_2012_10_05_09.csv.gz
465,/srv/data/twitter_geography/2012/geography_2012_10_05_10.csv.gz
466,/srv/data/twitter_geography/2012/geography_2012_10_05_11.csv.gz
467,/srv/data/twitter_geography/2012/geography_2012_10_05_12.csv.gz
468,/srv/data/twitter_geography/2012/geography_2012_10_05_13.csv.gz
469,/srv/data/twitter_geography/2012/geography_2012_10_05_14.csv.gz
470,/srv/data/twitter_geography/2012/geography_2012_10_05_15.csv.gz
471,/srv/data/twitter_geography/2012/geography_2012_10_05_16.csv.gz
472,/srv/data/twitter_geography/2012/geography_2012_10_05_17.csv.gz
473,/srv/data/twitter_geography/2012/geography_2012_10_05_18.csv.gz
474,/srv/data/twitter_geography/2012/geography_2012_10_05_19.csv.gz
475,/srv/data/twitter_geography/2012/geography_2012_10_05_20.csv.gz
476,/srv/data/twitter_geography/2012/geography_2012_10_05_21.csv.gz
477,/srv/data/twitter_geography/2012/geography_2012_10_05_22.csv.gz
478,/srv/data/twitter_geography/2012/geography_2012_10_05_23.csv.gz
479,/srv/data/twitter_geography/2012/geography_2012_10_06_00.csv.gz
480,/srv/data/twitter_geography/2012/geography_2012_10_06_01.csv.gz
481,/srv/data/twitter_geography/2012/geography_2012_10_06_02.csv.gz
482,/srv/data/twitter_geography/2012/geography_2012_10_06_03.csv.gz
483,/srv/data/twitter_geography/2012/geography_2012_10_06_04.csv.gz
484,/srv/data/twitter_geography/2012/geography_2012_10_06_05.csv.gz
485,/srv/data/twitter_geography/2012/geography_2012_10_06_06.csv.gz
486,/srv/data/twitter_geography/2012/geography_2012_10_06_07.csv.gz
487,/srv/data/twitter_geography/2012/geography_2012_10_06_08.csv.gz
488,/srv/data/twitter_geography/2012/geography_2012_10_06_09.csv.gz
489,/srv/data/twitter_geography/2012/geography_2012_10_06_10.csv.gz
490,/srv/data/twitter_geography/2012/geography_2012_10_06_11.csv.gz
491,/srv/data/twitter_geography/2012/geography_2012_10_06_12.csv.gz
492,/srv/data/twitter_geography/2012/geography_2012_10_06_13.csv.gz
493,/srv/data/twitter_geography/2012/geography_2012_10_06_14.csv.gz
494,/srv/data/twitter_geography/2012/geography_2012_10_06_15.csv.gz
495,/srv/data/twitter_geography/2012/geography_2012_10_06_16.csv.gz
496,/srv/data/twitter_geography/2012/geography_2012_10_06_17.csv.gz
497,/srv/data/twitter_geography/2012/geography_2012_10_06_18.csv.gz
498,/srv/data/twitter_geography/2012/geography_2012_10_06_19.csv.gz
499,/srv/data/twitter_geography/2012/geography_2012_10_06_20.csv.gz
500,/srv/data/twitter_geography/2012/geography_2012_10_06_21.csv.gz
501,/srv/data/twitter_geography/2012/geography_2012_10_06_22.csv.gz
502,/srv/data/twitter_geography/2012/geography_2012_10_06_23.csv.gz
503,/srv/data/twitter_geography/2012/geography_2012_10_07_00.csv.gz
504,/srv/data/twitter_geography/2012/geography_2012_10_07_01.csv.gz
505,/srv/data/twitter_geography/2012/geography_2012_10_07_02.csv.gz
506,/srv/data/twitter_geography/2012/geography_2012_10_07_03.csv.gz
507,/srv/data/twitter_geography/2012/geography_2012_10_07_04.csv.gz
508,/srv/data/twitter_geography/2012/geography_2012_10_07_05.csv.gz
509,/srv/data/twitter_geography/2012/geography_2012_10_07_06.csv.gz
510,/srv/data/twitter_geography/2012/geography_2012_10_07_07.csv.gz
511,/srv/data/twitter_geography/2012/geography_2012_10_07_08.csv.gz
512,/srv/data/twitter_geography/2012/geography_2012_10_07_09.csv.gz
513,/srv/data/twitter_geography/2012/geography_2012_10_07_10.csv.gz
514,/srv/data/twitter_geography/2012/geography_2012_10_07_11.csv.gz
515,/srv/data/twitter_geography/2012/geography_2012_10_07_12.csv.gz
516,/srv/data/twitter_geography/2012/geography_2012_10_07_13.csv.gz
517,/srv/data/twitter_geography/2012/geography_2012_10_07_14.csv.gz
518,/srv/data/twitter_geography/2012/geography_2012_10_07_15.csv.gz
519,/srv/data/twitter_geography/2012/geography_2012_10_07_16.csv.gz
520,/srv/data/twitter_geography/2012/geography_2012_10_07_17.csv.gz
521,/srv/data/twitter_geography/2012/geography_2012_10_07_18.csv.gz
522,/srv/data/twitter_geography/2012/geography_2012_10_07_19.csv.gz
523,/srv/data/twitter_geography/2012/geography_2012_10_07_20.csv.gz
524,/srv/data/twitter_geography/2012/geography_2012_10_07_21.csv.gz
525,/srv/data/twitter_geography/2012/geography_2012_10_07_22.csv.gz
526,/srv/data/twitter_geography/2012/geography_2012_10_07_23.csv.gz
527,/srv/data/twitter_geography/2012/geography_2012_10_08_00.csv.gz
528,/srv/data/twitter_geography/2012/geography_2012_10_08_01.csv.gz
529,/srv/data/twitter_geography/2012/geography_2012_10_08_02.csv.gz
530,/srv/data/twitter_geography/2012/geography_2012_10_08_03.csv.gz
531,/srv/data/twitter_geography/2012/geography_2012_10_08_04.csv.gz
532,/srv/data/twitter_geography/2012/geography_2012_10_08_05.csv.gz
533,/srv/data/twitter_geography/2012/geography_2012_10_08_06.csv.gz
534,/srv/data/twitter_geography/2012/geography_2012_10_08_07.csv.gz
535,/srv/data/twitter_geography/2012/geography_2012_10_08_08.csv.gz
536,/srv/data/twitter_geography/2012/geography_2012_10_08_09.csv.gz
537,/srv/data/twitter_geography/2012/geography_2012_10_08_10.csv.gz
538,/srv/data/twitter_geography/2012/geography_2012_10_08_11.csv.gz
539,/srv/data/twitter_geography/2012/geography_2012_10_08_12.csv.gz
540,/srv/data/twitter_geography/2012/geography_2012_10_08_13.csv.gz
541,/srv/data/twitter_geography/2012/geography_2012_10_08_14.csv.gz
542,/srv/data/twitter_geography/2012/geography_2012_10_08_15.csv.gz
543,/srv/data/twitter_geography/2012/geography_2012_10_08_16.csv.gz
544,/srv/data/twitter_geography/2012/geography_2012_10_08_17.csv.gz
545,/srv/data/twitter_geography/2012/geography_2012_10_08_18.csv.gz
546,/srv/data/twitter_geography/2012/geography_2012_10_08_19.csv.gz
547,/srv/data/twitter_geography/2012/geography_2012_10_08_20.csv.gz
548,/srv/data/twitter_geography/2012/geography_2012_10_08_21.csv.gz
549,/srv/data/twitter_geography/2012/geography_2012_10_08_22.csv.gz
550,/srv/data/twitter_geography/2012/geography_2012_10_08_23.csv.gz
551,/srv/data/twitter_geography/2012/geography_2012_10_09_00.csv.gz
552,/srv/data/twitter_geography/2012/geography_2012_10_09_01.csv.gz
553,/srv/data/twitter_geography/2012/geography_2012_10_09_02.csv.gz
554,/srv/data/twitter_geography/2012/geography_2012_10_09_03.csv.gz
555,/srv/data/twitter_geography/2012/geography_2012_10_09_04.csv.gz
556,/srv/data/twitter_geography/2012/geography_2012_10_09_05.csv.gz
557,/srv/data/twitter_geography/2012/geography_2012_10_09_06.csv.gz
558,/srv/data/twitter_geography/2012/geography_2012_10_09_07.csv.gz
559,/srv/data/twitter_geography/2012/geography_2012_10_09_08.csv.gz
560,/srv/data/twitter_geography/2012/geography_2012_10_09_09.csv.gz
561,/srv/data/twitter_geography/2012/geography_2012_10_09_10.csv.gz
562,/srv/data/twitter_geography/2012/geography_2012_10_09_11.csv.gz
563,/srv/data/twitter_geography/2012/geography_2012_10_09_12.csv.gz
564,/srv/data/twitter_geography/2012/geography_2012_10_09_13.csv.gz
565,/srv/data/twitter_geography/2012/geography_2012_10_09_14.csv.gz
566,/srv/data/twitter_geography/2012/geography_2012_10_09_15.csv.gz
567,/srv/data/twitter_geography/2012/geography_2012_10_09_16.csv.gz
568,/srv/data/twitter_geography/2012/geography_2012_10_09_17.csv.gz
569,/srv/data/twitter_geography/2012/geography_2012_10_09_18.csv.gz
570,/srv/data/twitter_geography/2012/geography_2012_10_09_19.csv.gz
571,/srv/data/twitter_geography/2012/geography_2012_10_09_20.csv.gz
572,/srv/data/twitter_geography/2012/geography_2012_10_09_21.csv.gz
573,/srv/data/twitter_geography/2012/geography_2012_10_09_22.csv.gz
574,/srv/data/twitter_geography/2012/geography_2012_10_09_23.csv.gz
575,/srv/data/twitter_geography/2012/geography_2012_10_10_00.csv.gz
576,/srv/data/twitter_geography/2012/geography_2012_10_10_01.csv.gz
577,/srv/data/twitter_geography/2012/geography_2012_10_10_02.csv.gz
578,/srv/data/twitter_geography/2012/geography_2012_10_10_03.csv.gz
579,/srv/data/twitter_geography/2012/geography_2012_10_10_04.csv.gz
580,/srv/data/twitter_geography/2012/geography_2012_10_10_05.csv.gz
581,/srv/data/twitter_geography/2012/geography_2012_10_10_06.csv.gz
582,/srv/data/twitter_geography/2012/geography_2012_10_10_07.csv.gz
583,/srv/data/twitter_geography/2012/geography_2012_10_10_08.csv.gz
584,/srv/data/twitter_geography/2012/geography_2012_10_10_09.csv.gz
585,/srv/data/twitter_geography/2012/geography_2012_10_10_10.csv.gz
586,/srv/data/twitter_geography/2012/geography_2012_10_10_11.csv.gz
587,/srv/data/twitter_geography/2012/geography_2012_10_10_12.csv.gz
588,/srv/data/twitter_geography/2012/geography_2012_10_10_13.csv.gz
589,/srv/data/twitter_geography/2012/geography_2012_10_10_14.csv.gz
590,/srv/data/twitter_geography/2012/geography_2012_10_10_15.csv.gz
591,/srv/data/twitter_geography/2012/geography_2012_10_10_16.csv.gz
592,/srv/data/twitter_geography/2012/geography_2012_10_10_17.csv.gz
593,/srv/data/twitter_geography/2012/geography_2012_10_10_18.csv.gz
594,/srv/data/twitter_geography/2012/geography_2012_10_10_19.csv.gz
595,/srv/data/twitter_geography/2012/geography_2012_10_10_20.csv.gz
596,/srv/data/twitter_geography/2012/geography_2012_10_10_21.csv.gz
597,/srv/data/twitter_geography/2012/geography_2012_10_10_22.csv.gz
598,/srv/data/twitter_geography/2012/geography_2012_10_10_23.csv.gz
599,/srv/data/twitter_geography/2012/geography_2012_10_11_00.csv.gz
600,/srv/data/twitter_geography/2012/geography_2012_10_11_01.csv.gz
601,/srv/data/twitter_geography/2012/geography_2012_10_11_02.csv.gz
602,/srv/data/twitter_geography/2012/geography_2012_10_11_03.csv.gz
603,/srv/data/twitter_geography/2012/geography_2012_10_11_04.csv.gz
604,/srv/data/twitter_geography/2012/geography_2012_10_11_05.csv.gz
605,/srv/data/twitter_geography/2012/geography_2012_10_11_06.csv.gz
606,/srv/data/twitter_geography/2012/geography_2012_10_11_07.csv.gz
607,/srv/data/twitter_geography/2012/geography_2012_10_11_08.csv.gz
608,/srv/data/twitter_geography/2012/geography_2012_10_11_09.csv.gz
609,/srv/data/twitter_geography/2012/geography_2012_10_11_10.csv.gz
610,/srv/data/twitter_geography/2012/geography_2012_10_11_11.csv.gz
611,/srv/data/twitter_geography/2012/geography_2012_10_11_12.csv.gz
612,/srv/data/twitter_geography/2012/geography_2012_10_11_13.csv.gz
613,/srv/data/twitter_geography/2012/geography_2012_10_11_14.csv.gz
614,/srv/data/twitter_geography/2012/geography_2012_10_11_15.csv.gz
615,/srv/data/twitter_geography/2012/geography_2012_10_11_16.csv.gz
616,/srv/data/twitter_geography/2012/geography_2012_10_11_17.csv.gz
617,/srv/data/twitter_geography/2012/geography_2012_10_11_18.csv.gz
618,/srv/data/twitter_geography/2012/geography_2012_10_11_19.csv.gz
619,/srv/data/twitter_geography/2012/geography_2012_10_11_20.csv.gz
620,/srv/data/twitter_geography/2012/geography_2012_10_11_21.csv.gz
621,/srv/data/twitter_geography/2012/geography_2012_10_11_22.csv.gz
622,/srv/data/twitter_geography/2012/geography_2012_10_11_23.csv.gz
623,/srv/data/twitter_geography/2012/geography_2012_10_12_00.csv.gz
624,/srv/data/twitter_geography/2012/geography_2012_10_12_02.csv.gz
625,/srv/data/twitter_geography/2012/geography_2012_10_12_03.csv.gz
626,/srv/data/twitter_geography/2012/geography_2012_10_12_04.csv.gz
627,/srv/data/twitter_geography/2012/geography_2012_10_12_05.csv.gz
628,/srv/data/twitter_geography/2012/geography_2012_10_12_06.csv.gz
629,/srv/data/twitter_geography/2012/geography_2012_10_12_07.csv.gz
630,/srv/data/twitter_geography/2012/geography_2012_10_12_08.csv.gz
631,/srv/data/twitter_geography/2012/geography_2012_10_12_09.csv.gz
632,/srv/data/twitter_geography/2012/geography_2012_10_12_10.csv.gz
633,/srv/data/twitter_geography/2012/geography_2012_10_12_11.csv.gz
634,/srv/data/twitter_geography/2012/geography_2012_10_12_12.csv.gz
635,/srv/data/twitter_geography/2012/geography_2012_10_12_13.csv.gz
636,/srv/data/twitter_geography/2012/geography_2012_10_12_14.csv.gz
637,/srv/data/twitter_geography/2012/geography_2012_10_12_15.csv.gz
638,/srv/data/twitter_geography/2012/geography_2012_10_12_16.csv.gz
639,/srv/data/twitter_geography/2012/geography_2012_10_12_17.csv.gz
640,/srv/data/twitter_geography/2012/geography_2012_10_12_18.csv.gz
641,/srv/data/twitter_geography/2012/geography_2012_10_12_19.csv.gz
642,/srv/data/twitter_geography/2012/geography_2012_10_12_20.csv.gz
643,/srv/data/twitter_geography/2012/geography_2012_10_12_22.csv.gz
644,/srv/data/twitter_geography/2012/geography_2012_10_13_00.csv.gz
645,/srv/data/twitter_geography/2012/geography_2012_10_13_01.csv.gz
646,/srv/data/twitter_geography/2012/geography_2012_10_13_02.csv.gz
647,/srv/data/twitter_geography/2012/geography_2012_10_13_03.csv.gz
648,/srv/data/twitter_geography/2012/geography_2012_10_13_04.csv.gz
649,/srv/data/twitter_geography/2012/geography_2012_10_13_05.csv.gz
650,/srv/data/twitter_geography/2012/geography_2012_10_13_06.csv.gz
651,/srv/data/twitter_geography/2012/geography_2012_10_13_07.csv.gz
652,/srv/data/twitter_geography/2012/geography_2012_10_13_08.csv.gz
653,/srv/data/twitter_geography/2012/geography_2012_10_13_09.csv.gz
654,/srv/data/twitter_geography/2012/geography_2012_10_13_10.csv.gz
655,/srv/data/twitter_geography/2012/geography_2012_10_13_11.csv.gz
656,/srv/data/twitter_geography/2012/geography_2012_10_13_12.csv.gz
657,/srv/data/twitter_geography/2012/geography_2012_10_13_13.csv.gz
658,/srv/data/twitter_geography/2012/geography_2012_10_13_14.csv.gz
659,/srv/data/twitter_geography/2012/geography_2012_10_13_15.csv.gz
660,/srv/data/twitter_geography/2012/geography_2012_10_13_16.csv.gz
661,/srv/data/twitter_geography/2012/geography_2012_10_13_17.csv.gz
662,/srv/data/twitter_geography/2012/geography_2012_10_13_18.csv.gz
663,/srv/data/twitter_geography/2012/geography_2012_10_13_19.csv.gz
664,/srv/data/twitter_geography/2012/geography_2012_10_13_20.csv.gz
665,/srv/data/twitter_geography/2012/geography_2012_10_13_21.csv.gz
666,/srv/data/twitter_geography/2012/geography_2012_10_13_22.csv.gz
667,/srv/data/twitter_geography/2012/geography_2012_10_13_23.csv.gz
668,/srv/data/twitter_geography/2012/geography_2012_10_14_00.csv.gz
669,/srv/data/twitter_geography/2012/geography_2012_10_14_01.csv.gz
670,/srv/data/twitter_geography/2012/geography_2012_10_14_02.csv.gz
671,/srv/data/twitter_geography/2012/geography_2012_10_14_03.csv.gz
672,/srv/data/twitter_geography/2012/geography_2012_10_14_04.csv.gz
673,/srv/data/twitter_geography/2012/geography_2012_10_14_05.csv.gz
674,/srv/data/twitter_geography/2012/geography_2012_10_14_06.csv.gz
675,/srv/data/twitter_geography/2012/geography_2012_10_14_07.csv.gz
676,/srv/data/twitter_geography/2012/geography_2012_10_14_08.csv.gz
677,/srv/data/twitter_geography/2012/geography_2012_10_14_09.csv.gz
678,/srv/data/twitter_geography/2012/geography_2012_10_14_10.csv.gz
679,/srv/data/twitter_geography/2012/geography_2012_10_14_11.csv.gz
680,/srv/data/twitter_geography/2012/geography_2012_10_14_12.csv.gz
681,/srv/data/twitter_geography/2012/geography_2012_10_14_13.csv.gz
682,/srv/data/twitter_geography/2012/geography_2012_10_14_14.csv.gz
683,/srv/data/twitter_geography/2012/geography_2012_10_14_15.csv.gz
684,/srv/data/twitter_geography/2012/geography_2012_10_14_16.csv.gz
685,/srv/data/twitter_geography/2012/geography_2012_10_14_17.csv.gz
686,/srv/data/twitter_geography/2012/geography_2012_10_14_18.csv.gz
687,/srv/data/twitter_geography/2012/geography_2012_10_14_19.csv.gz
688,/srv/data/twitter_geography/2012/geography_2012_10_14_20.csv.gz
689,/srv/data/twitter_geography/2012/geography_2012_10_14_21.csv.gz
690,/srv/data/twitter_geography/2012/geography_2012_10_14_22.csv.gz
691,/srv/data/twitter_geography/2012/geography_2012_10_14_23.csv.gz
692,/srv/data/twitter_geography/2012/geography_2012_10_15_00.csv.gz
693,/srv/data/twitter_geography/2012/geography_2012_10_15_01.csv.gz
694,/srv/data/twitter_geography/2012/geography_2012_10_15_02.csv.gz
695,/srv/data/twitter_geography/2012/geography_2012_10_15_03.csv.gz
696,/srv/data/twitter_geography/2012/geography_2012_10_15_04.csv.gz
697,/srv/data/twitter_geography/2012/geography_2012_10_15_05.csv.gz
698,/srv/data/twitter_geography/2012/geography_2012_10_15_06.csv.gz
699,/srv/data/twitter_geography/2012/geography_2012_10_15_07.csv.gz
700,/srv/data/twitter_geography/2012/geography_2012_10_15_09.csv.gz
701,/srv/data/twitter_geography/2012/geography_2012_10_15_10.csv.gz
702,/srv/data/twitter_geography/2012/geography_2012_10_15_11.csv.gz
703,/srv/data/twitter_geography/2012/geography_2012_10_15_12.csv.gz
704,/srv/data/twitter_geography/2012/geography_2012_10_15_13.csv.gz
705,/srv/data/twitter_geography/2012/geography_2012_10_15_14.csv.gz
706,/srv/data/twitter_geography/2012/geography_2012_10_15_15.csv.gz
707,/srv/data/twitter_geography/2012/geography_2012_10_15_16.csv.gz
708,/srv/data/twitter_geography/2012/geography_2012_10_15_17.csv.gz
709,/srv/data/twitter_geography/2012/geography_2012_10_15_18.csv.gz
710,/srv/data/twitter_geography/2012/geography_2012_10_15_19.csv.gz
711,/srv/data/twitter_geography/2012/geography_2012_10_15_20.csv.gz
712,/srv/data/twitter_geography/2012/geography_2012_10_15_21.csv.gz
713,/srv/data/twitter_geography/2012/geography_2012_10_15_22.csv.gz
714,/srv/data/twitter_geography/2012/geography_2012_10_15_23.csv.gz
715,/srv/data/twitter_geography/2012/geography_2012_10_16_00.csv.gz
716,/srv/data/twitter_geography/2012/geography_2012_10_16_01.csv.gz
717,/srv/data/twitter_geography/2012/geography_2012_10_16_02.csv.gz
718,/srv/data/twitter_geography/2012/geography_2012_10_16_03.csv.gz
719,/srv/data/twitter_geography/2012/geography_2012_10_16_04.csv.gz
720,/srv/data/twitter_geography/2012/geography_2012_10_16_05.csv.gz
721,/srv/data/twitter_geography/2012/geography_2012_10_16_06.csv.gz
722,/srv/data/twitter_geography/2012/geography_2012_10_16_07.csv.gz
723,/srv/data/twitter_geography/2012/geography_2012_10_16_08.csv.gz
724,/srv/data/twitter_geography/2012/geography_2012_10_16_09.csv.gz
725,/srv/data/twitter_geography/2012/geography_2012_10_16_10.csv.gz
726,/srv/data/twitter_geography/2012/geography_2012_10_16_11.csv.gz
727,/srv/data/twitter_geography/2012/geography_2012_10_16_12.csv.gz
728,/srv/data/twitter_geography/2012/geography_2012_10_16_13.csv.gz
729,/srv/data/twitter_geography/2012/geography_2012_10_16_14.csv.gz
730,/srv/data/twitter_geography/2012/geography_2012_10_16_15.csv.gz
731,/srv/data/twitter_geography/2012/geography_2012_10_16_16.csv.gz
732,/srv/data/twitter_geography/2012/geography_2012_10_16_17.csv.gz
733,/srv/data/twitter_geography/2012/geography_2012_10_16_18.csv.gz
734,/srv/data/twitter_geography/2012/geography_2012_10_16_19.csv.gz
735,/srv/data/twitter_geography/2012/geography_2012_10_16_20.csv.gz
736,/srv/data/twitter_geography/2012/geography_2012_10_16_21.csv.gz
737,/srv/data/twitter_geography/2012/geography_2012_10_16_22.csv.gz
738,/srv/data/twitter_geography/2012/geography_2012_10_16_23.csv.gz
739,/srv/data/twitter_geography/2012/geography_2012_10_17_00.csv.gz
740,/srv/data/twitter_geography/2012/geography_2012_10_17_02.csv.gz
741,/srv/data/twitter_geography/2012/geography_2012_10_17_03.csv.gz
742,/srv/data/twitter_geography/2012/geography_2012_10_17_04.csv.gz
743,/srv/data/twitter_geography/2012/geography_2012_10_17_05.csv.gz
744,/srv/data/twitter_geography/2012/geography_2012_10_17_06.csv.gz
745,/srv/data/twitter_geography/2012/geography_2012_10_17_07.csv.gz
746,/srv/data/twitter_geography/2012/geography_2012_10_17_08.csv.gz
747,/srv/data/twitter_geography/2012/geography_2012_10_17_09.csv.gz
748,/srv/data/twitter_geography/2012/geography_2012_10_17_10.csv.gz
749,/srv/data/twitter_geography/2012/geography_2012_10_17_11.csv.gz
750,/srv/data/twitter_geography/2012/geography_2012_10_17_12.csv.gz
751,/srv/data/twitter_geography/2012/geography_2012_10_17_13.csv.gz
752,/srv/data/twitter_geography/2012/geography_2012_10_17_14.csv.gz
753,/srv/data/twitter_geography/2012/geography_2012_10_17_15.csv.gz
754,/srv/data/twitter_geography/2012/geography_2012_10_17_16.csv.gz
755,/srv/data/twitter_geography/2012/geography_2012_10_17_17.csv.gz
756,/srv/data/twitter_geography/2012/geography_2012_10_17_18.csv.gz
757,/srv/data/twitter_geography/2012/geography_2012_10_17_19.csv.gz
758,/srv/data/twitter_geography/2012/geography_2012_10_17_20.csv.gz
759,/srv/data/twitter_geography/2012/geography_2012_10_17_21.csv.gz
760,/srv/data/twitter_geography/2012/geography_2012_10_17_22.csv.gz
761,/srv/data/twitter_geography/2012/geography_2012_10_17_23.csv.gz
762,/srv/data/twitter_geography/2012/geography_2012_10_18_00.csv.gz
763,/srv/data/twitter_geography/2012/geography_2012_10_18_01.csv.gz
764,/srv/data/twitter_geography/2012/geography_2012_10_18_02.csv.gz
765,/srv/data/twitter_geography/2012/geography_2012_10_18_03.csv.gz
766,/srv/data/twitter_geography/2012/geography_2012_10_18_04.csv.gz
767,/srv/data/twitter_geography/2012/geography_2012_10_18_05.csv.gz
768,/srv/data/twitter_geography/2012/geography_2012_10_18_06.csv.gz
769,/srv/data/twitter_geography/2012/geography_2012_10_18_07.csv.gz
770,/srv/data/twitter_geography/2012/geography_2012_10_18_08.csv.gz
771,/srv/data/twitter_geography/2012/geography_2012_10_18_09.csv.gz
772,/srv/data/twitter_geography/2012/geography_2012_10_18_10.csv.gz
773,/srv/data/twitter_geography/2012/geography_2012_10_18_11.csv.gz
774,/srv/data/twitter_geography/2012/geography_2012_10_18_12.csv.gz
775,/srv/data/twitter_geography/2012/geography_2012_10_18_13.csv.gz
