,corrupted_files
325,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_09.csv.gz
326,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_10.csv.gz
327,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_11.csv.gz
328,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_12.csv.gz
329,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_13.csv.gz
330,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_14.csv.gz
331,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_15.csv.gz
332,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_16.csv.gz
333,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_17.csv.gz
334,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_18.csv.gz
335,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_19.csv.gz
336,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_20.csv.gz
337,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_21.csv.gz
338,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_22.csv.gz
339,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_24_23.csv.gz
340,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_00.csv.gz
341,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_01.csv.gz
342,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_02.csv.gz
343,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_03.csv.gz
344,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_04.csv.gz
345,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_05.csv.gz
346,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_06.csv.gz
347,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_07.csv.gz
348,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_08.csv.gz
349,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_09.csv.gz
350,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_10.csv.gz
351,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_11.csv.gz
352,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_12.csv.gz
353,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_13.csv.gz
354,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_14.csv.gz
355,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_15.csv.gz
356,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_16.csv.gz
357,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_17.csv.gz
358,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_18.csv.gz
359,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_19.csv.gz
360,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_20.csv.gz
361,/srv/data/twitter_sentiment/2017/bert_sentiment_2017_12_25_21.csv.gz
