,corrupted_files
388,/srv/data/twitter_geography/2018/geography_2018_10_24_04.csv.gz
389,/srv/data/twitter_geography/2018/geography_2018_10_24_05.csv.gz
390,/srv/data/twitter_geography/2018/geography_2018_10_24_06.csv.gz
391,/srv/data/twitter_geography/2018/geography_2018_10_24_07.csv.gz
392,/srv/data/twitter_geography/2018/geography_2018_10_24_08.csv.gz
393,/srv/data/twitter_geography/2018/geography_2018_10_24_09.csv.gz
394,/srv/data/twitter_geography/2018/geography_2018_10_24_10.csv.gz
395,/srv/data/twitter_geography/2018/geography_2018_10_24_11.csv.gz
396,/srv/data/twitter_geography/2018/geography_2018_10_24_12.csv.gz
397,/srv/data/twitter_geography/2018/geography_2018_10_24_13.csv.gz
398,/srv/data/twitter_geography/2018/geography_2018_10_24_14.csv.gz
399,/srv/data/twitter_geography/2018/geography_2018_10_24_15.csv.gz
400,/srv/data/twitter_geography/2018/geography_2018_10_24_16.csv.gz
401,/srv/data/twitter_geography/2018/geography_2018_10_24_17.csv.gz
402,/srv/data/twitter_geography/2018/geography_2018_10_24_18.csv.gz
403,/srv/data/twitter_geography/2018/geography_2018_10_24_19.csv.gz
404,/srv/data/twitter_geography/2018/geography_2018_10_24_20.csv.gz
405,/srv/data/twitter_geography/2018/geography_2018_10_24_23.csv.gz
406,/srv/data/twitter_geography/2018/geography_2018_10_25_00.csv.gz
407,/srv/data/twitter_geography/2018/geography_2018_10_25_03.csv.gz
408,/srv/data/twitter_geography/2018/geography_2018_10_25_04.csv.gz
409,/srv/data/twitter_geography/2018/geography_2018_10_25_05.csv.gz
410,/srv/data/twitter_geography/2018/geography_2018_10_25_09.csv.gz
411,/srv/data/twitter_geography/2018/geography_2018_10_25_10.csv.gz
412,/srv/data/twitter_geography/2018/geography_2018_10_25_12.csv.gz
413,/srv/data/twitter_geography/2018/geography_2018_10_25_13.csv.gz
414,/srv/data/twitter_geography/2018/geography_2018_10_25_14.csv.gz
415,/srv/data/twitter_geography/2018/geography_2018_10_25_15.csv.gz
416,/srv/data/twitter_geography/2018/geography_2018_10_25_16.csv.gz
417,/srv/data/twitter_geography/2018/geography_2018_10_25_17.csv.gz
418,/srv/data/twitter_geography/2018/geography_2018_10_25_18.csv.gz
419,/srv/data/twitter_geography/2018/geography_2018_10_25_19.csv.gz
420,/srv/data/twitter_geography/2018/geography_2018_10_25_20.csv.gz
421,/srv/data/twitter_geography/2018/geography_2018_10_25_21.csv.gz
422,/srv/data/twitter_geography/2018/geography_2018_10_25_23.csv.gz
423,/srv/data/twitter_geography/2018/geography_2018_10_26_00.csv.gz
424,/srv/data/twitter_geography/2018/geography_2018_10_26_03.csv.gz
425,/srv/data/twitter_geography/2018/geography_2018_10_26_05.csv.gz
426,/srv/data/twitter_geography/2018/geography_2018_10_26_07.csv.gz
427,/srv/data/twitter_geography/2018/geography_2018_10_26_09.csv.gz
428,/srv/data/twitter_geography/2018/geography_2018_10_26_10.csv.gz
429,/srv/data/twitter_geography/2018/geography_2018_10_26_12.csv.gz
430,/srv/data/twitter_geography/2018/geography_2018_10_26_13.csv.gz
431,/srv/data/twitter_geography/2018/geography_2018_10_26_14.csv.gz
432,/srv/data/twitter_geography/2018/geography_2018_10_26_15.csv.gz
433,/srv/data/twitter_geography/2018/geography_2018_10_26_18.csv.gz
434,/srv/data/twitter_geography/2018/geography_2018_10_26_19.csv.gz
435,/srv/data/twitter_geography/2018/geography_2018_10_26_22.csv.gz
436,/srv/data/twitter_geography/2018/geography_2018_10_26_23.csv.gz
437,/srv/data/twitter_geography/2018/geography_2018_10_27_03.csv.gz
438,/srv/data/twitter_geography/2018/geography_2018_10_27_04.csv.gz
439,/srv/data/twitter_geography/2018/geography_2018_10_27_05.csv.gz
440,/srv/data/twitter_geography/2018/geography_2018_10_27_06.csv.gz
441,/srv/data/twitter_geography/2018/geography_2018_10_27_09.csv.gz
442,/srv/data/twitter_geography/2018/geography_2018_10_27_10.csv.gz
443,/srv/data/twitter_geography/2018/geography_2018_10_27_11.csv.gz
444,/srv/data/twitter_geography/2018/geography_2018_10_27_12.csv.gz
445,/srv/data/twitter_geography/2018/geography_2018_10_27_13.csv.gz
446,/srv/data/twitter_geography/2018/geography_2018_10_27_14.csv.gz
447,/srv/data/twitter_geography/2018/geography_2018_10_27_19.csv.gz
448,/srv/data/twitter_geography/2018/geography_2018_10_27_21.csv.gz
449,/srv/data/twitter_geography/2018/geography_2018_10_27_22.csv.gz
450,/srv/data/twitter_geography/2018/geography_2018_10_27_23.csv.gz
451,/srv/data/twitter_geography/2018/geography_2018_10_28_01.csv.gz
452,/srv/data/twitter_geography/2018/geography_2018_10_28_02.csv.gz
453,/srv/data/twitter_geography/2018/geography_2018_10_28_03.csv.gz
454,/srv/data/twitter_geography/2018/geography_2018_10_28_05.csv.gz
455,/srv/data/twitter_geography/2018/geography_2018_10_28_08.csv.gz
456,/srv/data/twitter_geography/2018/geography_2018_10_28_13.csv.gz
457,/srv/data/twitter_geography/2018/geography_2018_10_28_16.csv.gz
458,/srv/data/twitter_geography/2018/geography_2018_10_28_18.csv.gz
459,/srv/data/twitter_geography/2018/geography_2018_10_28_20.csv.gz
460,/srv/data/twitter_geography/2018/geography_2018_10_28_22.csv.gz
461,/srv/data/twitter_geography/2018/geography_2018_10_29_01.csv.gz
462,/srv/data/twitter_geography/2018/geography_2018_10_29_02.csv.gz
463,/srv/data/twitter_geography/2018/geography_2018_10_29_03.csv.gz
464,/srv/data/twitter_geography/2018/geography_2018_10_29_04.csv.gz
465,/srv/data/twitter_geography/2018/geography_2018_10_29_05.csv.gz
466,/srv/data/twitter_geography/2018/geography_2018_10_29_06.csv.gz
467,/srv/data/twitter_geography/2018/geography_2018_10_29_07.csv.gz
468,/srv/data/twitter_geography/2018/geography_2018_10_29_08.csv.gz
469,/srv/data/twitter_geography/2018/geography_2018_10_29_10.csv.gz
470,/srv/data/twitter_geography/2018/geography_2018_10_29_13.csv.gz
471,/srv/data/twitter_geography/2018/geography_2018_10_29_14.csv.gz
472,/srv/data/twitter_geography/2018/geography_2018_10_29_16.csv.gz
473,/srv/data/twitter_geography/2018/geography_2018_10_29_17.csv.gz
474,/srv/data/twitter_geography/2018/geography_2018_10_29_20.csv.gz
475,/srv/data/twitter_geography/2018/geography_2018_10_29_22.csv.gz
476,/srv/data/twitter_geography/2018/geography_2018_10_29_23.csv.gz
477,/srv/data/twitter_geography/2018/geography_2018_10_30_00.csv.gz
478,/srv/data/twitter_geography/2018/geography_2018_10_30_01.csv.gz
479,/srv/data/twitter_geography/2018/geography_2018_10_30_02.csv.gz
480,/srv/data/twitter_geography/2018/geography_2018_10_30_03.csv.gz
481,/srv/data/twitter_geography/2018/geography_2018_10_30_06.csv.gz
482,/srv/data/twitter_geography/2018/geography_2018_10_30_07.csv.gz
483,/srv/data/twitter_geography/2018/geography_2018_10_30_08.csv.gz
484,/srv/data/twitter_geography/2018/geography_2018_10_30_09.csv.gz
485,/srv/data/twitter_geography/2018/geography_2018_10_30_10.csv.gz
486,/srv/data/twitter_geography/2018/geography_2018_10_30_11.csv.gz
487,/srv/data/twitter_geography/2018/geography_2018_10_30_12.csv.gz
488,/srv/data/twitter_geography/2018/geography_2018_10_30_13.csv.gz
489,/srv/data/twitter_geography/2018/geography_2018_10_30_14.csv.gz
490,/srv/data/twitter_geography/2018/geography_2018_10_30_15.csv.gz
491,/srv/data/twitter_geography/2018/geography_2018_10_30_17.csv.gz
492,/srv/data/twitter_geography/2018/geography_2018_10_30_18.csv.gz
493,/srv/data/twitter_geography/2018/geography_2018_10_30_19.csv.gz
494,/srv/data/twitter_geography/2018/geography_2018_10_30_20.csv.gz
495,/srv/data/twitter_geography/2018/geography_2018_10_30_21.csv.gz
496,/srv/data/twitter_geography/2018/geography_2018_10_30_22.csv.gz
497,/srv/data/twitter_geography/2018/geography_2018_10_30_23.csv.gz
498,/srv/data/twitter_geography/2018/geography_2018_10_31_00.csv.gz
499,/srv/data/twitter_geography/2018/geography_2018_10_31_01.csv.gz
500,/srv/data/twitter_geography/2018/geography_2018_10_31_02.csv.gz
501,/srv/data/twitter_geography/2018/geography_2018_10_31_03.csv.gz
502,/srv/data/twitter_geography/2018/geography_2018_10_31_04.csv.gz
503,/srv/data/twitter_geography/2018/geography_2018_10_31_05.csv.gz
504,/srv/data/twitter_geography/2018/geography_2018_10_31_06.csv.gz
505,/srv/data/twitter_geography/2018/geography_2018_10_31_07.csv.gz
506,/srv/data/twitter_geography/2018/geography_2018_10_31_08.csv.gz
507,/srv/data/twitter_geography/2018/geography_2018_10_31_09.csv.gz
508,/srv/data/twitter_geography/2018/geography_2018_10_31_10.csv.gz
509,/srv/data/twitter_geography/2018/geography_2018_10_31_11.csv.gz
510,/srv/data/twitter_geography/2018/geography_2018_10_31_12.csv.gz
511,/srv/data/twitter_geography/2018/geography_2018_10_31_13.csv.gz
512,/srv/data/twitter_geography/2018/geography_2018_10_31_14.csv.gz
513,/srv/data/twitter_geography/2018/geography_2018_10_31_15.csv.gz
514,/srv/data/twitter_geography/2018/geography_2018_10_31_16.csv.gz
515,/srv/data/twitter_geography/2018/geography_2018_10_31_17.csv.gz
516,/srv/data/twitter_geography/2018/geography_2018_10_31_18.csv.gz
517,/srv/data/twitter_geography/2018/geography_2018_10_31_19.csv.gz
518,/srv/data/twitter_geography/2018/geography_2018_10_31_20.csv.gz
519,/srv/data/twitter_geography/2018/geography_2018_10_31_21.csv.gz
520,/srv/data/twitter_geography/2018/geography_2018_10_31_22.csv.gz
521,/srv/data/twitter_geography/2018/geography_2018_11_01_00.csv.gz
522,/srv/data/twitter_geography/2018/geography_2018_11_01_01.csv.gz
523,/srv/data/twitter_geography/2018/geography_2018_11_01_02.csv.gz
524,/srv/data/twitter_geography/2018/geography_2018_11_01_06.csv.gz
525,/srv/data/twitter_geography/2018/geography_2018_11_01_08.csv.gz
526,/srv/data/twitter_geography/2018/geography_2018_11_01_10.csv.gz
527,/srv/data/twitter_geography/2018/geography_2018_11_01_12.csv.gz
528,/srv/data/twitter_geography/2018/geography_2018_11_01_13.csv.gz
529,/srv/data/twitter_geography/2018/geography_2018_11_01_15.csv.gz
530,/srv/data/twitter_geography/2018/geography_2018_11_01_16.csv.gz
531,/srv/data/twitter_geography/2018/geography_2018_11_01_17.csv.gz
532,/srv/data/twitter_geography/2018/geography_2018_11_01_18.csv.gz
533,/srv/data/twitter_geography/2018/geography_2018_11_01_19.csv.gz
534,/srv/data/twitter_geography/2018/geography_2018_11_01_20.csv.gz
535,/srv/data/twitter_geography/2018/geography_2018_11_01_21.csv.gz
536,/srv/data/twitter_geography/2018/geography_2018_11_01_22.csv.gz
537,/srv/data/twitter_geography/2018/geography_2018_11_01_23.csv.gz
538,/srv/data/twitter_geography/2018/geography_2018_11_02_02.csv.gz
539,/srv/data/twitter_geography/2018/geography_2018_11_02_03.csv.gz
540,/srv/data/twitter_geography/2018/geography_2018_11_02_04.csv.gz
541,/srv/data/twitter_geography/2018/geography_2018_11_02_05.csv.gz
542,/srv/data/twitter_geography/2018/geography_2018_11_02_06.csv.gz
543,/srv/data/twitter_geography/2018/geography_2018_11_02_07.csv.gz
544,/srv/data/twitter_geography/2018/geography_2018_11_02_08.csv.gz
545,/srv/data/twitter_geography/2018/geography_2018_11_02_09.csv.gz
546,/srv/data/twitter_geography/2018/geography_2018_11_02_10.csv.gz
547,/srv/data/twitter_geography/2018/geography_2018_11_02_11.csv.gz
548,/srv/data/twitter_geography/2018/geography_2018_11_02_12.csv.gz
549,/srv/data/twitter_geography/2018/geography_2018_11_02_13.csv.gz
550,/srv/data/twitter_geography/2018/geography_2018_11_02_14.csv.gz
551,/srv/data/twitter_geography/2018/geography_2018_11_02_15.csv.gz
552,/srv/data/twitter_geography/2018/geography_2018_11_02_16.csv.gz
553,/srv/data/twitter_geography/2018/geography_2018_11_02_17.csv.gz
554,/srv/data/twitter_geography/2018/geography_2018_11_02_18.csv.gz
555,/srv/data/twitter_geography/2018/geography_2018_11_02_19.csv.gz
556,/srv/data/twitter_geography/2018/geography_2018_11_02_20.csv.gz
557,/srv/data/twitter_geography/2018/geography_2018_11_02_21.csv.gz
558,/srv/data/twitter_geography/2018/geography_2018_11_02_22.csv.gz
559,/srv/data/twitter_geography/2018/geography_2018_11_02_23.csv.gz
560,/srv/data/twitter_geography/2018/geography_2018_11_03_00.csv.gz
561,/srv/data/twitter_geography/2018/geography_2018_11_03_01.csv.gz
562,/srv/data/twitter_geography/2018/geography_2018_11_03_02.csv.gz
563,/srv/data/twitter_geography/2018/geography_2018_11_03_03.csv.gz
564,/srv/data/twitter_geography/2018/geography_2018_11_03_04.csv.gz
565,/srv/data/twitter_geography/2018/geography_2018_11_03_05.csv.gz
566,/srv/data/twitter_geography/2018/geography_2018_11_03_06.csv.gz
567,/srv/data/twitter_geography/2018/geography_2018_11_03_07.csv.gz
568,/srv/data/twitter_geography/2018/geography_2018_11_03_08.csv.gz
569,/srv/data/twitter_geography/2018/geography_2018_11_03_09.csv.gz
570,/srv/data/twitter_geography/2018/geography_2018_11_03_10.csv.gz
571,/srv/data/twitter_geography/2018/geography_2018_11_03_11.csv.gz
572,/srv/data/twitter_geography/2018/geography_2018_11_03_12.csv.gz
573,/srv/data/twitter_geography/2018/geography_2018_11_03_13.csv.gz
574,/srv/data/twitter_geography/2018/geography_2018_11_03_14.csv.gz
575,/srv/data/twitter_geography/2018/geography_2018_11_03_15.csv.gz
576,/srv/data/twitter_geography/2018/geography_2018_11_03_16.csv.gz
577,/srv/data/twitter_geography/2018/geography_2018_11_03_17.csv.gz
578,/srv/data/twitter_geography/2018/geography_2018_11_03_18.csv.gz
579,/srv/data/twitter_geography/2018/geography_2018_11_03_19.csv.gz
580,/srv/data/twitter_geography/2018/geography_2018_11_03_20.csv.gz
581,/srv/data/twitter_geography/2018/geography_2018_11_03_21.csv.gz
582,/srv/data/twitter_geography/2018/geography_2018_11_03_22.csv.gz
583,/srv/data/twitter_geography/2018/geography_2018_11_03_23.csv.gz
584,/srv/data/twitter_geography/2018/geography_2018_11_04_03.csv.gz
585,/srv/data/twitter_geography/2018/geography_2018_11_04_10.csv.gz
586,/srv/data/twitter_geography/2018/geography_2018_11_04_11.csv.gz
587,/srv/data/twitter_geography/2018/geography_2018_11_04_14.csv.gz
588,/srv/data/twitter_geography/2018/geography_2018_11_04_15.csv.gz
589,/srv/data/twitter_geography/2018/geography_2018_11_04_16.csv.gz
590,/srv/data/twitter_geography/2018/geography_2018_11_04_18.csv.gz
591,/srv/data/twitter_geography/2018/geography_2018_11_04_20.csv.gz
592,/srv/data/twitter_geography/2018/geography_2018_11_04_23.csv.gz
593,/srv/data/twitter_geography/2018/geography_2018_11_05_00.csv.gz
594,/srv/data/twitter_geography/2018/geography_2018_11_05_05.csv.gz
595,/srv/data/twitter_geography/2018/geography_2018_11_05_06.csv.gz
596,/srv/data/twitter_geography/2018/geography_2018_11_05_10.csv.gz
597,/srv/data/twitter_geography/2018/geography_2018_11_05_14.csv.gz
598,/srv/data/twitter_geography/2018/geography_2018_11_05_15.csv.gz
599,/srv/data/twitter_geography/2018/geography_2018_11_05_17.csv.gz
600,/srv/data/twitter_geography/2018/geography_2018_11_05_18.csv.gz
601,/srv/data/twitter_geography/2018/geography_2018_11_05_19.csv.gz
602,/srv/data/twitter_geography/2018/geography_2018_11_05_20.csv.gz
603,/srv/data/twitter_geography/2018/geography_2018_11_05_22.csv.gz
604,/srv/data/twitter_geography/2018/geography_2018_11_05_23.csv.gz
605,/srv/data/twitter_geography/2018/geography_2018_11_06_00.csv.gz
606,/srv/data/twitter_geography/2018/geography_2018_11_06_01.csv.gz
607,/srv/data/twitter_geography/2018/geography_2018_11_06_02.csv.gz
608,/srv/data/twitter_geography/2018/geography_2018_11_06_05.csv.gz
609,/srv/data/twitter_geography/2018/geography_2018_11_06_06.csv.gz
610,/srv/data/twitter_geography/2018/geography_2018_11_06_07.csv.gz
611,/srv/data/twitter_geography/2018/geography_2018_11_06_08.csv.gz
612,/srv/data/twitter_geography/2018/geography_2018_11_06_11.csv.gz
613,/srv/data/twitter_geography/2018/geography_2018_11_06_14.csv.gz
614,/srv/data/twitter_geography/2018/geography_2018_11_06_16.csv.gz
615,/srv/data/twitter_geography/2018/geography_2018_11_06_17.csv.gz
616,/srv/data/twitter_geography/2018/geography_2018_11_06_18.csv.gz
617,/srv/data/twitter_geography/2018/geography_2018_11_06_20.csv.gz
618,/srv/data/twitter_geography/2018/geography_2018_11_06_21.csv.gz
619,/srv/data/twitter_geography/2018/geography_2018_11_06_22.csv.gz
620,/srv/data/twitter_geography/2018/geography_2018_11_07_01.csv.gz
621,/srv/data/twitter_geography/2018/geography_2018_11_07_02.csv.gz
622,/srv/data/twitter_geography/2018/geography_2018_11_07_03.csv.gz
623,/srv/data/twitter_geography/2018/geography_2018_11_07_05.csv.gz
624,/srv/data/twitter_geography/2018/geography_2018_11_07_07.csv.gz
625,/srv/data/twitter_geography/2018/geography_2018_11_07_08.csv.gz
626,/srv/data/twitter_geography/2018/geography_2018_11_07_09.csv.gz
627,/srv/data/twitter_geography/2018/geography_2018_11_07_10.csv.gz
628,/srv/data/twitter_geography/2018/geography_2018_11_07_13.csv.gz
629,/srv/data/twitter_geography/2018/geography_2018_11_07_16.csv.gz
630,/srv/data/twitter_geography/2018/geography_2018_11_07_17.csv.gz
631,/srv/data/twitter_geography/2018/geography_2018_11_07_18.csv.gz
632,/srv/data/twitter_geography/2018/geography_2018_11_07_19.csv.gz
633,/srv/data/twitter_geography/2018/geography_2018_11_07_20.csv.gz
634,/srv/data/twitter_geography/2018/geography_2018_11_07_21.csv.gz
635,/srv/data/twitter_geography/2018/geography_2018_11_07_22.csv.gz
636,/srv/data/twitter_geography/2018/geography_2018_11_07_23.csv.gz
637,/srv/data/twitter_geography/2018/geography_2018_11_08_00.csv.gz
638,/srv/data/twitter_geography/2018/geography_2018_11_08_01.csv.gz
639,/srv/data/twitter_geography/2018/geography_2018_11_08_02.csv.gz
640,/srv/data/twitter_geography/2018/geography_2018_11_08_03.csv.gz
641,/srv/data/twitter_geography/2018/geography_2018_11_08_04.csv.gz
642,/srv/data/twitter_geography/2018/geography_2018_11_08_05.csv.gz
643,/srv/data/twitter_geography/2018/geography_2018_11_08_06.csv.gz
644,/srv/data/twitter_geography/2018/geography_2018_11_08_07.csv.gz
645,/srv/data/twitter_geography/2018/geography_2018_11_08_08.csv.gz
646,/srv/data/twitter_geography/2018/geography_2018_11_08_09.csv.gz
647,/srv/data/twitter_geography/2018/geography_2018_11_08_10.csv.gz
648,/srv/data/twitter_geography/2018/geography_2018_11_08_11.csv.gz
649,/srv/data/twitter_geography/2018/geography_2018_11_08_12.csv.gz
650,/srv/data/twitter_geography/2018/geography_2018_11_08_13.csv.gz
651,/srv/data/twitter_geography/2018/geography_2018_11_08_14.csv.gz
652,/srv/data/twitter_geography/2018/geography_2018_11_08_15.csv.gz
653,/srv/data/twitter_geography/2018/geography_2018_11_08_16.csv.gz
654,/srv/data/twitter_geography/2018/geography_2018_11_08_17.csv.gz
655,/srv/data/twitter_geography/2018/geography_2018_11_08_18.csv.gz
656,/srv/data/twitter_geography/2018/geography_2018_11_08_20.csv.gz
657,/srv/data/twitter_geography/2018/geography_2018_11_08_21.csv.gz
658,/srv/data/twitter_geography/2018/geography_2018_11_08_22.csv.gz
659,/srv/data/twitter_geography/2018/geography_2018_11_08_23.csv.gz
660,/srv/data/twitter_geography/2018/geography_2018_11_09_00.csv.gz
661,/srv/data/twitter_geography/2018/geography_2018_11_09_01.csv.gz
662,/srv/data/twitter_geography/2018/geography_2018_11_09_02.csv.gz
663,/srv/data/twitter_geography/2018/geography_2018_11_09_03.csv.gz
664,/srv/data/twitter_geography/2018/geography_2018_11_09_04.csv.gz
665,/srv/data/twitter_geography/2018/geography_2018_11_09_05.csv.gz
666,/srv/data/twitter_geography/2018/geography_2018_11_09_06.csv.gz
667,/srv/data/twitter_geography/2018/geography_2018_11_09_07.csv.gz
668,/srv/data/twitter_geography/2018/geography_2018_11_09_09.csv.gz
669,/srv/data/twitter_geography/2018/geography_2018_11_09_10.csv.gz
670,/srv/data/twitter_geography/2018/geography_2018_11_09_11.csv.gz
671,/srv/data/twitter_geography/2018/geography_2018_11_09_17.csv.gz
672,/srv/data/twitter_geography/2018/geography_2018_11_09_18.csv.gz
673,/srv/data/twitter_geography/2018/geography_2018_11_09_19.csv.gz
674,/srv/data/twitter_geography/2018/geography_2018_11_09_21.csv.gz
675,/srv/data/twitter_geography/2018/geography_2018_11_09_22.csv.gz
676,/srv/data/twitter_geography/2018/geography_2018_11_09_23.csv.gz
677,/srv/data/twitter_geography/2018/geography_2018_11_10_00.csv.gz
678,/srv/data/twitter_geography/2018/geography_2018_11_10_01.csv.gz
679,/srv/data/twitter_geography/2018/geography_2018_11_10_02.csv.gz
680,/srv/data/twitter_geography/2018/geography_2018_11_10_03.csv.gz
681,/srv/data/twitter_geography/2018/geography_2018_11_10_04.csv.gz
682,/srv/data/twitter_geography/2018/geography_2018_11_10_05.csv.gz
683,/srv/data/twitter_geography/2018/geography_2018_11_10_06.csv.gz
684,/srv/data/twitter_geography/2018/geography_2018_11_10_07.csv.gz
685,/srv/data/twitter_geography/2018/geography_2018_11_10_08.csv.gz
686,/srv/data/twitter_geography/2018/geography_2018_11_10_09.csv.gz
687,/srv/data/twitter_geography/2018/geography_2018_11_10_10.csv.gz
688,/srv/data/twitter_geography/2018/geography_2018_11_10_11.csv.gz
689,/srv/data/twitter_geography/2018/geography_2018_11_10_12.csv.gz
690,/srv/data/twitter_geography/2018/geography_2018_11_10_13.csv.gz
691,/srv/data/twitter_geography/2018/geography_2018_11_10_14.csv.gz
692,/srv/data/twitter_geography/2018/geography_2018_11_10_15.csv.gz
693,/srv/data/twitter_geography/2018/geography_2018_11_10_16.csv.gz
694,/srv/data/twitter_geography/2018/geography_2018_11_10_17.csv.gz
695,/srv/data/twitter_geography/2018/geography_2018_11_10_18.csv.gz
696,/srv/data/twitter_geography/2018/geography_2018_11_10_19.csv.gz
697,/srv/data/twitter_geography/2018/geography_2018_11_10_20.csv.gz
698,/srv/data/twitter_geography/2018/geography_2018_11_10_21.csv.gz
699,/srv/data/twitter_geography/2018/geography_2018_11_10_22.csv.gz
700,/srv/data/twitter_geography/2018/geography_2018_11_10_23.csv.gz
701,/srv/data/twitter_geography/2018/geography_2018_11_11_00.csv.gz
702,/srv/data/twitter_geography/2018/geography_2018_11_11_01.csv.gz
703,/srv/data/twitter_geography/2018/geography_2018_11_11_02.csv.gz
704,/srv/data/twitter_geography/2018/geography_2018_11_11_03.csv.gz
705,/srv/data/twitter_geography/2018/geography_2018_11_11_04.csv.gz
706,/srv/data/twitter_geography/2018/geography_2018_11_11_05.csv.gz
707,/srv/data/twitter_geography/2018/geography_2018_11_11_06.csv.gz
708,/srv/data/twitter_geography/2018/geography_2018_11_11_07.csv.gz
709,/srv/data/twitter_geography/2018/geography_2018_11_11_08.csv.gz
710,/srv/data/twitter_geography/2018/geography_2018_11_11_09.csv.gz
711,/srv/data/twitter_geography/2018/geography_2018_11_11_10.csv.gz
712,/srv/data/twitter_geography/2018/geography_2018_11_11_11.csv.gz
713,/srv/data/twitter_geography/2018/geography_2018_11_11_15.csv.gz
714,/srv/data/twitter_geography/2018/geography_2018_11_11_16.csv.gz
715,/srv/data/twitter_geography/2018/geography_2018_11_11_23.csv.gz
716,/srv/data/twitter_geography/2018/geography_2018_11_12_01.csv.gz
717,/srv/data/twitter_geography/2018/geography_2018_11_12_02.csv.gz
718,/srv/data/twitter_geography/2018/geography_2018_11_12_03.csv.gz
719,/srv/data/twitter_geography/2018/geography_2018_11_12_04.csv.gz
720,/srv/data/twitter_geography/2018/geography_2018_11_12_05.csv.gz
721,/srv/data/twitter_geography/2018/geography_2018_11_12_07.csv.gz
722,/srv/data/twitter_geography/2018/geography_2018_11_12_11.csv.gz
723,/srv/data/twitter_geography/2018/geography_2018_11_12_14.csv.gz
724,/srv/data/twitter_geography/2018/geography_2018_11_12_16.csv.gz
725,/srv/data/twitter_geography/2018/geography_2018_11_12_17.csv.gz
726,/srv/data/twitter_geography/2018/geography_2018_11_12_19.csv.gz
727,/srv/data/twitter_geography/2018/geography_2018_11_12_20.csv.gz
728,/srv/data/twitter_geography/2018/geography_2018_11_12_22.csv.gz
729,/srv/data/twitter_geography/2018/geography_2018_11_13_03.csv.gz
730,/srv/data/twitter_geography/2018/geography_2018_11_13_04.csv.gz
731,/srv/data/twitter_geography/2018/geography_2018_11_13_05.csv.gz
732,/srv/data/twitter_geography/2018/geography_2018_11_13_06.csv.gz
733,/srv/data/twitter_geography/2018/geography_2018_11_13_08.csv.gz
734,/srv/data/twitter_geography/2018/geography_2018_11_13_13.csv.gz
735,/srv/data/twitter_geography/2018/geography_2018_11_13_14.csv.gz
736,/srv/data/twitter_geography/2018/geography_2018_11_13_15.csv.gz
737,/srv/data/twitter_geography/2018/geography_2018_11_13_17.csv.gz
738,/srv/data/twitter_geography/2018/geography_2018_11_13_18.csv.gz
739,/srv/data/twitter_geography/2018/geography_2018_11_13_19.csv.gz
740,/srv/data/twitter_geography/2018/geography_2018_11_13_20.csv.gz
741,/srv/data/twitter_geography/2018/geography_2018_11_13_21.csv.gz
742,/srv/data/twitter_geography/2018/geography_2018_11_13_22.csv.gz
743,/srv/data/twitter_geography/2018/geography_2018_11_13_23.csv.gz
744,/srv/data/twitter_geography/2018/geography_2018_11_14_00.csv.gz
745,/srv/data/twitter_geography/2018/geography_2018_11_14_01.csv.gz
746,/srv/data/twitter_geography/2018/geography_2018_11_14_02.csv.gz
747,/srv/data/twitter_geography/2018/geography_2018_11_14_03.csv.gz
748,/srv/data/twitter_geography/2018/geography_2018_11_14_04.csv.gz
749,/srv/data/twitter_geography/2018/geography_2018_11_14_05.csv.gz
750,/srv/data/twitter_geography/2018/geography_2018_11_14_06.csv.gz
751,/srv/data/twitter_geography/2018/geography_2018_11_14_07.csv.gz
752,/srv/data/twitter_geography/2018/geography_2018_11_14_08.csv.gz
753,/srv/data/twitter_geography/2018/geography_2018_11_14_09.csv.gz
754,/srv/data/twitter_geography/2018/geography_2018_11_14_10.csv.gz
755,/srv/data/twitter_geography/2018/geography_2018_11_14_11.csv.gz
756,/srv/data/twitter_geography/2018/geography_2018_11_14_12.csv.gz
757,/srv/data/twitter_geography/2018/geography_2018_11_14_15.csv.gz
758,/srv/data/twitter_geography/2018/geography_2018_11_14_20.csv.gz
759,/srv/data/twitter_geography/2018/geography_2018_11_14_21.csv.gz
760,/srv/data/twitter_geography/2018/geography_2018_11_14_22.csv.gz
761,/srv/data/twitter_geography/2018/geography_2018_11_14_23.csv.gz
762,/srv/data/twitter_geography/2018/geography_2018_11_15_00.csv.gz
763,/srv/data/twitter_geography/2018/geography_2018_11_15_01.csv.gz
764,/srv/data/twitter_geography/2018/geography_2018_11_15_02.csv.gz
765,/srv/data/twitter_geography/2018/geography_2018_11_15_03.csv.gz
766,/srv/data/twitter_geography/2018/geography_2018_11_15_04.csv.gz
767,/srv/data/twitter_geography/2018/geography_2018_11_15_05.csv.gz
768,/srv/data/twitter_geography/2018/geography_2018_11_15_06.csv.gz
769,/srv/data/twitter_geography/2018/geography_2018_11_15_07.csv.gz
770,/srv/data/twitter_geography/2018/geography_2018_11_15_10.csv.gz
771,/srv/data/twitter_geography/2018/geography_2018_11_15_18.csv.gz
772,/srv/data/twitter_geography/2018/geography_2018_11_15_19.csv.gz
773,/srv/data/twitter_geography/2018/geography_2018_11_15_20.csv.gz
774,/srv/data/twitter_geography/2018/geography_2018_11_15_21.csv.gz
775,/srv/data/twitter_geography/2018/geography_2018_11_15_22.csv.gz
