,corrupted_files
325,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_09.csv.gz
326,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_11.csv.gz
327,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_13.csv.gz
328,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_14.csv.gz
329,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_15.csv.gz
330,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_16.csv.gz
331,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_17.csv.gz
332,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_18.csv.gz
333,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_20.csv.gz
334,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_21.csv.gz
335,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_22.csv.gz
336,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_28_23.csv.gz
337,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_00.csv.gz
338,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_01.csv.gz
339,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_02.csv.gz
340,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_03.csv.gz
341,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_04.csv.gz
342,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_05.csv.gz
343,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_07.csv.gz
344,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_08.csv.gz
345,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_09.csv.gz
346,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_11.csv.gz
347,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_12.csv.gz
348,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_13.csv.gz
349,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_14.csv.gz
350,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_15.csv.gz
351,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_16.csv.gz
352,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_17.csv.gz
353,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_18.csv.gz
354,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_19.csv.gz
355,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_20.csv.gz
356,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_21.csv.gz
357,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_22.csv.gz
358,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_29_23.csv.gz
359,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_00.csv.gz
360,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_01.csv.gz
361,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_02.csv.gz
362,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_03.csv.gz
363,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_04.csv.gz
364,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_05.csv.gz
365,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_07.csv.gz
366,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_08.csv.gz
367,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_10.csv.gz
368,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_11.csv.gz
369,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_12.csv.gz
370,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_13.csv.gz
371,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_14.csv.gz
372,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_15.csv.gz
373,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_16.csv.gz
374,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_17.csv.gz
375,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_18.csv.gz
376,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_19.csv.gz
377,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_20.csv.gz
378,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_21.csv.gz
379,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_22.csv.gz
380,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_4_30_23.csv.gz
381,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_01_00.csv.gz
382,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_01_01.csv.gz
383,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_01_02.csv.gz
384,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_01_03.csv.gz
385,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_01_04.csv.gz
386,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_03_09.csv.gz
387,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_03_10.csv.gz
388,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_03_11.csv.gz
389,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_03_12.csv.gz
390,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_08_11.csv.gz
391,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_08_12.csv.gz
392,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_15_10.csv.gz
393,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_15_11.csv.gz
394,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_15_12.csv.gz
395,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_15_13.csv.gz
396,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_15_14.csv.gz
397,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_15_15.csv.gz
398,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_15_16.csv.gz
399,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_15_17.csv.gz
400,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_15_18.csv.gz
401,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_15_19.csv.gz
402,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_17_10.csv.gz
403,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_5_17_11.csv.gz
404,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_07.csv.gz
405,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_08.csv.gz
406,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_09.csv.gz
407,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_10.csv.gz
408,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_11.csv.gz
409,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_12.csv.gz
410,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_13.csv.gz
411,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_14.csv.gz
412,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_15.csv.gz
413,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_16.csv.gz
414,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_17.csv.gz
415,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_18.csv.gz
416,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_19.csv.gz
417,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_20.csv.gz
418,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_21.csv.gz
419,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_22.csv.gz
420,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_6_30_23.csv.gz
421,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_7_01_00.csv.gz
422,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_7_01_01.csv.gz
423,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_7_01_02.csv.gz
424,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_7_01_03.csv.gz
425,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_7_01_04.csv.gz
426,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_7_25_10.csv.gz
427,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_8_25_03.csv.gz
428,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_8_25_05.csv.gz
429,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_8_25_06.csv.gz
430,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_8_25_07.csv.gz
431,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_8_25_08.csv.gz
432,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_8_25_09.csv.gz
433,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_8_25_10.csv.gz
434,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_8_25_11.csv.gz
435,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_8_25_12.csv.gz
436,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_8_28_08.csv.gz
437,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_8_28_10.csv.gz
438,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_09_05.csv.gz
439,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_25_08.csv.gz
440,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_25_09.csv.gz
441,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_25_10.csv.gz
442,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_25_11.csv.gz
443,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_25_12.csv.gz
444,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_25_13.csv.gz
445,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_25_14.csv.gz
446,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_25_16.csv.gz
447,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_25_17.csv.gz
448,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_25_18.csv.gz
449,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_06.csv.gz
450,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_07.csv.gz
451,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_08.csv.gz
452,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_09.csv.gz
453,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_10.csv.gz
454,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_11.csv.gz
455,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_12.csv.gz
456,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_13.csv.gz
457,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_14.csv.gz
458,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_15.csv.gz
459,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_16.csv.gz
460,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_17.csv.gz
461,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_18.csv.gz
462,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_20.csv.gz
463,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_21.csv.gz
464,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_22.csv.gz
465,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_9_30_23.csv.gz
466,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_12_01.csv.gz
467,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_12_21.csv.gz
468,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_12_23.csv.gz
469,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_15_08.csv.gz
470,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_17_01.csv.gz
471,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_20_11.csv.gz
472,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_25_16.csv.gz
473,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_25_17.csv.gz
474,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_25_18.csv.gz
475,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_25_19.csv.gz
476,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_25_20.csv.gz
477,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_25_21.csv.gz
478,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_25_22.csv.gz
479,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_25_23.csv.gz
480,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_00.csv.gz
481,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_01.csv.gz
482,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_03.csv.gz
483,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_04.csv.gz
484,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_05.csv.gz
485,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_06.csv.gz
486,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_07.csv.gz
487,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_08.csv.gz
488,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_09.csv.gz
489,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_10.csv.gz
490,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_11.csv.gz
491,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_15.csv.gz
492,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_16.csv.gz
493,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_17.csv.gz
494,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_18.csv.gz
495,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_19.csv.gz
496,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_20.csv.gz
497,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_21.csv.gz
498,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_22.csv.gz
499,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_26_23.csv.gz
500,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_30_17.csv.gz
501,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_30_18.csv.gz
502,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_30_19.csv.gz
503,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_04.csv.gz
504,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_05.csv.gz
505,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_06.csv.gz
506,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_07.csv.gz
507,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_08.csv.gz
508,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_09.csv.gz
509,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_10.csv.gz
510,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_11.csv.gz
511,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_14.csv.gz
512,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_15.csv.gz
513,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_16.csv.gz
514,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_17.csv.gz
515,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_18.csv.gz
516,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_19.csv.gz
517,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_20.csv.gz
518,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_22.csv.gz
519,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_10_31_23.csv.gz
520,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_02_08.csv.gz
521,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_05_08.csv.gz
522,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_05_09.csv.gz
523,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_05_10.csv.gz
524,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_05_11.csv.gz
525,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_05_12.csv.gz
526,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_05_13.csv.gz
527,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_05_14.csv.gz
528,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_05_16.csv.gz
529,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_05_17.csv.gz
530,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_05_19.csv.gz
531,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_06_09.csv.gz
532,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_06_10.csv.gz
533,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_06_11.csv.gz
534,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_06_12.csv.gz
535,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_07_09.csv.gz
536,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_07_10.csv.gz
537,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_07_11.csv.gz
538,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_07_16.csv.gz
539,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_07_17.csv.gz
540,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_07_23.csv.gz
541,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_00.csv.gz
542,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_01.csv.gz
543,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_02.csv.gz
544,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_03.csv.gz
545,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_04.csv.gz
546,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_05.csv.gz
547,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_15.csv.gz
548,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_16.csv.gz
549,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_17.csv.gz
550,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_18.csv.gz
551,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_20.csv.gz
552,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_21.csv.gz
553,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_22.csv.gz
554,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_08_23.csv.gz
555,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_09_00.csv.gz
556,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_09_01.csv.gz
557,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_09_02.csv.gz
558,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_09_03.csv.gz
559,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_09_04.csv.gz
560,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_09_21.csv.gz
561,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_09_22.csv.gz
562,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_09_23.csv.gz
563,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_00.csv.gz
564,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_03.csv.gz
565,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_04.csv.gz
566,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_05.csv.gz
567,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_06.csv.gz
568,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_07.csv.gz
569,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_08.csv.gz
570,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_09.csv.gz
571,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_10.csv.gz
572,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_18.csv.gz
573,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_19.csv.gz
574,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_22.csv.gz
575,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_10_23.csv.gz
576,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_00.csv.gz
577,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_01.csv.gz
578,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_02.csv.gz
579,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_03.csv.gz
580,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_04.csv.gz
581,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_05.csv.gz
582,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_06.csv.gz
583,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_07.csv.gz
584,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_08.csv.gz
585,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_09.csv.gz
586,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_10.csv.gz
587,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_11_19.csv.gz
588,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_00.csv.gz
589,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_01.csv.gz
590,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_02.csv.gz
591,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_03.csv.gz
592,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_04.csv.gz
593,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_05.csv.gz
594,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_06.csv.gz
595,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_07.csv.gz
596,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_08.csv.gz
597,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_09.csv.gz
598,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_10.csv.gz
599,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_11.csv.gz
600,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_12.csv.gz
601,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_13.csv.gz
602,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_15.csv.gz
603,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_18.csv.gz
604,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_19.csv.gz
605,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_12_23.csv.gz
606,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_00.csv.gz
607,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_01.csv.gz
608,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_02.csv.gz
609,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_04.csv.gz
610,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_06.csv.gz
611,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_07.csv.gz
612,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_08.csv.gz
613,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_09.csv.gz
614,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_10.csv.gz
615,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_11.csv.gz
616,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_12.csv.gz
617,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_13.csv.gz
618,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_14.csv.gz
619,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_15.csv.gz
620,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_16.csv.gz
621,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_17.csv.gz
622,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_18.csv.gz
623,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_19.csv.gz
624,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_20.csv.gz
625,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_22.csv.gz
626,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_13_23.csv.gz
627,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_00.csv.gz
628,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_01.csv.gz
629,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_02.csv.gz
630,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_03.csv.gz
631,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_04.csv.gz
632,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_05.csv.gz
633,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_06.csv.gz
634,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_07.csv.gz
635,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_08.csv.gz
636,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_09.csv.gz
637,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_10.csv.gz
638,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_11.csv.gz
639,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_13.csv.gz
640,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_16.csv.gz
641,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_18.csv.gz
642,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_19.csv.gz
643,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_22.csv.gz
644,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_14_23.csv.gz
645,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_15_00.csv.gz
646,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_15_01.csv.gz
647,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_15_02.csv.gz
648,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_15_09.csv.gz
649,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_15_10.csv.gz
